notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,transfer_score,logistic_score,threshold_used,model_name,benchmark_version,threshold_source,top1_top2_margin,n_candidates_for_source,variant
24-42752,SIRET:13003051300019,RAW_SIRET,2024-04-12,2024-04-12,2024-08-12,2026-07-13,48.0,48921.0,DIGITAL_ICT,True,4.0,False,0,27.003942181340342,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-38551,NAME:chu de nantes,NAME_FALLBACK,2024-04-02,2024-04-02,2025-04-02,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,12.0,False,0,27.33245729303548,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-49936,NAME:ville de lucon 85,NAME_FALLBACK,2024-04-26,2024-06-21,2024-12-21,2026-07-13,72.0,72150.0,DIGITAL_ICT,True,6.0,True,0,26.544021024967147,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-40455,NAME:centre culturel de rencontre d ambronay,NAME_FALLBACK,2024-04-05,2024-04-05,2024-10-05,2026-07-13,72.0,72252.0,DIGITAL_ICT,True,6.0,True,0,27.233902759526938,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-45430,NAME:le mans metropole,NAME_FALLBACK,2024-04-17,2024-12-27,2025-12-27,2026-07-13,72.0,72268.0,DIGITAL_ICT,True,12.0,False,1,22.07621550591327,26-16813,0.5711757027434834,HIGH,0.9999889422870909,0.9999889422870909,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1592093239912785,3.0,logistic_regression_synthetic_v0_4_transfer
24-46149,NAME:chu angers etablissement support du groupement hospitalier de territoire de maine et loire,NAME_FALLBACK,2024-04-19,2024-10-08,2025-02-08,2026-07-13,50.0,50324.0,DIGITAL_ICT,True,4.0,False,0,26.773981603153747,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-40517,SIRET:21440143200015,RAW_SIRET,2024-04-07,2024-10-18,2025-02-18,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,4.0,False,0,27.168199737187912,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-44676,SIRET:83095506800044,RAW_SIRET,2024-04-17,2024-04-17,2024-08-17,2026-07-13,32.0,32351.0,DIGITAL_ICT,True,4.0,False,1,0.9198423127463864,24-55356,0.7234849417456423,HIGH,0.9981811407386265,0.9981811407386265,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.4606732777159,2.0,logistic_regression_synthetic_v0_4_transfer
24-38617,NAME:syndicat departemental d energie et d equipement de la vendee 85,NAME_FALLBACK,2024-04-02,2024-04-02,2026-04-02,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,24.0,False,0,27.33245729303548,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-42667,SIRET:24490001500011,RAW_SIRET,2024-04-12,2024-04-12,2024-08-12,2026-07-13,30.0,30197.0,DIGITAL_ICT,True,4.0,False,0,27.003942181340342,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-44276,NAME:universite gustave eiffel,NAME_FALLBACK,2024-04-15,2024-04-15,2024-09-15,2026-07-13,35.0,35125.0,DIGITAL_ICT,True,5.0,True,0,26.9053876478318,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-46423,NAME:cte de cnes du pays d ancenis,NAME_FALLBACK,2024-04-18,2024-06-27,2026-12-27,2026-07-13,66.0,66510.0,DIGITAL_ICT,True,30.0,False,0,26.806833114323258,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-46742,SIRET:22490001900015,RAW_SIRET,2024-04-21,2024-04-21,2024-08-21,2026-07-13,30.0,30192.0,DIGITAL_ICT,True,4.0,False,0,26.708278580814717,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-48331,SIRET:17440005100010,RAW_SIRET,2024-04-25,2024-10-12,2025-04-12,2026-07-13,33.0,33696.0,DIGITAL_ICT,True,6.0,False,0,26.576872536136662,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-50203,SIRET:22850001300658,RAW_SIRET,2024-04-28,2024-10-17,2025-02-17,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,4.0,False,0,26.47831800262812,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-54167,SIRET:26720016000013,RAW_SIRET,2024-05-08,2025-02-02,2025-08-02,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,False,0,26.149802890932982,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-61004,NAME:chu angers etablissement support du groupement hospitalier de territoire de maine et loire,NAME_FALLBACK,2024-05-28,2024-10-02,2025-02-02,2026-07-13,50.0,50324.0,DIGITAL_ICT,True,4.0,False,0,25.492772667542706,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-56228,SIRET:21440109300015,RAW_SIRET,2024-05-16,2024-05-16,2024-10-16,2026-07-13,35.0,35811.0,DIGITAL_ICT,True,5.0,True,0,25.88699080157687,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-51482,NAME:chu angers etablissement support du groupement hospitalier de territoire de maine et loire,NAME_FALLBACK,2024-05-02,2024-10-02,2025-02-02,2026-07-13,50.0,50324.0,DIGITAL_ICT,True,4.0,False,0,26.346911957950066,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-56091,NAME:ville de saint gilles croix de vie 85,NAME_FALLBACK,2024-05-14,2024-05-14,2024-10-14,2026-07-13,42.0,42416.0,DIGITAL_ICT,True,5.0,True,0,25.9526938239159,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-62208,SIRET:17440005100010,RAW_SIRET,2024-05-30,2024-05-30,2024-11-30,2026-07-13,72.0,72243.0,DIGITAL_ICT,True,6.0,True,0,25.42706964520368,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-62548,SIRET:17350005900014,RAW_SIRET,2024-05-31,2024-05-31,2024-11-30,2026-07-13,48.0,48820.0,DIGITAL_ICT,True,6.0,False,1,0.8869908015768725,24-74174,0.7864651773981602,HIGH,0.9981006073316635,0.9981006073316635,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.7864651773981602,1.0,logistic_regression_synthetic_v0_4_transfer
24-61655,SIRET:20007116500167,RAW_SIRET,2024-05-29,2024-05-29,2024-11-29,2026-07-13,32.0,32321.0,DIGITAL_ICT,True,6.0,False,0,25.459921156373195,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-61757,SIRET:17440005100010,RAW_SIRET,2024-05-30,2024-09-20,2025-01-20,2026-07-13,32.0,32571.0,DIGITAL_ICT,True,4.0,False,0,25.42706964520368,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-50959,SIRET:92084215000012,RAW_SIRET,2024-05-01,2024-11-17,2025-04-17,2026-07-13,32.0,32424.0,DIGITAL_ICT,True,5.0,False,0,26.37976346911958,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-53062,NAME:la roche sur yon agglomeration 85,NAME_FALLBACK,2024-05-03,2024-05-03,2026-05-03,2026-07-13,30.0,30230.0,DIGITAL_ICT,True,24.0,False,0,26.31406044678055,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-55286,NAME:ville de bouguenais,NAME_FALLBACK,2024-05-13,2024-07-26,2028-07-26,2026-07-13,48.0,48730.0,DIGITAL_ICT,True,48.0,False,0,25.985545335085416,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-55627,SIRET:24720013200014,RAW_SIRET,2024-05-15,2024-10-04,2025-02-04,2026-07-13,39.0,39300.0,DIGITAL_ICT,True,4.0,False,0,25.919842312746386,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-56081,NAME:conseil economique social et environnemental ceser des pays de la loire,NAME_FALLBACK,2024-05-14,2024-05-14,2024-11-14,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,True,0,25.9526938239159,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-59713,NAME:ville de nantes,NAME_FALLBACK,2024-05-23,2024-05-23,2024-11-23,2026-07-13,72.0,72243.0,DIGITAL_ICT,True,6.0,True,0,25.657030223390276,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-55863,SIRET:24720013200014,RAW_SIRET,2024-05-15,2024-10-22,2025-02-22,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,4.0,False,0,25.919842312746386,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-58661,SIRET:92084215000012,RAW_SIRET,2024-05-23,2024-05-23,2024-11-23,2026-07-13,71.0,71318.0,DIGITAL_ICT,True,6.0,True,0,25.657030223390276,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-51821,SIRET:18440128900022,RAW_SIRET,2024-05-02,2024-05-02,2024-11-02,2026-07-13,72.0,72251.0,DIGITAL_ICT,True,6.0,True,0,26.346911957950066,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-54505,NAME:enseignement superieur et recherche,NAME_FALLBACK,2024-05-07,2024-05-07,2024-09-07,2026-07-13,32.0,32523.0,DIGITAL_ICT,True,4.0,True,0,26.182654402102497,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-55356,SIRET:83095506800044,RAW_SIRET,2024-05-15,2024-05-15,2024-09-15,2026-07-13,32.0,32351.0,DIGITAL_ICT,True,4.0,False,0,25.919842312746386,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-56222,NAME:commune de precigne,NAME_FALLBACK,2024-05-14,2024-05-14,2024-09-14,2026-07-13,32.0,32333.0,DIGITAL_ICT,True,4.0,True,0,25.9526938239159,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-57634,SIRET:22220001600327,RAW_SIRET,2024-05-19,2024-05-19,2024-10-19,2026-07-13,79.0,79530.0,DIGITAL_ICT,True,5.0,True,0,25.78843626806833,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-57965,SIRET:17440000200039,RAW_SIRET,2024-05-19,2024-05-19,2024-11-19,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,True,0,25.78843626806833,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-58562,NAME:centre de gestion de la fonction publique territoriale de la vendee 85,NAME_FALLBACK,2024-05-21,2024-05-21,2025-05-21,2026-07-13,72.0,72246.0,DIGITAL_ICT,True,12.0,False,0,25.722733245729305,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-60252,SIRET:22440002800011,RAW_SIRET,2024-05-26,2024-05-26,2024-09-26,2026-07-13,79.0,79540.0,DIGITAL_ICT,True,4.0,False,1,0.9198423127463864,24-72692,0.8699627682873411,HIGH,0.9988218105233811,0.9988218105233811,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.6711047076996886,2.0,logistic_regression_synthetic_v0_4_transfer
24-59660,SIRET:28720026500018,RAW_SIRET,2024-05-24,2025-02-26,2025-08-26,2026-07-13,35.0,35111.0,DIGITAL_ICT,True,6.0,False,0,25.62417871222076,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-57038,SIRET:22850001300658,RAW_SIRET,2024-05-17,2024-11-29,2025-03-29,2026-07-13,50.0,50312.0,DIGITAL_ICT,True,4.0,False,0,25.85413929040736,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-57425,NAME:communaute lesneven cote des legendes,NAME_FALLBACK,2024-05-16,2024-05-16,2024-11-16,2026-07-13,72.0,72413.0,DIGITAL_ICT,True,6.0,True,0,25.88699080157687,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-57852,SIRET:17440005100010,RAW_SIRET,2024-05-19,2024-10-12,2025-04-12,2026-07-13,33.0,33696.0,DIGITAL_ICT,True,6.0,False,0,25.78843626806833,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-63865,SIRET:13000170400589,RAW_SIRET,2024-06-04,2024-06-04,2025-02-04,2026-07-13,72.0,72319.0,DIGITAL_ICT,True,8.0,False,0,25.26281208935611,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-65111,SIRET:22440002800011,RAW_SIRET,2024-06-06,2024-10-02,2025-02-02,2026-07-13,72.0,72611.0,DIGITAL_ICT,True,4.0,False,0,25.197109067017085,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-66226,NAME:chu angers etablissement support du groupement hospitalier de territoire de maine et loire,NAME_FALLBACK,2024-06-09,2025-01-09,2025-07-09,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,False,0,25.09855453350854,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-68355,NAME:angers loire metropole 49,NAME_FALLBACK,2024-06-12,2024-06-12,2027-06-12,2026-07-13,72.0,72310.0,DIGITAL_ICT,True,36.0,False,0,25.0,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-68461,SIRET:17750005500013,RAW_SIRET,2024-06-14,2024-06-14,2024-12-14,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,0,24.93429697766097,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-74022,SIRET:24720013200014,RAW_SIRET,2024-06-26,2025-02-14,2025-06-14,2026-07-13,30.0,30200.0,DIGITAL_ICT,True,4.0,False,0,24.540078843626805,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-74484,SIRET:24440061000055,RAW_SIRET,2024-06-27,2025-03-09,2025-08-09,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,5.0,False,0,24.507227332457294,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-74968,NAME:commune d avrille,NAME_FALLBACK,2024-06-27,2024-06-27,2025-06-27,2026-07-13,72.0,72413.0,DIGITAL_ICT,True,12.0,False,0,24.507227332457294,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-73665,SIRET:24440040400129,RAW_SIRET,2024-06-26,2024-06-26,2024-11-26,2026-07-13,72.0,72250.0,DIGITAL_ICT,True,5.0,False,1,5.617608409986859,24-139939,0.6311394751608166,HIGH,0.993440569063893,0.993440569063893,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1813331485798752,21.0,logistic_regression_synthetic_v0_4_transfer
24-62964,SIRET:92084215000012,RAW_SIRET,2024-06-01,2024-11-17,2025-04-17,2026-07-13,32.0,32424.0,DIGITAL_ICT,True,5.0,False,0,25.36136662286465,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-67295,NAME:departement de la vendee,NAME_FALLBACK,2024-06-10,2024-09-10,2026-09-10,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,24.0,False,1,23.061760840998684,26-47453,0.2395074258347543,HIGH,0.9662547007301358,0.9662547007301358,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1309500445287774,2.0,logistic_regression_synthetic_v0_4_transfer
24-71416,NAME:ville de nantes et nantes metropole,NAME_FALLBACK,2024-06-19,2024-06-19,2024-11-19,2026-07-13,35.0,35815.0,DIGITAL_ICT,True,5.0,True,0,24.770039421813404,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-74996,SIRET:39172288100052,RAW_SIRET,2024-06-28,2025-04-27,2025-10-27,2026-07-13,72.0,72600.0,DIGITAL_ICT,True,6.0,False,1,16.392904073587385,25-124768,0.4832538958837741,HIGH,0.9920908493972053,0.9920908493972053,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1998466929478756,4.0,logistic_regression_synthetic_v0_4_transfer
24-65481,NAME:redon agglomeration,NAME_FALLBACK,2024-06-05,2024-06-05,2026-06-05,2026-07-13,48.0,48620.0,DIGITAL_ICT,True,24.0,False,1,23.160315374507228,26-47097,0.3081324999432457,HIGH,0.9975507221379464,0.9975507221379464,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.3081324999432457,1.0,logistic_regression_synthetic_v0_4_transfer
24-66059,SIRET:83095506800044,RAW_SIRET,2024-06-08,2024-06-08,2024-10-08,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,4.0,False,0,25.131406044678055,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-68165,SIRET:21440143200015,RAW_SIRET,2024-06-13,2024-11-06,2025-05-06,2026-07-13,32.0,32540.0,DIGITAL_ICT,True,6.0,False,0,24.967148488830485,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-68807,NAME:chu angers etablissement support du groupement hospitalier de territoire de maine et loire,NAME_FALLBACK,2024-06-14,2024-10-02,2025-02-02,2026-07-13,50.0,50324.0,DIGITAL_ICT,True,4.0,False,0,24.93429697766097,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-69165,SIRET:22850001300658,RAW_SIRET,2024-06-16,2024-11-29,2025-03-29,2026-07-13,50.0,50312.0,DIGITAL_ICT,True,4.0,False,0,24.868593955321945,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-70590,NAME:office publique de la biodiversite,NAME_FALLBACK,2024-06-18,2024-06-18,2024-12-18,2026-07-13,72.0,72310.0,DIGITAL_ICT,True,6.0,True,0,24.802890932982915,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-71687,SIRET:13002953100055,RAW_SIRET,2024-06-21,2024-06-21,2024-09-21,2026-07-13,48.0,48600.0,DIGITAL_ICT,True,3.0,False,0,24.704336399474375,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-66729,NAME:semitan,NAME_FALLBACK,2024-06-07,2024-06-07,2029-06-07,2026-07-13,72.0,72227.0,DIGITAL_ICT,True,60.0,False,0,25.16425755584757,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-74174,SIRET:17350005900014,RAW_SIRET,2024-06-27,2024-06-27,2024-12-27,2026-07-13,48.0,48820.0,DIGITAL_ICT,True,6.0,False,0,24.507227332457294,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-74340,NAME:mairie de saint etienne de montluc,NAME_FALLBACK,2024-06-26,2024-06-26,2028-06-26,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,48.0,False,0,24.540078843626805,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-74429,NAME:chu de nantes,NAME_FALLBACK,2024-06-26,2024-06-26,2025-06-26,2026-07-13,72.0,72261.0,DIGITAL_ICT,True,12.0,False,0,24.540078843626805,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-74644,SIRET:28850001000013,RAW_SIRET,2024-06-28,2024-12-03,2025-06-03,2026-07-13,32.0,32570.0,DIGITAL_ICT,True,6.0,False,0,24.47437582128778,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-67770,NAME:chu de nantes,NAME_FALLBACK,2024-06-11,2024-06-11,2024-12-11,2026-07-13,72.0,72421.0,DIGITAL_ICT,True,6.0,True,0,25.032851511169515,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-70105,SIRET:22850001300658,RAW_SIRET,2024-06-18,2025-01-02,2025-05-02,2026-07-13,79.0,79980.0,DIGITAL_ICT,True,4.0,False,0,24.802890932982915,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-66818,SIRET:17440005100010,RAW_SIRET,2024-06-09,2024-09-18,2025-03-18,2026-07-13,32.0,32412.0,DIGITAL_ICT,True,6.0,False,0,25.09855453350854,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-67023,SIRET:22220001600327,RAW_SIRET,2024-06-11,2024-06-11,2024-11-11,2026-07-13,22.0,22113.0,DIGITAL_ICT,True,5.0,True,0,25.032851511169515,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-71921,NAME:chu angers etablissement support du groupement hospitalier de territoire de maine et loire,NAME_FALLBACK,2024-06-21,2024-10-08,2025-02-08,2026-07-13,50.0,50324.0,DIGITAL_ICT,True,4.0,False,0,24.704336399474375,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-75502,NAME:nantes metropole,NAME_FALLBACK,2024-06-27,2024-06-27,2024-12-27,2026-07-13,72.0,72227.0,DIGITAL_ICT,True,6.0,True,1,11.23521681997372,25-62715,0.2023974581712556,POTENTIAL,0.754130495394015,0.754130495394015,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0197801102983874,5.0,logistic_regression_synthetic_v0_4_transfer
24-68064,NAME:securite sociale coordonnateur caf de maine-et-loire,NAME_FALLBACK,2024-06-12,2024-06-12,2025-06-12,2026-07-13,72.0,72250.0,DIGITAL_ICT,True,12.0,False,0,25.0,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-69922,SIRET:18440128900386,RAW_SIRET,2024-06-18,2024-06-18,2024-12-18,2026-07-13,48.0,48821.0,DIGITAL_ICT,True,6.0,True,0,24.802890932982915,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-72692,SIRET:22440002800011,RAW_SIRET,2024-06-23,2024-06-23,2024-10-23,2026-07-13,79.0,79540.0,DIGITAL_ICT,True,4.0,False,0,24.63863337713535,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-75543,NAME:c s t b,NAME_FALLBACK,2024-06-28,2024-06-28,2025-02-28,2026-07-13,45.0,45110.0,DIGITAL_ICT,True,8.0,False,0,24.47437582128778,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-81981,SIRET:23440003400026,RAW_SIRET,2024-07-13,2025-04-30,2025-08-30,2026-07-13,79.0,79540.0,DIGITAL_ICT,True,4.0,False,0,23.981603153745073,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-77664,NAME:ville de carquefou,NAME_FALLBACK,2024-07-03,2024-07-03,2028-07-03,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,48.0,False,0,24.31011826544021,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-78276,NAME:mairie de cordemais,NAME_FALLBACK,2024-07-04,2024-07-04,2025-01-04,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,0,24.277266754270695,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-80969,SIRET:13002622200013,RAW_SIRET,2024-07-11,2024-11-28,2025-03-28,2026-07-13,32.0,32321.0,DIGITAL_ICT,True,4.0,False,0,24.0473061760841,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-82336,SIRET:45151864100035,RAW_SIRET,2024-07-14,2024-07-14,2024-10-14,2026-07-13,72.0,72411.0,DIGITAL_ICT,True,3.0,False,0,23.94875164257556,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-86017,NAME:institut public ocens,NAME_FALLBACK,2024-07-19,2024-07-19,2025-01-19,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,True,0,23.78449408672799,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-86406,SIRET:39172288100052,RAW_SIRET,2024-07-23,2025-02-07,2025-08-07,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,False,1,8.902759526938238,25-44681,0.7345680696599227,POTENTIAL,0.9999354530565754,0.9999354530565754,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0314826982041173,7.0,logistic_regression_synthetic_v0_4_transfer
24-83533,SIRET:21850128600015,RAW_SIRET,2024-07-17,2024-07-17,2024-11-17,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,4.0,False,0,23.850197109067018,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-81519,SIRET:24440040400129,RAW_SIRET,2024-07-12,2024-07-12,2024-12-12,2026-07-13,72.0,72250.0,DIGITAL_ICT,True,5.0,False,1,5.091984231274639,24-139939,0.6530404826071591,HIGH,0.9951614573656488,0.9951614573656488,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0725058472187085,19.0,logistic_regression_synthetic_v0_4_transfer
24-83982,NAME:grand port maritime de nantes saint nazaire 18 quai ernest renaud nantes 44186,NAME_FALLBACK,2024-07-16,2024-07-16,2025-01-16,2026-07-13,72.0,72242.0,DIGITAL_ICT,True,6.0,True,0,23.88304862023653,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-80068,SIRET:22530001100015,RAW_SIRET,2024-07-10,2024-11-19,2025-03-19,2026-07-13,72.0,72421.0,DIGITAL_ICT,True,4.0,False,0,24.080157687253614,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-80509,SIRET:49279054800019,RAW_SIRET,2024-07-10,2024-12-21,2025-06-21,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,False,0,24.080157687253614,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-81620,NAME:ville de saint sebastien sur loire,NAME_FALLBACK,2024-07-11,2024-09-24,2029-09-24,2026-07-13,72.0,72700.0,DIGITAL_ICT,True,60.0,False,0,24.0473061760841,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
24-88815,SIRET:24720013200014,RAW_SIRET,2024-07-28,2025-08-02,2025-12-02,2026-07-13,72.0,72260.0,DIGITAL_ICT,True,4.0,False,0,23.488830486202364,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
