nom_acheteur;site_profil_acheteur;site_proposition;date_dernier_avis;dernier_site_en_date
Ville de Garges-lès-Gonesse;www.achatpublic.com;www.achatpublic.com;2020-12-23;1
Ville de Garéoult;www.marches-securises.fr;;2019-02-20;1
Ville de Gasny;www.gasny.fr;;2017-01-11;1
Ville de Gassin;mairie-gassin.e-marchespublics.com;;2016-01-08;1
Ville de Gauchy;www.picardiegazette.fr;www.picardiegazette.fr;2016-11-11;1
Ville de Genay;www.marches-publics.info;;2018-08-24;1
Ville de Gennevilliers;gennevilliers.marcoweb.fr;;2019-01-04;1
Ville de Gennevilliers;gennevilliersmarcoweb.fr;;2016-07-01;0
Ville de Gentilly;www.achatpublic.com;;2017-08-30;1
Ville de Gentilly;ville-gentilly.achatpublic.com;;2015-11-04;0
Ville de Gestel;demat.centraledesmarches.com;;2015-09-18;1
Ville de Ghisonaccia;www.achatspublicscorse.com;;2020-10-09;1
Ville de Gif sur Yvette;www.achatpublic.com;www.achatpublic.com;2020-10-29;1
Ville de Gisors;www.klekoon.com;;2019-09-05;1
Ville de Gisors;www.klekoon;;2018-02-08;0
Ville de Givet;www.spl-XDEMAT.fr;www.SPL-XDEMAT.fr;2018-09-29;1
Ville de Givet;www.boamp.fr;;2015-10-08;0
Ville de Givors;givors.marcoweb.fr;;2017-02-02;1
Ville de Givors;givors.fr;;2015-10-02;0
Ville de Givry;marches.ternum-bfc.fr;;2019-11-13;1
Ville de Givry;www.e-bourgogne.fr;;2018-06-01;0
Ville de Givry;marches.e-bourgogne.fr;;2017-08-03;0
Ville de Gond-Pontouvre;www.marches-publics.info;;2017-06-22;1
Ville de Gonesse;ville-gonesse.marcoweb.fr;;2018-08-24;1
Ville de Gonfreville l'Orcher;www.gonfreville-l-orcher-marches.fr;;2020-09-04;1
Ville de Gonfreville l'Orcher;www.gonfreville-l-orcher.fr;;2017-04-27;0
Ville de Gosier;www.marches-publics.info;;2019-12-29;1
Ville de Gosier;www.marches-securises.fr;;2018-11-07;0
Ville de Gosier;https:::www.marches-securises.fr;;2017-07-20;0
Ville de Gosier;:;;2017-07-14;0
Ville de Gosier;marches-securises.fr;;2016-04-26;0
Ville de Gournay en Bray;gournay-en-bray.e-marchespublics.com;;2018-06-13;1
Ville de Gradignan;demat-ampa.fr;;2020-11-06;1
Ville de Gradignan;www.demat-ampa.fr;;2018-01-29;0
Ville de Gradignan;marchespublics-aquitaine.org;;2015-12-10;0
Ville de Grand Quevilly;www.mpe76.fr;;2020-03-04;1
Ville de Grand Quevilly;www.mpe276.fr;;2017-12-24;0
Ville de Grand-Couronne;agysoft.marches-publics.info;;2019-02-15;1
Ville de Grand-Couronne;e-marchespublics.com;;2018-10-22;0
Ville de Grand-Couronne;ville-grandcouronne.e-marchespublics.com;;2016-10-10;0
Ville de Grand-Couronne;www.e-marchespublics.com;;2015-10-13;0
Ville de Grande-Synthe;www.marches-securises.fr;;2020-09-21;1
Ville de Grande-Synthe;www.ville-grande-synthe.fr;;2016-12-15;0
Ville de Grans;www.laprovencemarchespublics.com;;2018-06-17;1
Ville de Grans;laprovencemarchespublics.com;;2015-03-16;0
Ville de Granville;agysoft.marches-publics.info;granville.marcoweb.fr;2018-04-25;1
Ville de Granville;granville.marcoweb.fr;;2018-02-01;0
Ville de Grasse;www.marches-securises.fr;;2018-03-15;1
Ville de Grasse;www.marches.securises.fr;;2018-03-14;0
Ville de Grasse;www.e-marches06.fr;;2018-03-11;0
Ville de Grasse;www.grasse.fr;www.e-marches06.fr;2015-10-26;0
Ville de Grasse;www.ville-grasse.fr;www.e-marches06.fr;2015-08-11;0
Ville de Gravelines;www.marches-securises.fr;;2016-12-16;1
Ville de Gray;marchesonline.achatpublic.com;;2019-10-30;1
Ville de Gray;interco.achatpublic.com;;2019-05-14;0
Ville de Grayan et L'Hôpital;www.marches-securises.fr;;2017-02-27;1
Ville de Grenoble;ville-grenoble.marcoweb.fr;ville-grenoble.marcoweb.fr;2018-02-01;1
Ville de Grenoble;www.achatpublic.com;;2017-01-28;0
Ville de Grenoble;www.ville-grenoble.marcoweb.fr;ville-grenoble.marcoweb.fr;2017-01-22;0
Ville de Grenoble;www.grenoble.fr;;2015-10-26;0
Ville de Grenoble;ville-grenoble.marcoweb.com;;2015-09-04;0
Ville de Gretz-Armainvilliers;www.achatpublic.com;;2018-08-10;1
Ville de Grigny;www.achatpublic.com;;2019-05-20;1
Ville de Grigny;achatpublic.com;achatpublic.com;2019-02-20;0
Ville de Grimaud;www.achatpublic.com;;2019-09-06;1
Ville de Grisolles;www.marchespublics82.com;;2020-01-22;1
Ville de Guerande;www.ville-guerande-marches.com;www.ville-guerande-marches.com;2018-06-20;1
Ville de Gueret;ville-gueret.marcoweb.fr;;2018-01-08;1
Ville de Gueret;marcoweb.ville-gueret.fr;;2016-03-10;0
Ville de Guernes;mairie-guernes.e-marchespublics.com;;2015-07-15;1
Ville de Gueugnon;www.e-bourgogne.fr;;2020-03-27;1
Ville de Guidel;marches.megalisbretagne.org;marches.megalisbretagne.org;2020-03-28;1
Ville de Guignes;www.ariarepro.fr;;2019-05-08;1
Ville de Guilherand-Granges;guilherand-granges.e-marchespublics.com;guilherand-granges.e-marchespublics.com;2017-09-17;1
Ville de Guingamp;www.megalisbretagne.org;;2018-11-03;1
Ville de Guise;ville-guise.marcoweb.fr;;2018-03-01;1
Ville de Gujan-Mestras;vgm.marcoweb.fr;;2017-10-16;1
Ville de Gujan-Mestras;www.ville-gujanmestras.fr;;2016-04-08;0
Ville de Guyancourt;www.marchespublics-idf-centre.fr;;2020-08-05;1
Ville de Guyancourt;mpe.tracesolution.fr;;2015-03-17;0
Ville de Guémené-Penfao;www.megalisbretagne.org;marches.megalisbretagne.org;2017-03-01;1
Ville de Guînes;www.achatpublic.com;;2020-09-28;1
Ville de HAGONDANGE;www.depoz.fr;;2015-12-09;1
Ville de Haguenau;alsacemarchespublics.eu;alsacemarchespublics.eu;2020-03-14;1
Ville de Hem;www.achatpublic.com;www.achatpublic.com;2020-04-06;1
Ville de Hoenheim;www.alsacemarchespublics.eu;;2018-05-04;1
Ville de Hoenheim;alsacemarchespublics.eu;;2017-12-22;0
Ville de Houilles;www.achatpublic.com;;2020-11-21;1
Ville de Huningue;ville-huningue.e-marchespublics.com;;2018-10-04;1
Ville de JACOU;marches.montpellier3m.fr;;2017-03-04;1
Ville de Jacou;marches.montpellier3m.fr;marches.montpellier3m.fr;2018-07-11;1
Ville de Jargeau;approlys.marches-publics.info;approlys.marches-publics.info;2018-11-23;1
Ville de Jargeau;marches-publics.loiret.com;;2015-06-29;0
Ville de Jarrie;www.klekoon.com;;2015-12-29;1
Ville de Jeumont;www.cdg59.fr;;2020-05-11;1
Ville de Jonquières;jonquieres.e-marchespublics.com;;2017-10-27;1
Ville de Jonquières;www.jonquieres.fr;;2017-06-21;0
Ville de Jonquières;http:;;2017-05-19;0
Ville de Jonquières Saint Vincent;www.marche-public.fr;;2018-09-27;1
Ville de Jonzac;www.marches-securises.fr;;2019-12-23;1
Ville de Jonzac;www.marches-publics.fr;;2015-05-15;0
Ville de Jouarre (77);www.marches-securises.fr;;2018-10-03;1
Ville de Jouars-Pontchartrain;marchesonline.achatpublic.com;;2017-06-27;1
Ville de Jouy-en-Josas;www.marchespublics-idf-centre.fr;www.marchespublics-idf-centre.fr;2018-12-23;1
Ville de Jouy-en-Josas;www.jouy-en-josas.fr;www.marches-idf-centre.fr;2015-05-27;0
Ville de Jouy-le-Moutier;www.marches-publics.info;;2018-08-19;1
Ville de Jouy-le-Moutier;www.marchespublics-idf-centre.fr;www.marchespublics-idf-centre.fr;2018-08-08;0
Ville de Joué Les Tours;www.achatpublic.com;;2020-09-10;1
Ville de Joué Les Tours;jouelestours.achatpublic.com;;2019-10-30;0
Ville de Joué Les Tours;WWW.achatpublic.com;;2015-07-15;0
Ville de Juvignac;marches-securises.fr;;2020-01-17;1
Ville de Juvignac;hppts:;;2019-05-28;0
Ville de Juvignac;marhessecurises.fr;;2015-11-18;0
Ville de Juvignac;www.ville.juvignac.fr;;2015-06-12;0
Ville de Juvignac;ville-juvignac.fr;;2015-06-03;0
Ville de Juvigny;www.mp74.fr;;2019-06-05;1
Ville de Koungou;www.marches-securises.fr;www.marches-securises.fr;2019-07-25;1
Ville de Koungou;www.mairie-koungou.com;;2017-09-03;0
Ville de Kourou;kourou.synapse-entreprises.com;kourou.synapse-entreprises.com;2016-12-08;1
Ville de L'Ile-Rousse;www.e-marchespublics.com;;2015-12-08;1
Ville de L'Ile-Rousse;www.klekoon.com;;2015-04-28;0
Ville de L'Isle-Adam;www.marches-publics.info;;2019-10-11;1
Ville de L'Isle-Jourdain;mairie-islejourdain32.e-marchespublics.com;;2019-07-22;1
Ville de L'Isle-Jourdain;mairie-islejourdain32.emarchespublics.com;;2017-12-14;0
Ville de L'Isle-Jourdain;www.mairie-islejourdain32.e-marchespublics.com;;2016-05-31;0
Ville de LA BOUILLADISSE;www.achatpublic.com;;2019-08-08;1
Ville de LIEVIN;www.marches-securises.fr;;2015-08-05;1
Ville de LIEVIN;marches-securises.fr;;2015-07-02;0
Ville de LOUVROIL;marchespublics596280.fr;;2017-12-24;1
Ville de La Bassée;marches.cdg59.fr;;2015-08-19;1
Ville de La Brede;labrede-montesquieu.e-marchespublics.com;;2019-10-11;1
Ville de La Cadière d'Azur;www.achatpublic.com;;2019-07-02;1
Ville de La Celle;www.e-marchespublics.com;;2016-09-30;1
Ville de La Chapelle Saint Luc;www.xmarches.fr;;2019-09-09;1
Ville de La Chapelle Saint Luc;xmarches.fr;;2017-08-29;0
Ville de La Chapelle Saint Mesmin;www.marches-publics.info;;2019-09-10;1
Ville de La Chapelle Saint Mesmin;approlys.marches-publics.info;;2016-07-18;0
Ville de La Chapelle Saint Mesmin;marches-publics.loiret.com;;2015-07-13;0
Ville de La Chapelle sur Erdre;klekoon.fr;;2015-05-20;1
Ville de La Colle sur Loup;www.marches-securises.fr;;2016-03-07;1
Ville de La Courneuve;avis.maximilien.fr;;2020-12-24;1
Ville de La Courneuve;marches.maximilien.fr;;2020-10-15;0
Ville de La Courneuve;www.marches.maximilien.fr;;2019-11-14;0
Ville de La Courneuve;www.maximilien.fr;;2019-06-28;0
Ville de La Couronne (16);www.marches-securises.fr;;2018-06-06;1
Ville de La Crau;lacrau.marcoweb.fr;;2018-07-23;1
Ville de La Croix saint Ouen;marches.agglo-compiegne.fr;;2020-01-30;1
Ville de La Croix saint Ouen;www.marches-securises.fr;;2015-09-30;0
Ville de La Ferté-sous-Jouarre;lafertesousjouarre.e-marchespublics.com;;2020-07-18;1
Ville de La Ferté-sous-Jouarre;www.la-ferte-sous-jouarre.fr;;2019-04-23;0
Ville de La Garde;www.ville-lagarde.fr;;2020-12-22;1
Ville de La Garde;www.marches-publics.info;www.marches-publics.info;2019-10-18;0
Ville de La Garenne Colombes;www.achatpublic.com;www.achatpublic.com;2015-11-17;1
Ville de La Garenne-Colombes;www.maximilien.fr;;2020-03-01;1
Ville de La Garenne-Colombes;marches.maximilien.fr;;2019-12-12;0
Ville de La Garenne-Colombes;www.lagarennecolombes.fr;;2017-06-02;0
Ville de La Gorgue;www.marchespublics.pro:443;www.marchespublics.pro;2020-02-15;1
Ville de La Grande Motte;marches-publics.info;;2019-08-21;1
Ville de La Grande Motte;lgm.marcoweb.fr;;2018-07-12;0
Ville de La Grande Motte;www.lgm.marcoweb.fr;;2017-04-03;0
Ville de La Loupe;www.am28.org;;2016-03-31;1
Ville de La Loupe;http:;;2016-03-08;0
Ville de La Loupe;am28.org;;2016-02-18;0
Ville de La Membrolle sur Choisille;lamembrollesurchoisille.achatpublic.com;;2019-05-03;1
Ville de La Membrolle sur Choisille;www.achatpublic.com;;2019-01-07;0
Ville de La Motte-Servolex;www.marches-publics.info;www.marches-publics.info;2016-10-22;1
Ville de La Pacaudière;www.loire.fr;;2018-10-05;1
Ville de La Riche;lariche.achatpublic.com;;2019-11-14;1
Ville de La Riche;www.achatpublic.com;;2017-03-21;0
Ville de La Rivière-de-Corps;www.marches-aube.fr;;2017-01-20;1
Ville de La Roche-sur-Yon;www.marches-securises;;2016-11-12;1
Ville de La Roche-sur-Yon;www.marches-securises.fr;;2016-05-20;0
Ville de La Roche-sur-Yon;marches-securises.fr;;2016-03-08;0
Ville de La Rochelle;www.ville-larochelle.fr;;2018-06-06;1
Ville de La Seyne sur Mer;www.marches-securises.fr;;2019-11-26;1
Ville de La Seyne sur Mer;marches-securises.fr;;2019-02-12;0
Ville de La Teste de Buch;latestedebuch.e-marchespublics.com;;2019-12-18;1
Ville de La Turbie;www.marches-securises.fr;;2017-12-22;1
Ville de La Valette-du-Var;www.marches.publics.info;;2019-11-12;1
Ville de La Valette-du-Var;www.lavalette83.fr;;2018-06-19;0
Ville de La Valla en Gier;www.loire.fr;;2018-05-03;1
Ville de La Voulte-sur-Rhône;www.achatpublic.com;;2019-07-25;1
Ville de Labège;www.achatpublic.com;;2018-03-29;1
Ville de Lacanau;www.marches-publics.info;www.marches-publics.info;2020-09-06;1
Ville de Lagny sur Marne;www.achatpublic.com;;2016-04-29;1
Ville de Lagord;lagord.e-marchespublics.com;lagord.e-marchespublics.com;2020-06-21;1
Ville de Lallaing;marchespublics596280.fr;;2019-11-26;1
Ville de Lallaing;www.douaisis-agglo.com;;2018-05-22;0
Ville de Lamballe;www.megalisbretagne.org;;2019-07-26;1
Ville de Lamballe;megalisbretagne.org;;2019-02-25;0
Ville de Lamballe;www.e-megalisbretagne.org;;2015-04-17;0
Ville de Lamballe-Armor;www.megalisbretagne.org;;2020-08-24;1
Ville de Lamorlay;www.achatpublic.com;;2018-08-18;1
Ville de Lamorlay;achatpublic.com;;2018-03-14;0
Ville de Lamothe Capdeville;www.marchespublics82.com;;2019-06-14;1
Ville de Landas;marchespublics596280.fr;;2018-05-29;1
Ville de Landas;www.cdg59.fr;;2016-06-13;0
Ville de Landerneau;www.megalisbretagne.org;www.megalisbretagne.org;2020-12-11;1
Ville de Landerneau;www.e-megalisbretagne.org;;2019-09-16;0
Ville de Landerneau;www.marches.megalisbretagne.org;www.marches.megalisbretagne.org;2019-02-18;0
Ville de Landerneau;marches.megalisbretagne.org;;2017-10-31;0
Ville de Landerneau;www.e-megalisbretagne.com;www.e-megalisbretagne.com;2017-04-13;0
Ville de Landerneau;e-megalisbretagne.org;;2016-03-21;0
Ville de Landerneau;www.marches.e-megalisbretagne.org;www.marches.e-megalisbretagne.org;2015-04-22;0
Ville de Landerneau;marches.e-megalisbretagne.org;;2015-03-05;0
Ville de Lanester;www.megalisbretagne.org;www.megalisbretagne.org;2019-05-26;1
Ville de Lanester;www.lanester.bzh;;2019-02-13;0
Ville de Lanester;marches.megalisbretagne.org;;2016-03-24;0
Ville de Lanester;marches.e-megalisbretagne.org;marches.e-megalisbretagne.org;2015-03-18;0
Ville de Laneuvelotte;www.54.marches-publics.info;;2016-05-10;1
Ville de Laneuveville Devant Nancy;marchespublics.grand-nancy.org;;2018-07-23;1
Ville de Langres;www.achatpublic.com;;2020-10-16;1
Ville de Lans en Vercors;ok.marchespublicsaffiches.com;;2017-06-02;1
Ville de Laon;www.xmarches.fr;;2020-11-05;1
Ville de Laon;www.marches-aisne.fr;;2018-02-23;0
Ville de Lapeyrouse-Fossat;lapeyrouse-fossat.e-marchespublics.com;;2018-11-20;1
Ville de Laragne-Montéglin;www.marches-publics.info;;2015-12-11;1
Ville de Lardy;www.achatpublic.com;;2015-04-23;1
Ville de Larmor-plage;www.marches.megalis.org;;2020-01-29;1
Ville de Larmor-plage;www.marches.megalisbretagne.org;;2019-04-09;0
Ville de Larmor-plage;www.larmor-plage.com;;2018-05-30;0
Ville de Larmor-plage;www.larmor-plage-marches.com;;2017-06-21;0
Ville de Laudun-l'Ardoise;www.boamp.fr;;2016-03-15;1
Ville de Laudun-l'Ardoise;www.midilibre-legales.com;;2015-05-15;0
Ville de Launaguet;www.marches-securises.fr;;2019-09-26;1
Ville de Lauterbourg;www.mairie-lauterbourg.fr;;2019-03-06;1
Ville de Laval;www.achatpublic.com;;2019-09-09;1
Ville de Laval;laval.achatpublic.com;;2019-07-09;0
Ville de Laval;agglo-laval.achatpublic.com;agglo-laval.achatpublic.com;2017-10-15;0
Ville de Lavelanet;mairie-lavelanet.marcoweb.fr;mairie-lavelanet.marcoweb.fr;2016-01-04;1
Ville de Laventie;klekoon.com;;2017-04-13;1
Ville de Laventie;www.klekoon.com;;2016-01-22;0
Ville de Layrac;layrac.e-marchespublics.com;;2018-11-30;1
Ville de Le Beausset;ville-lebeausset.e-marchespublics.com;;2019-10-25;1
Ville de Le Beausset;www.e-marchespublics.com;www.e-marchespublics.com;2018-09-12;0
Ville de Le Cendre;www.lecendre.fr;;2019-12-15;1
Ville de Le Meux;marches.agglo-compiegne.fr;;2019-07-17;1
Ville de Le Moule;www.marches-securises.fr;;2020-10-26;1
Ville de Le Quesnoy;www.achatpublic.com;;2019-02-18;1
Ville de Le Rheu;www.e-megalisbretagne.org;;2015-07-24;1
Ville de Le Teil;www.achatpublic.com;www.achatpublic.coml;2018-04-13;1
Ville de Le Tholonet;www.letholonet.fr;;2019-05-22;1
Ville de Lectoure;www.ladepeche-marchespublics.fr;;2017-12-29;1
Ville de Leers;www.cdg59.fr;;2018-06-01;1
Ville de Leers;www.marches.cdg596280.fr;www.marches.cdg596280.fr;2017-07-02;0
Ville de Leers;marches.cdg5962.fr;marches.cdg5962.fr;2017-04-15;0
Ville de Lens;marches-publics.sis-marches.com;marches-publics.sis-marches.com;2015-04-02;1
Ville de Lescar;www.eadministration64.fr;;2019-02-07;1
Ville de Lesparre;webmarche.adullact.org;;2015-10-08;1
Ville de Lesquin;ville-lesquin.e-marchespublics.com;;2020-01-03;1
Ville de Leucate;mairie-leucate.e-marchespublics.com;;2017-01-13;1
Ville de Levallois;www.ville-levallois.fr;;2020-12-17;1
Ville de Libercourt;libercourt.marchespublics.com;;2020-11-25;1
Ville de Libercourt;;;2019-09-20;0
Ville de Libercourt;libercourt.e-marchespublics.com;;2018-05-11;0
Ville de Libourne;demat-ampa.fr;;2020-10-13;1
Ville de Libourne;www.demat-ampa.fr;www.demat-ampa.fr;2019-09-26;0
Ville de Libourne;marchespublics-aquitaine.org;;2018-07-30;0
Ville de Lieusaint;www.achat-national.com;;2019-10-15;1
Ville de Lieusaint;www.achat.national.fr;;2018-03-22;0
Ville de Lieusaint;www.achat.national.com;;2015-07-20;0
Ville de Lieusaint;www.achat-national.fr;www.achat-national.fr;2015-06-17;0
Ville de Lille;www.achatpublic.com;;2020-11-23;1
Ville de Limay;www.marches-securises.fr;;2019-02-06;1
Ville de Limoges;www.achats-limousin.com;;2019-05-23;1
Ville de Limoges;WWW.achats-limousin.com;;2018-02-16;0
Ville de Limoges;ww.achats-limousin.com;ww.achats-limousin.com;2016-05-06;0
Ville de Limoges;www.achats-limousin.comm;;2015-10-20;0
Ville de Limoges;www.achats.limousin.com;;2015-07-06;0
Ville de Linselles;www.achatpublic.com;;2019-12-11;1
Ville de Lion sur mer;demat.centraledesmarches.com;;2019-09-13;1
Ville de Lisieux;www.marches-publics.info;;2020-09-24;1
Ville de Lisieux;demat.centraledesmarches.com;;2020-02-05;0
Ville de Lisieux;www.centraledesmarches.com;;2019-11-10;0
Ville de Lisieux;www.demat.centraledesmarches.com;;2019-04-03;0
Ville de Lisieux;centraledesmarches.com;;2016-01-29;0
Ville de Lisses;www.marches-publics.info;;2018-11-30;1
Ville de Lisses;avisdemarches.leparisien.fr;avisdemarches.leparisien.fr;2017-12-24;0
Ville de Livron sur Drôme;http:;;2019-07-08;1
Ville de Livron sur Drôme;livronsurdrome.e-marchespublics.com;;2018-01-11;0
Ville de Livry-Gargan;livrygargan.e-marchespublics.com;livrygargan.e-marchespublics.com;2020-12-09;1
Ville de Livry-Gargan;www.achatpublic.com;;2018-09-12;0
Ville de Lizy sur Ourcq;www.synapse-entreprises.com;;2019-04-30;1
Ville de Lizy sur Ourcq;eu.eu-supply.com;;2015-11-10;0
Ville de Liévin;www.marches-securises.fr;;2016-01-11;1
Ville de Liévin;marches-securises.fr;;2015-12-28;0
Ville de Liévin;www.lievin.fr;;2015-06-09;0
Ville de Loches;ville-loches.e-marchespublics.com;ville-loches.e-marchespublics.com;2017-10-01;1
Ville de Lognes;www.marches-securises.fr;;2018-08-14;1
Ville de Loison-sous-Lens;marchespublics596280.fr;;2019-01-18;1
Ville de Longeville en Barrois;klekoon.com;;2016-05-04;1
Ville de Longeville en Barrois;www.klekoon.com;;2016-02-09;0
Ville de Longeville-lès-st-Avold;longeville-les-st-avold.e-marchespublics.com;;2020-12-30;1
Ville de Longeville-lès-st-Avold;www.mairie-longeville-les-st-avold.fr;;2019-11-08;0
Ville de Longeville-lès-st-Avold;www.e-marchespublics.com;;2019-07-25;0
Ville de Longjumeau;longjumeau.e-marchespublics.com;longjumeau.e-marchespublics.com;2020-07-24;1
Ville de Longuenesse;www.klekoon.com;www.klekoon.com;2019-11-20;1
Ville de Longuenesse;www.ville-longuenesse.fr;;2017-08-07;0
Ville de Longvic;www.marches-publics.info;;2020-11-26;1
Ville de Longvic;www.achatpublic.com;;2019-03-21;0
Ville de Longvic;achatpublic.com;;2015-12-15;0
Ville de Longwy;mairie-longwy.e-marchespublics.com;mairie-longwy.e-marchespublics.com;2020-03-01;1
Ville de Longwy;www.mairie-longwy.fr;;2019-10-21;0
Ville de Longwy;http:;;2019-08-22;0
Ville de Lons;demat-ampa.fr;;2020-12-23;1
Ville de Lons;www.eadministration64.fr;;2019-11-30;0
Ville de Loos;marchespublics596280.fr;;2020-11-19;1
Ville de Loos;marchespublics.cdg596280.fr;;2017-06-03;0
Ville de Loos;marches.cdg5962.fr;;2017-04-18;0
Ville de Loos;marches.cdg59.fr;;2016-03-31;0
Ville de Loos-en-Gohelle;www.loos-en-gohelle.fr;;2017-02-10;1
Ville de Lorient;www.e-megalisbretagne.org;www.e-megalisbretagne.org;2020-10-08;1
Ville de Lorient;www.megalisbretagne.org;;2020-08-12;0
Ville de Lorient;www.e-megalisbretragne.org;www.e-megalisbretagne.org;2019-12-04;0
Ville de Lorient;www.e-megalisbretagne;;2016-02-24;0
Ville de Lorient;www.e-megalisebretagne.org;;2015-04-02;0
Ville de Lormont;demat-ampa.fr;;2020-08-27;1
Ville de Lormont;www.achatpub;;2019-04-03;0
