source_notice_id,target_notice_id,edge_type,evidence,source_role,target_role,source_date,target_date,delay_days,same_buyer_key,same_cpv_clean,same_cpv_division,text_similarity
24-22077,24-86311,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-23,2024-07-23,151,True,True,True,1.0
24-22193,24-28270,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-22,2024-03-07,14,True,False,False,1.0
24-22789,24-54168,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-25,2024-05-08,73,True,True,True,1.0
24-19872,24-24049,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-18,2024-02-28,10,True,True,True,1.0
24-24049,24-65133,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,CORRECTION,2024-02-28,2024-06-06,99,True,True,True,1.0
24-24838,24-72021,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-29,2024-06-21,113,True,True,True,1.0
24-22156,24-23498,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-23,2024-02-27,4,True,True,True,1.0
24-15640,24-16445,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-08,2024-02-09,1,True,True,True,1.0
24-16750,24-54178,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-11,2024-05-08,87,True,True,True,1.0
24-17722,24-19027,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-14,2024-02-16,2,True,True,True,1.0
24-17839,24-28090,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-13,2024-03-07,23,True,True,True,1.0
24-28090,24-58064,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,AWARD,2024-03-07,2024-05-17,71,True,True,True,1.0
24-18446,24-19655,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-14,2024-02-16,2,True,True,True,1.0
24-18900,24-44623,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-15,2024-04-16,61,True,True,True,1.0
25-3983,25-51227,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2025-01-13,2025-05-06,113,True,True,True,1.0
24-12348,24-25117,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-02-02,2024-03-01,28,True,True,True,1.0
24-12920,24-27531,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-02,2024-03-06,33,True,True,True,1.0
24-13495,24-15675,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-04,2024-02-09,5,True,True,True,1.0
24-15675,24-26440,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,CORRECTION,2024-02-09,2024-03-05,25,True,True,True,1.0
24-12002,24-24924,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-02-02,2024-03-01,28,True,True,True,1.0
24-12493,24-23970,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-01,2024-02-26,25,True,True,True,1.0
24-14352,24-22365,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-05,2024-02-22,17,True,True,True,1.0
24-14414,24-64663,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-07,2024-06-05,119,True,True,True,1.0
24-14749,24-65807,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-07,2024-06-07,121,True,True,True,1.0
24-24724,24-29247,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-02-29,2024-03-12,12,True,True,True,1.0
24-16359,24-63946,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-09,2024-06-03,115,True,True,True,1.0
24-18328,24-54411,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-14,2024-05-07,83,True,True,True,1.0
24-18595,24-77360,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-15,2024-07-04,140,True,True,True,1.0
24-19244,24-28103,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-17,2024-03-08,20,True,True,True,1.0
24-18107,24-21305,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-13,2024-02-20,7,True,False,False,1.0
24-21921,24-29648,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-02-23,2024-03-13,19,True,True,True,1.0
24-22552,24-30634,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-22,2024-03-13,20,True,False,False,1.0
24-22843,24-90042,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-25,2024-08-01,158,True,True,True,1.0
24-23064,24-87710,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-23,2024-07-24,152,True,True,True,1.0
24-23230,24-65054,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-23,2024-06-05,103,True,True,True,1.0
24-23262,24-83087,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-23,2024-07-15,143,True,True,True,1.0
24-23477,24-71566,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-27,2024-06-21,115,True,True,True,1.0
24-24138,24-92175,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-28,2024-08-07,161,True,True,True,1.0
24-24189,24-26575,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-27,2024-03-04,6,True,True,True,1.0
24-15543,24-72365,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-09,2024-06-22,134,True,True,True,1.0
24-16228,24-26312,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-10,2024-03-05,24,True,True,True,1.0
24-26312,24-27715,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,CORRECTION,2024-03-05,2024-03-08,3,True,True,True,1.0
24-27715,24-70887,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,AWARD,2024-03-08,2024-06-20,104,True,True,True,1.0
24-17526,24-51604,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-14,2024-05-02,78,True,True,True,1.0
24-18189,24-37957,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-13,2024-03-29,45,True,False,False,1.0
24-18407,24-60149,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-15,2024-05-26,101,True,True,True,1.0
24-18791,24-66684,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-14,2024-06-07,114,True,True,True,1.0
24-12497,24-59923,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-03,2024-05-25,112,True,True,True,1.0
24-13031,24-52835,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-04,2024-05-05,91,True,True,True,1.0
24-13723,24-27415,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-05,2024-03-06,30,True,True,True,1.0
24-15412,24-64355,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-07,2024-06-04,118,True,False,False,1.0
24-20708,24-21147,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-19,2024-02-20,1,True,False,False,1.0
24-21147,24-30384,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,CORRECTION,2024-02-20,2024-03-13,22,True,False,False,1.0
24-20743,24-87637,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-19,2024-07-24,156,True,False,False,1.0
24-21325,24-89836,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-22,2024-07-31,160,True,True,True,1.0
24-22309,24-60542,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-22,2024-05-24,92,True,True,True,1.0
24-22409,24-50243,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-23,2024-04-28,65,True,True,True,1.0
24-50243,24-98752,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,AWARD,AWARD,2024-04-28,2024-08-30,124,True,True,True,1.0
24-98752,24-105240,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,AWARD,CALL,2024-08-30,2024-09-18,19,True,True,True,1.0
24-105240,24-133241,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-09-18,2024-11-27,70,True,True,True,1.0
24-22909,24-92839,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-25,2024-08-08,165,True,True,True,1.0
24-23350,24-76798,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-25,2024-07-03,129,True,True,True,1.0
24-23586,24-43121,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-02-27,2024-04-13,46,True,True,True,1.0
24-16222,24-33429,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-10,2024-03-21,40,True,True,True,1.0
24-17197,24-30078,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-02-13,2024-03-14,30,True,True,True,1.0
24-30078,24-96520,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-03-14,2024-08-23,162,True,True,True,1.0
24-18835,24-76961,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-16,2024-07-03,138,True,True,True,1.0
24-19584,24-63223,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-18,2024-06-02,105,True,True,True,1.0
24-20634,24-77328,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-21,2024-07-04,134,True,True,True,1.0
24-20645,24-37358,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-02-21,2024-03-30,38,True,True,True,1.0
24-21672,24-88080,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-22,2024-07-26,155,True,True,True,1.0
24-21874,24-53495,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-21,2024-05-06,75,True,True,True,1.0
24-22148,24-52847,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-22,2024-05-03,71,True,True,True,1.0
24-22954,24-77059,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-23,2024-07-02,130,True,True,True,1.0
24-24520,24-32222,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-27,2024-03-18,20,True,True,True,1.0
24-24723,24-53733,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,AWARD,2024-02-28,2024-05-06,68,True,True,True,1.0
24-11901,24-70560,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-02,2024-06-19,138,True,True,True,1.0
24-11902,24-70578,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-02,2024-06-19,138,True,True,True,1.0
24-17777,24-54366,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-13,2024-05-07,84,True,True,True,1.0
24-17834,24-55803,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-14,2024-05-15,91,True,True,True,1.0
24-19218,24-82047,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-15,2024-07-11,147,True,True,True,1.0
24-19414,24-35247,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-15,2024-03-25,39,True,True,True,1.0
24-20086,24-29054,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-18,2024-03-12,23,True,True,True,1.0
24-22305,24-29946,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-02-22,2024-03-12,19,True,True,True,1.0
24-12434,24-63158,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-02,2024-06-02,121,True,True,True,1.0
24-12451,24-72116,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-02,2024-06-21,140,True,True,True,1.0
24-14284,24-14285,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,AWARD,AWARD,2024-02-07,2024-02-07,0,True,True,True,1.0
24-24821,24-72030,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-29,2024-06-21,113,True,True,True,1.0
24-23394,24-43950,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-02-26,2024-04-16,50,True,True,True,1.0
24-27664,24-68214,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-03-06,2024-06-12,98,True,False,False,1.0
24-27708,24-65266,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-03-06,2024-06-05,91,True,True,True,1.0
24-29640,24-59400,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-03-12,2024-05-23,72,True,True,True,1.0
24-33079,24-33841,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-03-19,2024-03-21,2,True,True,True,1.0
24-33222,24-48401,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-03-21,2024-04-25,35,True,True,True,1.0
24-34415,24-59870,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CALL,2024-03-24,2024-05-25,62,True,True,True,1.0
24-25983,24-26297,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-03-03,2024-03-05,2,True,True,True,1.0
24-26297,24-34867,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,CORRECTION,2024-03-05,2024-03-24,19,True,True,True,1.0
24-34867,24-87910,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CORRECTION,AWARD,2024-03-24,2024-07-26,124,True,True,True,1.0
24-35397,24-73285,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-03-27,2024-06-25,90,True,True,True,1.0
24-35765,24-57677,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,AWARD,AWARD,2024-03-27,2024-05-19,53,True,True,True,1.0
24-25783,24-90887,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-03-01,2024-08-01,153,True,True,True,1.0
24-25799,24-29789,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,CORRECTION,2024-03-01,2024-03-12,11,True,True,True,1.0
24-36876,24-80155,exact_text_duplicate,same buyer_key + exact objet_normalized within 180 days + CPV-compatible,CALL,AWARD,2024-03-29,2024-07-10,103,True,True,True,1.0
