notice_family_id,notice_id,publication_date,schema_family,buyer_key,cpv_clean,first_call_date,call_to_award_days,call_to_award_months,delay_flag
NF041629,23-171650,2023-12-13,LEGACY,NAME:semitan,79300000,2023-07-26,140,4.599211563731932,OK
NF042240,23-172341,2023-12-14,LEGACY,NAME:ctre hosp universitaire angers,71621000,2023-08-24,112,3.679369250985545,OK
NF040371,23-174724,2023-12-17,LEGACY,SIRET:21440143200015,71221000,2023-04-08,253,8.31143232588699,OK
NF042419,23-175536,2023-12-18,LEGACY,SIRET:21440023600011,45210000,2023-09-01,108,3.54796320630749,OK
NF042886,23-175230,2023-12-20,LEGACY,NAME:nantes metropole,71318000,2023-10-01,80,2.628120893561104,OK
NF041930,23-176576,2023-12-21,LEGACY,NAME:mairie de bauge en anjou,71200000,2023-07-07,167,5.486202365308804,OK
NF041899,23-176597,2023-12-21,LEGACY,NAME:commune de vertou,15110000,2023-07-19,155,5.091984231274639,OK
NF043198,23-177357,2023-12-22,LEGACY,SIRET:24440053700035,09134200,2023-10-26,57,1.8725361366622864,OK
NF042814,23-177100,2023-12-22,LEGACY,NAME:srd,31214500,2023-10-13,70,2.299605781865966,OK
NF043049,23-178150,2023-12-21,LEGACY,SIRET:21440190300155,45243110,2023-10-19,63,2.0696452036793693,OK
NF042515,23-178565,2023-12-22,LEGACY,NAME:cc ocean marais de monts,45454000,2023-09-15,98,3.219448094612352,OK
NF041490,23-176107,2023-12-23,LEGACY,NAME:cholet agglomeration,66515200,2023-06-04,202,6.636005256241787,OK
NF042475,23-178908,2023-12-24,LEGACY,SIRET:20007037300010,09310000,2023-09-28,87,2.8580814717477003,OK
NF042454,23-179108,2023-12-24,LEGACY,NAME:ville de chemille en anjou,71200000,2023-09-17,98,3.219448094612352,OK
NF041543,23-179845,2023-12-28,LEGACY,NAME:laval agglomeration,90500000,2023-07-15,166,5.45335085413929,OK
NF042841,23-179752,2023-12-28,LEGACY,SIRET:22490001900015,50710000,2023-10-26,63,2.0696452036793693,OK
NF041031,23-178110,2023-12-28,LEGACY,NAME:ca pornic agglo pays de retz,50111000,2023-06-11,200,6.570302233902759,OK
NF041102,23-180184,2023-12-29,LEGACY,NAME:la roche-sur-yon agglomeration,90500000,2023-06-21,191,6.274638633377135,OK
NF041680,23-180945,2023-12-29,LEGACY,NAME:vendee eau,18100000,2023-07-27,155,5.091984231274639,OK
NF042458,23-180607,2023-12-30,LEGACY,NAME:montrevault-sur-evre,09133000,2023-09-20,101,3.3180026281208934,OK
NF041902,23-166755,2023-12-01,LEGACY,NAME:ville de chemille en anjou,66510000,2023-07-20,134,4.402102496714849,OK
NF041938,23-167635,2023-12-02,LEGACY,NAME:groupement transamo la set,71332000,2023-07-30,125,4.106438896189225,OK
NF040624,23-167486,2023-12-02,LEGACY,NAME:ville de nantes,37400000,2023-05-28,188,6.176084099868594,OK
NF040217,23-168346,2023-12-03,LEGACY,NAME:alter public,71000000,2023-04-20,227,7.457293035479632,OK
NF041281,23-170346,2023-12-07,LEGACY,NAME:sce departemental incendie et secours,,2023-06-06,184,6.044678055190539,OK
NF042983,24-8193,2024-01-26,EFORMS,SIRET:24720013200014,50324200,2023-10-29,89,2.923784494086728,OK
NF042773,24-8390,2024-01-25,LEGACY,NAME:centre hospitalier de laval 53,35111300,2023-10-26,91,2.9894875164257555,OK
NF042414,24-8995,2024-01-27,EFORMS,SIRET:24440064400013,34144511,2023-09-29,120,3.9421813403416555,OK
NF043324,24-9516,2024-01-28,EFORMS,SIRET:21720154000010,09134000,2023-11-12,77,2.5295663600525624,OK
NF043114,24-10218,2024-01-30,EFORMS,SIRET:21440184600016,79952000,2023-10-15,107,3.515111695137976,OK
NF042514,24-216,2024-01-04,LEGACY,NAME:grand lieu communaute,71000000,2023-09-15,111,3.6465177398160313,OK
NF041654,24-489,2024-01-05,LEGACY,SIRET:20003329800015,66510000,2023-07-19,170,5.5847568988173455,OK
NF041527,24-1371,2024-01-06,LEGACY,NAME:cmar pays de loire,34110000,2023-07-07,183,6.011826544021025,OK
NF042343,24-2122,2024-01-08,LEGACY,SIRET:20008213900011,31000000,2023-09-11,119,3.9093298291721417,OK
NF040906,24-1104,2024-01-06,LEGACY,NAME:nantes metropole,50510000,2023-05-18,233,7.654402102496714,OK
NF042153,24-1275,2024-01-06,LEGACY,SIRET:22530001100015,31680000,2023-08-26,133,4.369250985545335,OK
NF042610,24-1533,2024-01-07,LEGACY,NAME:ch le mans,09132100,2023-09-29,100,3.2851511169513796,OK
NF041788,23-179037,2024-01-07,LEGACY,SIRET:26850075800084,15000000,2023-07-23,168,5.519053876478318,OK
NF036827,24-1810,2024-01-07,LEGACY,SIRET:21440135800095,71210000,2022-07-02,554,18.199737187910642,OK
NF043310,24-3227,2024-01-09,LEGACY,NAME:universite du maine,45262800,2023-11-07,63,2.0696452036793693,OK
NF042079,24-2451,2024-01-10,LEGACY,NAME:commune de plogastel saint germain,55523100,2023-08-05,158,5.19053876478318,OK
NF042788,24-162,2024-01-10,LEGACY,NAME:commune des herbiers,71000000,2023-10-04,98,3.219448094612352,OK
NF043256,24-2828,2024-01-11,LEGACY,NAME:cci nantes saint-nazaire,09123000,2023-11-16,56,1.8396846254927726,OK
NF041963,23-180952,2024-01-11,LEGACY,NAME:cte de cnes de l ile de noirmoutier,66510000,2023-07-06,189,6.2089356110381075,OK
NF042794,24-4004,2024-01-12,LEGACY,SIRET:20007037300010,65111000,2023-10-05,99,3.252299605781866,OK
NF041385,24-3978,2024-01-13,LEGACY,NAME:angers loire metropole,34928471,2023-06-08,219,7.194480946123521,OK
NF043173,24-5411,2024-01-16,LEGACY,NAME:le mans metropole,45112710,2023-09-12,126,4.139290407358739,OK
NF040607,24-5968,2024-01-20,EFORMS,SIRET:21720181300011,15800000,2023-05-27,238,7.818659658344283,OK
NF042238,24-6870,2024-01-22,LEGACY,NAME:le mans metropole,45112723,2023-08-22,153,5.026281208935611,OK
NF042362,24-8269,2024-01-26,EFORMS,SIRET:21440184600016,48611000,2023-09-22,126,4.139290407358739,OK
NF042361,24-8991,2024-01-27,EFORMS,SIRET:24440064400013,90522400,2023-09-21,128,4.204993429697766,OK
NF043214,24-259,2024-01-02,LEGACY,SIRET:21440020200013,38652120,2023-10-03,91,2.9894875164257555,OK
NF042004,24-1278,2024-01-04,LEGACY,SIRET:21720016100016,66510000,2023-07-24,164,5.387647831800263,OK
NF042447,24-824,2024-01-05,LEGACY,SIRET:24720013200014,45233222,2023-09-15,112,3.679369250985545,OK
NF041731,24-772,2024-01-05,LEGACY,NAME:cci pau bearn,90910000,2023-07-26,163,5.354796320630749,OK
NF042265,24-214,2024-01-02,LEGACY,NAME:grand lieu communaute,45232411,2023-09-08,116,3.8107752956636003,OK
NF042488,24-208,2024-01-02,LEGACY,NAME:grand lieu communaute,45232410,2023-09-01,123,4.040735873850197,OK
NF042536,24-1199,2024-01-06,LEGACY,SIRET:13002974700016,42121000,2023-09-27,101,3.3180026281208934,OK
NF040165,24-1362,2024-01-06,LEGACY,SIRET:24720013200014,79998000,2023-04-20,261,8.5742444152431,OK
NF043058,24-2127,2024-01-08,LEGACY,SIRET:21440190300155,39151300,2023-10-23,77,2.5295663600525624,OK
NF042865,24-2841,2024-01-09,LEGACY,SIRET:18440132100015,,2023-10-23,78,2.562417871222076,OK
NF040940,24-1836,2024-01-07,LEGACY,SIRET:23440003400026,79411100,2023-05-13,239,7.851511169513797,OK
NF043435,24-1888,2024-01-07,LEGACY,SIRET:57615027000089,79411000,2023-11-02,66,2.1681997371879107,OK
NF041614,24-1712,2024-01-07,LEGACY,NAME:sdis 85,24111900,2023-07-20,171,5.617608409986859,OK
NF042840,24-2693,2024-01-10,LEGACY,NAME:universite du maine,22200000,2023-10-26,76,2.4967148488830486,OK
NF041207,24-2291,2024-01-10,LEGACY,NAME:vendee grand littoral,45241000,2023-06-18,206,6.767411300919842,OK
NF043064,24-2348,2024-01-10,LEGACY,SIRET:24720013200014,34928480,2023-10-26,76,2.4967148488830486,OK
NF042958,24-2818,2024-01-11,LEGACY,SIRET:24440061000055,48900000,2023-10-15,88,2.890932982917214,OK
NF041919,24-4099,2024-01-12,LEGACY,SIRET:22850001300658,45233121,2023-07-29,167,5.486202365308804,OK
NF040703,24-4263,2024-01-13,LEGACY,NAME:ch le mans,71000000,2023-05-14,244,8.015768725361367,OK
NF043193,24-4304,2024-01-14,LEGACY,SIRET:20002377800018,66133000,2023-10-22,84,2.759526938239159,OK
NF043220,24-968,2024-01-04,LEGACY,SIRET:13002068800011,50413200,2023-10-05,91,2.9894875164257555,OK
NF042062,24-204,2024-01-02,LEGACY,NAME:grand lieu communaute,45232411,2023-08-25,130,4.270696452036794,OK
NF042593,24-598,2024-01-03,LEGACY,NAME:centre hospitalier de laval 53,34130000,2023-09-28,97,3.1865965834428382,OK
NF039756,24-1377,2024-01-04,LEGACY,NAME:conseil regional des pays de la loire,,2023-03-29,281,9.231274638633376,OK
NF041559,24-1380,2024-01-06,LEGACY,NAME:universite du maine,77310000,2023-07-21,169,5.551905387647832,OK
NF041803,24-1366,2024-01-06,LEGACY,SIRET:24720013200014,72260000,2023-07-06,184,6.044678055190539,OK
NF042618,24-1587,2024-01-07,LEGACY,SIRET:24720013200014,90500000,2023-09-03,126,4.139290407358739,OK
NF041109,24-2413,2024-01-08,LEGACY,NAME:grand lieu communaute,45252100,2023-06-19,203,6.668856767411301,OK
NF042506,24-2064,2024-01-10,LEGACY,SIRET:21350051500019,32323500,2023-09-10,122,4.0078843626806835,OK
NF043063,24-2654,2024-01-10,LEGACY,NAME:ville de nantes,71600000,2023-10-26,76,2.4967148488830486,OK
NF042268,24-2380,2024-01-10,LEGACY,NAME:universite du maine,79810000,2023-09-09,123,4.040735873850197,OK
NF043300,24-3428,2024-01-11,LEGACY,SIRET:52411092100037,66510000,2023-11-01,71,2.3324572930354797,OK
NF038883,24-3871,2024-01-12,LEGACY,NAME:ville de tiffauges,71221000,2023-01-27,350,11.498028909329829,OK
NF042091,24-4843,2024-01-14,LEGACY,NAME:gie sesam vitale,72600000,2023-08-19,148,4.862023653088042,OK
NF042279,24-6016,2024-01-20,EFORMS,SIRET:22720002900014,34922100,2023-09-15,127,4.1721419185282524,OK
NF042946,24-6508,2024-01-21,EFORMS,SIRET:22850001300658,34928400,2023-10-07,106,3.4822601839684624,OK
NF042188,24-8012,2024-01-25,EFORMS,SIRET:21440143200015,15890000,2023-08-31,147,4.829172141918528,OK
NF042499,24-8267,2024-01-24,LEGACY,NAME:saint-nazaire agglomeration - la carene,79310000,2023-09-07,139,4.566360052562418,OK
NF041532,24-8355,2024-01-24,LEGACY,NAME:ville de pornichet,92000000,2023-07-11,197,6.471747700394218,OK
NF043016,24-8996,2024-01-25,LEGACY,NAME:saint-nazaire agglomeration - la carene,60182000,2023-10-02,115,3.7779237844940865,OK
NF042293,24-219,2024-01-02,LEGACY,SIRET:20006001000077,45232154,2023-09-22,102,3.350854139290407,OK
NF042585,24-502,2024-01-05,LEGACY,NAME:saint barthelemy d anjou,66510000,2023-09-22,105,3.4494086727989486,OK
NF043140,24-963,2024-01-06,LEGACY,NAME:cc ocean marais de monts,71000000,2023-10-11,87,2.8580814717477003,OK
NF042683,24-212,2024-01-02,LEGACY,NAME:grand lieu communaute,45232411,2023-09-06,118,3.876478318002628,OK
NF043179,24-1005,2024-01-06,LEGACY,SIRET:24720034800115,77312100,2023-10-19,79,2.59526938239159,OK
NF037614,24-747,2024-01-05,LEGACY,SIRET:24720013200014,72700000,2022-10-14,448,14.71747700394218,OK
NF042225,24-733,2024-01-05,LEGACY,SIRET:77560485300041,79416200,2023-08-06,152,4.993429697766097,OK
NF041462,24-2313,2024-01-08,LEGACY,SIRET:21720181300011,37310000,2023-06-23,199,6.5374507227332455,OK
NF041804,24-2293,2024-01-10,LEGACY,NAME:conseil regional des pays de la loire,35113440,2023-07-07,187,6.14323258869908,OK
NF043097,24-2319,2024-01-10,LEGACY,SIRET:57585049000021,50513000,2023-10-08,94,3.088042049934297,OK
NF042437,24-2528,2024-01-10,LEGACY,NAME:commune de saint-herblain,22113000,2023-09-10,122,4.0078843626806835,OK
NF042698,24-1868,2024-01-13,LEGACY,NAME:angers loire metropole,75200000,2023-09-15,120,3.9421813403416555,OK
NF042793,24-3977,2024-01-13,LEGACY,SIRET:22490001900015,50880000,2023-10-05,100,3.2851511169513796,OK
NF038028,24-4846,2024-01-14,LEGACY,NAME:gie sesam vitale,79600000,2022-10-22,449,14.750328515111695,OK
NF042777,24-6039,2024-01-20,EFORMS,SIRET:24720013200014,90513800,2023-10-28,84,2.759526938239159,OK
NF043110,24-6384,2024-01-21,EFORMS,SIRET:19490970100303,38510000,2023-10-13,100,3.2851511169513796,OK
NF040593,24-1899,2024-01-05,LEGACY,SIRET:23440003400026,79632000,2023-05-22,228,7.490144546649145,OK
NF042436,24-213,2024-01-02,LEGACY,NAME:grand lieu communaute,45232411,2023-09-08,116,3.8107752956636003,OK
NF043212,24-1318,2024-01-04,LEGACY,NAME:vendee grand littoral,45232410,2023-10-31,65,2.135348226018397,OK
NF042925,24-953,2024-01-06,LEGACY,NAME:cte de cnes du pays d ancenis,90500000,2023-10-15,83,2.726675427069645,OK
NF042589,24-1425,2024-01-06,LEGACY,SIRET:22530001100015,15800000,2023-09-23,105,3.4494086727989486,OK
NF042518,24-1551,2024-01-07,LEGACY,NAME:nantes metropole,71241000,2023-09-17,112,3.679369250985545,OK
NF038502,24-1834,2024-01-07,LEGACY,NAME:cc pays de chateau gontier,65100000,2022-12-18,385,12.64783180026281,OK
NF043146,24-4292,2024-01-11,LEGACY,SIRET:21440190300155,45223220,2023-10-13,90,2.9566360052562417,OK
NF043004,24-2634,2024-01-10,LEGACY,SIRET:20007554700014,77211500,2023-10-25,77,2.5295663600525624,OK
NF043028,24-4863,2024-01-14,LEGACY,NAME:syndicat grand lieu estuaire,66510000,2023-10-08,98,3.219448094612352,OK
NF041895,24-8264,2024-01-26,EFORMS,SIRET:21440184600016,45233141,2023-07-15,195,6.40604467805519,OK
NF042543,24-8268,2024-01-24,LEGACY,NAME:ville de saint nazaire,98396000,2023-09-19,127,4.1721419185282524,OK
NF042739,24-317,2024-01-04,LEGACY,NAME:communaute de communes du sud estuaire,60172000,2023-10-11,85,2.7923784494086727,OK
NF042408,24-637,2024-01-05,LEGACY,SIRET:58480162500040,79200000,2023-09-23,104,3.416557161629435,OK
NF042494,24-206,2024-01-02,LEGACY,NAME:grand lieu communaute,71000000,2023-09-04,120,3.9421813403416555,OK
NF042100,24-249,2024-01-02,LEGACY,NAME:grand lieu communaute,71000000,2023-08-25,130,4.270696452036794,OK
NF041075,24-1197,2024-01-06,LEGACY,NAME:angers loire metropole,64215000,2023-06-08,212,6.964520367936925,OK
NF041081,24-1892,2024-01-07,LEGACY,SIRET:24530044700019,66510000,2023-06-10,211,6.931668856767411,OK
NF041666,24-832,2024-01-07,LEGACY,NAME:angers loire metropole,71313410,2023-07-23,168,5.519053876478318,OK
NF040105,24-1106,2024-01-06,LEGACY,NAME:universite de nantes,48161000,2023-04-05,276,9.067017082785808,OK
NF043331,24-2796,2024-01-11,LEGACY,NAME:cci nantes saint-nazaire,09310000,2023-11-16,56,1.8396846254927726,OK
NF043098,24-3277,2024-01-11,LEGACY,NAME:urssaf des pays de la loire,71240000,2023-10-08,95,3.1208935611038107,OK
NF042928,24-3134,2024-01-11,LEGACY,SIRET:24440061000055,30200000,2023-10-18,85,2.7923784494086727,OK
NF041907,24-3790,2024-01-12,LEGACY,NAME:mauges communaute,75200000,2023-07-23,173,5.683311432325887,OK
NF043207,24-3718,2024-01-12,LEGACY,NAME:cte de cnes chateaubriant-derval,90500000,2023-10-29,75,2.463863337713535,OK
NF041161,24-4212,2024-01-13,LEGACY,NAME:ville de bain de bretagne,45214210,2023-06-14,213,6.9973718791064385,OK
NF044868,24-6410,2024-01-21,EFORMS,SIRET:22850001300658,71221000,2024-02-04,-14,-0.45992115637319314,NEGATIVE_DATE_ORDER
NF042237,24-8266,2024-01-24,LEGACY,NAME:ville de saint nazaire,45210000,2023-08-22,155,5.091984231274639,OK
NF043594,24-9582,2024-01-26,LEGACY,NAME:centre hospitalier de laval 53,79212100,2023-11-07,80,2.628120893561104,OK
NF041765,24-564,2024-01-05,LEGACY,SIRET:20008469700016,66510000,2023-07-15,174,5.716162943495401,OK
NF042063,24-211,2024-01-02,LEGACY,NAME:grand lieu communaute,45232411,2023-08-25,130,4.270696452036794,OK
NF040983,24-932,2024-01-06,LEGACY,NAME:cmar pays de loire,45261213,2023-06-18,202,6.636005256241787,OK
NF043276,24-2113,2024-01-08,LEGACY,SIRET:20008213900011,63712000,2023-11-28,41,1.3469119579500657,OK
NF042464,24-1519,2024-01-07,LEGACY,NAME:ch le mans,50883000,2023-09-23,106,3.4822601839684624,OK
NF042953,24-1260,2024-01-06,LEGACY,SIRET:77560485100041,66514150,2023-10-13,85,2.7923784494086727,OK
NF043130,24-2943,2024-01-11,LEGACY,NAME:nantes metropole,98310000,2023-10-06,97,3.1865965834428382,OK
NF042036,24-3792,2024-01-12,LEGACY,SIRET:19442094900027,15100000,2023-08-27,138,4.533508541392904,OK
NF042982,24-4227,2024-01-13,LEGACY,NAME:cte de cnes chateaubriant-derval,90500000,2023-10-29,76,2.4967148488830486,OK
NF042563,24-4642,2024-01-13,LEGACY,SIRET:53516441200020,45112500,2023-09-09,126,4.139290407358739,OK
NF042879,24-11159,2024-01-30,LEGACY,NAME:saint-nazaire agglomeration - la carene,45233120,2023-10-27,95,3.1208935611038107,OK
NF042457,24-6126,2024-01-20,EFORMS,SIRET:22720002900014,71351810,2023-09-20,122,4.0078843626806835,OK
NF043219,24-7726,2024-01-25,EFORMS,SIRET:19490970100303,98371000,2023-10-05,112,3.679369250985545,OK
NF042468,24-8191,2024-01-26,EFORMS,SIRET:24720013200014,79311000,2023-09-24,124,4.073587385019711,OK
NF042898,24-9009,2024-01-27,EFORMS,SIRET:21440184600016,71700000,2023-10-08,111,3.6465177398160313,OK
NF041631,24-9403,2024-01-26,LEGACY,NAME:saint-nazaire agglomeration - la carene,45211350,2023-07-26,184,6.044678055190539,OK
NF041774,24-5678,2024-01-17,LEGACY,NAME:ville du mans,45421000,2023-07-19,182,5.978975032851511,OK
NF042689,24-6898,2024-01-22,LEGACY,NAME:le mans metropole,79314000,2023-09-11,133,4.369250985545335,OK
NF042447,24-8243,2024-01-26,EFORMS,SIRET:24720013200014,45233222,2023-09-15,133,4.369250985545335,OK
NF042512,24-8362,2024-01-26,EFORMS,SIRET:22720002900014,34922100,2023-09-14,134,4.402102496714849,OK
NF043240,24-9981,2024-01-29,LEGACY,NAME:saint-nazaire agglomeration - la carene,71400000,2023-10-12,109,3.5808147174770038,OK
NF041953,24-1749,2024-01-05,LEGACY,SIRET:13002036500016,71242000,2023-07-04,185,6.077529566360052,OK
NF041638,24-534,2024-01-05,LEGACY,NAME:cci pays de la loire,66510000,2023-07-30,159,5.223390275952694,OK
NF042243,24-831,2024-01-05,LEGACY,NAME:angers loire metropole,90500000,2023-08-27,131,4.303547963206308,OK
NF041775,24-979,2024-01-06,LEGACY,NAME:universite du maine,55520000,2023-07-19,171,5.617608409986859,OK
NF042368,24-1378,2024-01-06,LEGACY,NAME:cmar pays de loire,50720000,2023-09-23,105,3.4494086727989486,OK
NF036225,24-514,2024-01-05,LEGACY,SIRET:83469240200029,71240000,2022-06-25,559,18.363994743758212,OK
NF043447,24-2575,2024-01-08,LEGACY,SIRET:21440190300155,45112700,2023-11-09,60,1.9710906701708277,OK
NF043478,24-1429,2024-01-06,LEGACY,SIRET:22530001100015,71351810,2023-11-15,52,1.7082785808147174,OK
NF040496,24-688,2024-01-05,LEGACY,SIRET:21440151500017,71200000,2023-04-07,273,8.968462549277266,OK
NF041019,24-2494,2024-01-08,LEGACY,NAME:cenovia cites,,2023-06-05,217,7.128777923784494,OK
NF042166,24-2320,2024-01-10,LEGACY,SIRET:21490007800012,37524000,2023-08-06,157,5.157687253613666,OK
NF042207,24-2213,2024-01-10,LEGACY,NAME:cc pays de fontenay vendee,64212000,2023-08-23,140,4.599211563731932,OK
NF042118,24-2766,2024-01-11,LEGACY,NAME:st gilles croix de vie agglomeration,66510000,2023-08-03,161,5.289093298291721,OK
NF040829,24-3105,2024-01-11,LEGACY,SIRET:24490001500011,30199770,2023-05-04,252,8.278580814717477,OK
NF042478,23-180508,2024-01-13,LEGACY,SIRET:24850019100023,90500000,2023-09-29,106,3.4822601839684624,OK
NF042231,24-4567,2024-01-14,LEGACY,NAME:departement de maine-et-loire,85320000,2023-08-11,156,5.124835742444152,OK
NF043171,24-10731,2024-01-30,LEGACY,NAME:saint-nazaire agglomeration - la carene,71241000,2023-10-25,97,3.1865965834428382,OK
NF042413,24-17627,2024-02-14,EFORMS,SIRET:22720002900014,79822500,2023-09-29,138,4.533508541392904,OK
NF042199,24-21043,2024-02-20,LEGACY,NAME:dir ouest,45221119,2023-08-16,188,6.176084099868594,OK
NF038527,24-21544,2024-02-22,EFORMS,SIRET:22850001300658,71221000,2022-12-04,445,14.61892247043364,OK
NF042285,24-14253,2024-02-07,EFORMS,SIRET:26440043300019,22440000,2023-09-20,140,4.599211563731932,OK
NF043448,24-24487,2024-02-27,LEGACY,NAME:ville de saint nazaire,45454100,2023-11-09,110,3.6136662286465175,OK
NF043718,24-17677,2024-02-13,LEGACY,NAME:commune de saint jean de monts 85,,2023-12-01,74,2.431011826544021,OK
NF042670,24-18174,2024-02-13,LEGACY,NAME:centre hospitalier de laval 53,71336000,2023-09-27,139,4.566360052562418,OK
NF042455,24-20533,2024-02-20,EFORMS,SIRET:21440155600011,66510000,2023-09-17,156,5.124835742444152,OK
NF042561,24-21690,2024-02-22,EFORMS,SIRET:24720013200014,45262640,2023-09-09,166,5.45335085413929,OK
NF044491,24-11293,2024-02-01,EFORMS,SIRET:20008111500012,66510000,2024-06-23,-143,-4.697766097240473,NEGATIVE_DATE_ORDER
NF043292,24-12466,2024-02-01,LEGACY,NAME:saint-nazaire agglomeration - la carene,60170000,2023-11-06,87,2.8580814717477003,OK
NF042824,24-14111,2024-02-05,LEGACY,NAME:saint-nazaire agglomeration - la carene,71314200,2023-10-18,110,3.6136662286465175,OK
NF041303,24-14840,2024-02-08,EFORMS,SIRET:22530001100015,79800000,2023-06-02,251,8.245729303547963,OK
NF043444,24-14843,2024-02-08,EFORMS,SIRET:22530001100015,14212000,2023-11-09,91,2.9894875164257555,OK
NF042597,24-24580,2024-02-28,LEGACY,NAME:le mans metropole,60112000,2023-09-29,152,4.993429697766097,OK
NF042672,24-15339,2024-02-09,EFORMS,SIRET:22850001300658,79620000,2023-09-28,134,4.402102496714849,OK
NF042789,24-16727,2024-02-11,EFORMS,SIRET:24440064400013,39130000,2023-10-04,130,4.270696452036794,OK
NF043379,24-17318,2024-02-12,LEGACY,NAME:ville de saint sebastien sur loire,45500000,2023-11-17,87,2.8580814717477003,OK
