identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIRET,57172266900264,1,1,1,1,1 (single),Département de Maine-et-Loire,Département de Maine-et-Loire,departement de maine-et-loire,departement de maine-et-loire,Département de Maine-et-Loire,departement de maine-et-loire
SIRET,24140055500140,1,1,1,1,1 (single),COMMUNAUTE DE COMMUNES BAYEUX INTERCOM,COMMUNAUTE DE COMMUNES BAYEUX INTERCOM,communaute de communes bayeux intercom,communaute de communes bayeux intercom,COMMUNAUTE DE COMMUNES BAYEUX INTERCOM,communaute de communes bayeux intercom
SIRET,26440028400057,1,1,1,1,1 (single),Résidence de La Rochefoucauld,Résidence de La Rochefoucauld,residence de la rochefoucauld,residence de la rochefoucauld,Résidence de La Rochefoucauld,residence de la rochefoucauld
SIRET,22370001400010,1,1,1,1,1 (single),Conseil départemental d'Indre et Loire,Conseil départemental d'Indre et Loire,conseil departemental d indre et loire,conseil departemental d indre et loire,Conseil départemental d'Indre et Loire,conseil departemental d indre et loire
SIRET,72206048000042,1,1,1,1,1 (single),Angers Loire Metropole (49),Angers Loire Metropole (49),angers loire metropole 49,angers loire metropole 49,Angers Loire Metropole (49),angers loire metropole 49
SIRET,19720033000029,1,1,1,1,1 (single),Région des Pays de la Loire,Région des Pays de la Loire,region des pays de la loire,region des pays de la loire,Région des Pays de la Loire,region des pays de la loire
SIRET,51531513300022,1,1,1,1,1 (single),VILLE DE SAUMUR,VILLE DE SAUMUR,ville de saumur,ville de saumur,VILLE DE SAUMUR,ville de saumur
SIRET,20005836000013,1,1,1,1,1 (single),CC ENTRE BEAUCE ET PERCHE,CC ENTRE BEAUCE ET PERCHE,cc entre beauce et perche,cc entre beauce et perche,CC ENTRE BEAUCE ET PERCHE,cc entre beauce et perche
SIRET,20007191800029,1,1,1,1,1 (single),Communauté de Communes du Pays de Saint-Fulgent - Les Essarts (85),Communauté de Communes du Pays de Saint-Fulgent - Les Essarts (85),communaute de communes du pays de saint-fulgent - les essarts 85,communaute de communes du pays de saint-fulgent - les essarts 85,Communauté de Communes du Pays de Saint-Fulgent - Les Essarts (85),communaute de communes du pays de saint-fulgent - les essarts 85
SIRET,21350012700013,1,1,1,1,1 (single),COMMUNE DE BAIN DE BRETAGNE,COMMUNE DE BAIN DE BRETAGNE,commune de bain de bretagne,commune de bain de bretagne,COMMUNE DE BAIN DE BRETAGNE,commune de bain de bretagne
SIRET,13002603200016,1,1,1,1,1 (single),Agence Nationale Cohésion Territoires,Agence Nationale Cohésion Territoires,agence nationale cohesion territoires,agence nationale cohesion territoires,Agence Nationale Cohésion Territoires,agence nationale cohesion territoires
SIRET,20005168800014,1,1,1,1,1 (single),SIAEP DE LA REGION DE QUESTEMBERT,SIAEP DE LA REGION DE QUESTEMBERT,siaep de la region de questembert,siaep de la region de questembert,SIAEP DE LA REGION DE QUESTEMBERT,siaep de la region de questembert
SIRET,44065624700010,1,1,1,1,1 (single),VIVEA,VIVEA,vivea,vivea,VIVEA,vivea
SIRET,68555065900252,1,1,1,1,1 (single),SAS AVENSIA - Agissant au nom et pour le compte de l'ESID de Rennes,SAS AVENSIA - Agissant au nom et pour le compte de l'ESID de Rennes,sas avensia - agissant au nom et pour le compte de l esid de rennes,sas avensia - agissant au nom et pour le compte de l esid de rennes,SAS AVENSIA - Agissant au nom et pour le compte de l'ESID de Rennes,sas avensia - agissant au nom et pour le compte de l esid de rennes
SIRET,31587164001769,1,1,1,1,1 (single),Région des Pays de la Loire,Région des Pays de la Loire,region des pays de la loire,region des pays de la loire,Région des Pays de la Loire,region des pays de la loire
SIRET,79139697100016,1,1,1,1,1 (single),ECOLE CENTRALE DE NANTES,ECOLE CENTRALE DE NANTES,ecole centrale de nantes,ecole centrale de nantes,ECOLE CENTRALE DE NANTES,ecole centrale de nantes
SIRET,43793760000033,1,1,1,1,1 (single),Grand Port Maritime de Nantes Saint Nazaire,Grand Port Maritime de Nantes Saint Nazaire,grand port maritime de nantes saint nazaire,grand port maritime de nantes saint nazaire,Grand Port Maritime de Nantes Saint Nazaire,grand port maritime de nantes saint nazaire
SIRET,21290233100015,1,1,1,1,1 (single),Ville de Quimperlé,Ville de Quimperlé,ville de quimperle,ville de quimperle,Ville de Quimperlé,ville de quimperle
SIRET,21530061700010,1,1,1,1,1 (single),Commune de Charchigne (53),Commune de Charchigne (53),commune de charchigne 53,commune de charchigne 53,Commune de Charchigne (53),commune de charchigne 53
SIRET,47786555400091,1,1,1,1,1 (single),CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire,CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire
SIRET,33371027500061,1,1,1,1,1 (single),CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire,CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire
SIRET,44295440000028,1,1,1,1,1 (single),cte reg peches maritimes elevages mari,cte reg peches maritimes elevages mari,cte reg peches maritimes elevages mari,cte reg peches maritimes elevages mari,cte reg peches maritimes elevages mari,cte reg peches maritimes elevages mari
SIRET,26560025400014,1,1,1,1,1 (single),Maison Retraite de Saint Jean Brevelay,Maison Retraite de Saint Jean Brevelay,maison retraite de saint jean brevelay,maison retraite de saint jean brevelay,Maison Retraite de Saint Jean Brevelay,maison retraite de saint jean brevelay
SIRET,49337368200019,1,1,1,1,1 (single),Tribunal judiciaire,Tribunal judiciaire,tribunal judiciaire,tribunal judiciaire,Tribunal judiciaire,tribunal judiciaire
SIRET,20000382000012,1,1,1,1,1 (single),COMAVA - SIAEP Colmont Mayenne Varenne,COMAVA - SIAEP Colmont Mayenne Varenne,comava - siaep colmont mayenne varenne,comava - siaep colmont mayenne varenne,COMAVA - SIAEP Colmont Mayenne Varenne,comava - siaep colmont mayenne varenne
SIRET,38012986646850,1,1,1,1,1 (single),GIE SESAM-Vitale,GIE SESAM-Vitale,gie sesam-vitale,gie sesam-vitale,GIE SESAM-Vitale,gie sesam-vitale
SIRET,92445978700017,1,1,1,1,1 (single),Cénovia Cités,Cénovia Cités,cenovia cites,cenovia cites,Cénovia Cités,cenovia cites
SIRET,13000582000019,1,1,1,1,1 (single),GOUVERNEMENT POLYNESIE FRANCAISE,GOUVERNEMENT POLYNESIE FRANCAISE,gouvernement polynesie francaise,gouvernement polynesie francaise,GOUVERNEMENT POLYNESIE FRANCAISE,gouvernement polynesie francaise
SIRET,44239544800057,1,1,1,1,1 (single),Syndicat départemental d'énergie 35,Syndicat départemental d'énergie 35,syndicat departemental d energie 35,syndicat departemental d energie 35,Syndicat départemental d'énergie 35,syndicat departemental d energie 35
SIRET,55211846503644,1,1,1,1,1 (single),Ministère de la justice - SG/2S2M/SDIT,Ministère de la justice - SG/2S2M/SDIT,ministere de la justice - sg 2s2m sdit,ministere de la justice - sg 2s2m sdit,Ministère de la justice - SG/2S2M/SDIT,ministere de la justice - sg 2s2m sdit
SIRET,51756376300021,1,1,1,1,1 (single),SERVICE COMMUN ACHAT,SERVICE COMMUN ACHAT,service commun achat,service commun achat,SERVICE COMMUN ACHAT,service commun achat
SIRET,20004488100015,1,1,1,1,1 (single),POLE MEDICO-SOCIAL BAIS/HAMBERS,POLE MEDICO-SOCIAL BAIS/HAMBERS,pole medico-social bais hambers,pole medico-social bais hambers,POLE MEDICO-SOCIAL BAIS/HAMBERS,pole medico-social bais hambers
SIRET,21350047300011,1,1,1,1,1 (single),Commune de Bruz,Commune de Bruz,commune de bruz,commune de bruz,Commune de Bruz,commune de bruz
SIRET,33463197500102,1,1,1,1,1 (single),SERVICE COMMUN D'ACHAT,SERVICE COMMUN D'ACHAT,service commun d achat,service commun d achat,SERVICE COMMUN D'ACHAT,service commun d achat
SIRET,91131892100010,1,1,1,1,1 (single),CHU de Nantes,CHU de Nantes,chu de nantes,chu de nantes,CHU de Nantes,chu de nantes
SIRET,95752702100043,1,1,1,1,1 (single),Gendarmerie Nationale - COMSOPGN - Le Blanc,Gendarmerie Nationale - COMSOPGN - Le Blanc,gendarmerie nationale - comsopgn - le blanc,gendarmerie nationale - comsopgn - le blanc,Gendarmerie Nationale - COMSOPGN - Le Blanc,gendarmerie nationale - comsopgn - le blanc
SIRET,30136584700013,1,1,1,1,1 (single),ETABLISSEMENT PUBLIC FONCIER DE GRAND EST,ETABLISSEMENT PUBLIC FONCIER DE GRAND EST,etablissement public foncier de grand est,etablissement public foncier de grand est,ETABLISSEMENT PUBLIC FONCIER DE GRAND EST,etablissement public foncier de grand est
SIRET,32579382600026,1,1,1,1,1 (single),Setram,Setram,setram,setram,Setram,setram
SIRET,85580236900816,1,1,1,1,1 (single),ESID DE RENNES,ESID DE RENNES,esid de rennes,esid de rennes,ESID DE RENNES,esid de rennes
SIRET,48211438600048,1,1,1,1,1 (single),CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire,CHU ANGERS Etablissement support du Groupement Hospitalier de Territoire de Maine et Loire,chu angers etablissement support du groupement hospitalier de territoire de maine et loire
SIRET,53525892500036,1,1,1,1,1 (single),COUR D APPEL DE POITIERS,COUR D APPEL DE POITIERS,cour d appel de poitiers,cour d appel de poitiers,COUR D APPEL DE POITIERS,cour d appel de poitiers
SIRET,25850022200041,1,1,1,1,1 (single),Vendée Eau (85),Vendée Eau (85),vendee eau 85,vendee eau 85,Vendée Eau (85),vendee eau 85
SIRET,87897451800010,1,1,1,1,1 (single),"CHU ANGERS, ETABLISSEMENT SUPPORT DU GROUPEMENT HOSPITALIER DE TERRITOIRE DU MAINE ET LOIRE","CHU ANGERS, ETABLISSEMENT SUPPORT DU GROUPEMENT HOSPITALIER DE TERRITOIRE DU MAINE ET LOIRE",chu angers etablissement support du groupement hospitalier de territoire du maine et loire,chu angers etablissement support du groupement hospitalier de territoire du maine et loire,"CHU ANGERS, ETABLISSEMENT SUPPORT DU GROUPEMENT HOSPITALIER DE TERRITOIRE DU MAINE ET LOIRE",chu angers etablissement support du groupement hospitalier de territoire du maine et loire
SIRET,41239723400177,1,1,1,1,1 (single),PODELIHA,PODELIHA,podeliha,podeliha,PODELIHA,podeliha
SIRET,33960966101244,1,1,1,1,1 (single),PODELIHA,PODELIHA,podeliha,podeliha,PODELIHA,podeliha
SIRET,21530125000019,1,1,1,1,1 (single),COMMUNE LANDIVY,COMMUNE LANDIVY,commune landivy,commune landivy,COMMUNE LANDIVY,commune landivy
SIRET,32021714401229,1,1,1,1,1 (single),GIE SESAM-Vitale,GIE SESAM-Vitale,gie sesam-vitale,gie sesam-vitale,GIE SESAM-Vitale,gie sesam-vitale
SIRET,20007245200010,1,1,1,1,1 (single),Fougères Agglomération,Fougères Agglomération,fougeres agglomeration,fougeres agglomeration,Fougères Agglomération,fougeres agglomeration
SIRET,17720001100019,1,1,1,1,1 (single),PREFECTURE DE DEPARTEMENT SARTHE,PREFECTURE DE DEPARTEMENT SARTHE,prefecture de departement sarthe,prefecture de departement sarthe,PREFECTURE DE DEPARTEMENT SARTHE,prefecture de departement sarthe
SIRET,49561506346000,1,1,1,1,1 (single),SEMITAN,SEMITAN,semitan,semitan,SEMITAN,semitan
SIRET,34998526700039,1,1,1,1,1 (single),UGECAM Bretagne Pays de la Loire,UGECAM Bretagne Pays de la Loire,ugecam bretagne pays de la loire,ugecam bretagne pays de la loire,UGECAM Bretagne Pays de la Loire,ugecam bretagne pays de la loire
SIRET,51539326200016,1,1,1,1,1 (single),Caisse Primaire d'Assurance Maladie de l'Isère,Caisse Primaire d'Assurance Maladie de l'Isère,caisse primaire d assurance maladie de l isere,caisse primaire d assurance maladie de l isere,Caisse Primaire d'Assurance Maladie de l'Isère,caisse primaire d assurance maladie de l isere
SIRET,20009667500075,1,1,1,1,1 (single),BAUD Communauté,BAUD Communauté,baud communaute,baud communaute,BAUD Communauté,baud communaute
SIRET,20005042500020,1,1,1,1,1 (single),Syndicat Départemental de l'Energie 35,Syndicat Départemental de l'Energie 35,syndicat departemental de l energie 35,syndicat departemental de l energie 35,Syndicat Départemental de l'Energie 35,syndicat departemental de l energie 35
SIRET,20000009900032,1,1,1,1,1 (single),Syndicat Mixte Fontenay Sud Vendée Développement (85),Syndicat Mixte Fontenay Sud Vendée Développement (85),syndicat mixte fontenay sud vendee developpement 85,syndicat mixte fontenay sud vendee developpement 85,Syndicat Mixte Fontenay Sud Vendée Développement (85),syndicat mixte fontenay sud vendee developpement 85
SIRET,21350352700011,1,1,1,1,1 (single),Commune de Vern-sur-Seiche,Commune de Vern-sur-Seiche,commune de vern-sur-seiche,commune de vern-sur-seiche,Commune de Vern-sur-Seiche,commune de vern-sur-seiche
SIRET,00311725051481,1,1,1,1,1 (single),Le Mans Métropole,Le Mans Métropole,le mans metropole,le mans metropole,Le Mans Métropole,le mans metropole
SIRET,21280220100013,1,1,1,1,1 (single),COMMUNE DE LUISANT,COMMUNE DE LUISANT,commune de luisant,commune de luisant,COMMUNE DE LUISANT,commune de luisant
SIRET,13002504200016,1,1,1,1,1 (single),Archives nationales du monde du travail,Archives nationales du monde du travail,archives nationales du monde du travail,archives nationales du monde du travail,Archives nationales du monde du travail,archives nationales du monde du travail
SIRET,55565030800060,1,1,1,1,1 (single),SEM Laval Mayenne Aménagements,SEM Laval Mayenne Aménagements,sem laval mayenne amenagements,sem laval mayenne amenagements,SEM Laval Mayenne Aménagements,sem laval mayenne amenagements
SIRET,20003329800163,1,1,1,1,1 (single),Communauté de communes des Coëvrons (53),Communauté de communes des Coëvrons (53),communaute de communes des coevrons 53,communaute de communes des coevrons 53,Communauté de communes des Coëvrons (53),communaute de communes des coevrons 53
SIRET,13000843600011,1,1,1,1,1 (single),Direction départementale des Finances Publiques des Deux Sèvres,Direction départementale des Finances Publiques des Deux Sèvres,direction departementale des finances publiques des deux sevres,direction departementale des finances publiques des deux sevres,Direction départementale des Finances Publiques des Deux Sèvres,direction departementale des finances publiques des deux sevres
SIRET,77567188600064,1,1,1,1,1 (single),CRPCEN,CRPCEN,crpcen,crpcen,CRPCEN,crpcen
SIRET,19610790800010,1,1,1,1,1 (single),EPLEFPA ALENCON SEES,EPLEFPA ALENCON SEES,eplefpa alencon sees,eplefpa alencon sees,EPLEFPA ALENCON SEES,eplefpa alencon sees
SIRET,21560126100013,1,1,1,1,1 (single),COMMUNE DE MARZAN,COMMUNE DE MARZAN,commune de marzan,commune de marzan,COMMUNE DE MARZAN,commune de marzan
SIRET,13000810500178,1,1,1,1,1 (single),CCI Nantes Saint-Nazaire,CCI Nantes Saint-Nazaire,cci nantes saint-nazaire,cci nantes saint-nazaire,CCI Nantes Saint-Nazaire,cci nantes saint-nazaire
SIRET,20005887300015,1,1,1,1,1 (single),Commune de Maze-Milon (49),Commune de Maze-Milon (49),commune de maze-milon 49,commune de maze-milon 49,Commune de Maze-Milon (49),commune de maze-milon 49
SIRET,21440077200015,1,1,1,1,1 (single),Commune Joue sur Erdre,Commune Joue sur Erdre,commune joue sur erdre,commune joue sur erdre,Commune Joue sur Erdre,commune joue sur erdre
SIRET,25450200800025,1,1,1,1,1 (single),Etablissement Public Loire,Etablissement Public Loire,etablissement public loire,etablissement public loire,Etablissement Public Loire,etablissement public loire
SIRET,25232390200012,1,1,1,1,1 (single),SIAEP DE ST SEBASTIEN CROZANT,SIAEP DE ST SEBASTIEN CROZANT,siaep de st sebastien crozant,siaep de st sebastien crozant,SIAEP DE ST SEBASTIEN CROZANT,siaep de st sebastien crozant
SIRET,19441618600022,1,1,1,1,1 (single),INSTITUT REGIONAL D'ADMINISTRATION,INSTITUT REGIONAL D'ADMINISTRATION,institut regional d administration,institut regional d administration,INSTITUT REGIONAL D'ADMINISTRATION,institut regional d administration
SIRET,92407127700017,1,1,1,1,1 (single),SOCRATE,SOCRATE,socrate,socrate,SOCRATE,socrate
SIRET,71635013700031,1,1,1,1,1 (single),Semdas agissant au nom et pour le compte de La Rochelle Université,Semdas agissant au nom et pour le compte de La Rochelle Université,semdas agissant au nom et pour le compte de la rochelle universite,semdas agissant au nom et pour le compte de la rochelle universite,Semdas agissant au nom et pour le compte de La Rochelle Université,semdas agissant au nom et pour le compte de la rochelle universite
SIRET,17380005300014,1,1,1,1,1 (single),Ville de Pierrelatte,Ville de Pierrelatte,ville de pierrelatte,ville de pierrelatte,Ville de Pierrelatte,ville de pierrelatte
SIRET,43842012700013,1,1,1,1,1 (single),I.F.C.E,I.F.C.E,i f c e,i f c e,I.F.C.E,i f c e
SIRET,19381912500017,1,1,1,1,1 (single),Institut Polytechnique de Grenoble,Institut Polytechnique de Grenoble,institut polytechnique de grenoble,institut polytechnique de grenoble,Institut Polytechnique de Grenoble,institut polytechnique de grenoble
SIRET,21220187500011,1,1,1,1,1 (single),MAIRIE DE PLERIN,MAIRIE DE PLERIN,mairie de plerin,mairie de plerin,MAIRIE DE PLERIN,mairie de plerin
SIRET,26850075800019,1,1,1,1,1 (single),CCAS de la ville des Herbiers,CCAS de la ville des Herbiers,ccas de la ville des herbiers,ccas de la ville des herbiers,CCAS de la ville des Herbiers,ccas de la ville des herbiers
