identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIREN,522854900,1,1,1,1,1 (single),"Groupement RAUM architectes : MOSS Paysage BE Paysage (44000), BATISERF BET Structure (38600), ESPACES TEMPS BET Fluides, qualité environnementale et énergie, Coordonnateur S.S.I. (75007), CdLP Economie de la construction (35000), 2LM BET VRD (44690), Groupe GAMBA Acoustique (31670) et SPORT INITIATIVES BET Agrès gymnastique (56100)","Groupement RAUM architectes : MOSS Paysage BE Paysage (44000), BATISERF BET Structure (38600), ESPACES TEMPS BET Fluides, qualité environnementale et énergie, Coordonnateur S.S.I. (75007), CdLP Economie de la construction (35000), 2LM BET VRD (44690), Groupe GAMBA Acoustique (31670) et SPORT INITIATIVES BET Agrès gymnastique (56100)",groupement raum architectes moss paysage be paysage 44000 batiserf bet structure 38600 espaces temps bet fluides qualite environnementale et energie coordonnateur s s i 75007 cdlp economie de la construction 35000 2lm bet vrd 44690 groupe gamba acoustique 31670 et sport initiatives bet agres gymnastique 56100,groupement raum architectes moss paysage be paysage 44000 batiserf bet structure 38600 espaces temps bet fluides qualite environnementale et energie coordonnateur s s i 75007 cdlp economie de la construction 35000 2lm bet vrd 44690 groupe gamba acoustique 31670 et sport initiatives bet agres gymnastique 56100,"Groupement RAUM architectes : MOSS Paysage BE Paysage (44000), BATISERF BET Structure (38600), ESPACES TEMPS BET Fluides, qualité environnementale et énergie, Coordonnateur S.S.I. (75007), CdLP Economie de la construction (35000), 2LM BET VRD (44690), Groupe GAMBA Acoustique (31670) et SPORT INITIATIVES BET Agrès gymnastique (56100)",groupement raum architectes moss paysage be paysage 44000 batiserf bet structure 38600 espaces temps bet fluides qualite environnementale et energie coordonnateur s s i 75007 cdlp economie de la construction 35000 2lm bet vrd 44690 groupe gamba acoustique 31670 et sport initiatives bet agres gymnastique 56100
SIREN,391116191,1,1,1,1,1 (single),Sdis 35 - coordonnateur du groupement de commandes,Sdis 35 - coordonnateur du groupement de commandes,sdis 35 - coordonnateur du groupement de commandes,sdis 35 - coordonnateur du groupement de commandes,Sdis 35 - coordonnateur du groupement de commandes,sdis 35 - coordonnateur du groupement de commandes
SIREN,242900793,1,1,1,1,1 (single),Communauté Lesneven Côte des Légendes,Communauté Lesneven Côte des Légendes,communaute lesneven cote des legendes,communaute lesneven cote des legendes,Communauté Lesneven Côte des Légendes,communaute lesneven cote des legendes
SIREN,287600019,1,1,1,1,1 (single),SDIS 44,SDIS 44,sdis 44,sdis 44,SDIS 44,sdis 44
SIREN,504615840,1,1,1,1,1 (single),Nantes Université,Nantes Université,nantes universite,nantes universite,Nantes Université,nantes universite
SIREN,375580701,1,1,1,1,1 (single),LE LOGIS BRETON,LE LOGIS BRETON,le logis breton,le logis breton,LE LOGIS BRETON,le logis breton
SIREN,823227426,1,1,1,1,1 (single),"ALTER PUBLIC agissant au nom et pour le compte 
la commune d'Avrillé","ALTER PUBLIC agissant au nom et pour le compte 
la commune d'Avrillé",alter public agissant au nom et pour le compte la commune d avrille,alter public agissant au nom et pour le compte la commune d avrille,"ALTER PUBLIC agissant au nom et pour le compte 
la commune d'Avrillé",alter public agissant au nom et pour le compte la commune d avrille
SIREN,443566385,1,1,1,1,1 (single),Département de Maine-et-Loire,Département de Maine-et-Loire,departement de maine-et-loire,departement de maine-et-loire,Département de Maine-et-Loire,departement de maine-et-loire
SIREN,217202530,1,1,1,1,1 (single),Commune de Roëzé sur Sarthe,Commune de Roëzé sur Sarthe,commune de roeze sur sarthe,commune de roeze sur sarthe,Commune de Roëzé sur Sarthe,commune de roeze sur sarthe
SIREN,521922286,1,1,1,1,1 (single),I2D Conseils,I2D Conseils,i2d conseils,i2d conseils,I2D Conseils,i2d conseils
SIREN,302135405,1,1,1,1,1 (single),VILLE DE CHOLET,VILLE DE CHOLET,ville de cholet,ville de cholet,VILLE DE CHOLET,ville de cholet
SIREN,509377198,1,1,1,1,1 (single),CHD VENDEE,CHD VENDEE,chd vendee,chd vendee,CHD VENDEE,chd vendee
SIREN,487566580,1,1,1,1,1 (single),BACKNET SOLUTIONS,BACKNET SOLUTIONS,backnet solutions,backnet solutions,BACKNET SOLUTIONS,backnet solutions
SIREN,863800371,1,1,1,1,1 (single),Mairie de Saint-Herblain,Mairie de Saint-Herblain,mairie de saint-herblain,mairie de saint-herblain,Mairie de Saint-Herblain,mairie de saint-herblain
SIREN,786423285,1,1,1,1,1 (single),MFR-CFA de Mareuil sur Lay (85),MFR-CFA de Mareuil sur Lay (85),mfr-cfa de mareuil sur lay 85,mfr-cfa de mareuil sur lay 85,MFR-CFA de Mareuil sur Lay (85),mfr-cfa de mareuil sur lay 85
SIREN,529210809,1,1,1,1,1 (single),GIE des EPL des Pays de la Loire,GIE des EPL des Pays de la Loire,gie des epl des pays de la loire,gie des epl des pays de la loire,GIE des EPL des Pays de la Loire,gie des epl des pays de la loire
SIREN,487911679,1,1,1,1,1 (single),ALTER PUBLIC agissant au nom et pour le compte de la Communauté de Communes Anjou Bleu Communauté,ALTER PUBLIC agissant au nom et pour le compte de la Communauté de Communes Anjou Bleu Communauté,alter public agissant au nom et pour le compte de la communaute de communes anjou bleu communaute,alter public agissant au nom et pour le compte de la communaute de communes anjou bleu communaute,ALTER PUBLIC agissant au nom et pour le compte de la Communauté de Communes Anjou Bleu Communauté,alter public agissant au nom et pour le compte de la communaute de communes anjou bleu communaute
SIREN,200087047,1,1,1,1,1 (single),SAINT-SAUVEUR-VILLAGES,SAINT-SAUVEUR-VILLAGES,saint-sauveur-villages,saint-sauveur-villages,SAINT-SAUVEUR-VILLAGES,saint-sauveur-villages
SIREN,501801450,1,1,1,1,1 (single),ORTHO SERV,ORTHO SERV,ortho serv,ortho serv,ORTHO SERV,ortho serv
SIREN,775664873,1,1,1,1,1 (single),Territoire d'énergie Mayenne,Territoire d'énergie Mayenne,territoire d energie mayenne,territoire d energie mayenne,Territoire d'énergie Mayenne,territoire d energie mayenne
SIREN,390659449,1,1,1,1,1 (single),Région Bretagne,Région Bretagne,region bretagne,region bretagne,Région Bretagne,region bretagne
SIREN,501652507,1,1,1,1,1 (single),Ville de Saumur,Ville de Saumur,ville de saumur,ville de saumur,Ville de Saumur,ville de saumur
SIREN,316173160,1,1,1,1,1 (single),CHU ANGERS,CHU ANGERS,chu angers,chu angers,CHU ANGERS,chu angers
SIREN,411261563,1,1,1,1,1 (single),Alter Public agissant au nom et pour le compte de Saumur Val de Loire Agglomération,Alter Public agissant au nom et pour le compte de Saumur Val de Loire Agglomération,alter public agissant au nom et pour le compte de saumur val de loire agglomeration,alter public agissant au nom et pour le compte de saumur val de loire agglomeration,Alter Public agissant au nom et pour le compte de Saumur Val de Loire Agglomération,alter public agissant au nom et pour le compte de saumur val de loire agglomeration
SIREN,538351537,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIREN,058200593,1,1,1,1,1 (single),PODELIHA,PODELIHA,podeliha,podeliha,PODELIHA,podeliha
SIREN,880082722,1,1,1,1,1 (single),Laval Agglomération,Laval Agglomération,laval agglomeration,laval agglomeration,Laval Agglomération,laval agglomeration
SIREN,408454692,1,1,1,1,1 (single),CHOLET AGGLOMERATION,CHOLET AGGLOMERATION,cholet agglomeration,cholet agglomeration,CHOLET AGGLOMERATION,cholet agglomeration
SIREN,130012008,1,1,1,1,1 (single),COMMUNES DE MOUCHAMPS,COMMUNES DE MOUCHAMPS,communes de mouchamps,communes de mouchamps,COMMUNES DE MOUCHAMPS,communes de mouchamps
SIREN,217201839,1,1,1,1,1 (single),Commune de Marçon,Commune de Marçon,commune de marcon,commune de marcon,Commune de Marçon,commune de marcon
SIREN,333975100,1,1,1,1,1 (single),VILLE DE CHOLET,VILLE DE CHOLET,ville de cholet,ville de cholet,VILLE DE CHOLET,ville de cholet
SIREN,178001111,1,1,1,1,1 (single),CETIM,CETIM,cetim,cetim,CETIM,cetim
SIREN,200043115,1,1,1,1,1 (single),Syndicat Mixte e-Collectivités Vendée,Syndicat Mixte e-Collectivités Vendée,syndicat mixte e-collectivites vendee,syndicat mixte e-collectivites vendee,Syndicat Mixte e-Collectivités Vendée,syndicat mixte e-collectivites vendee
SIREN,130031552,1,1,1,1,1 (single),GROUPEMENT D'INTERET PUBLIC CUISINE DES LYS,GROUPEMENT D'INTERET PUBLIC CUISINE DES LYS,groupement d interet public cuisine des lys,groupement d interet public cuisine des lys,GROUPEMENT D'INTERET PUBLIC CUISINE DES LYS,groupement d interet public cuisine des lys
SIREN,517781134,1,1,1,1,1 (single),SDIS 49,SDIS 49,sdis 49,sdis 49,SDIS 49,sdis 49
SIREN,317099240,1,1,1,1,1 (single),CIAS DU CHOLETAIS,CIAS DU CHOLETAIS,cias du choletais,cias du choletais,CIAS DU CHOLETAIS,cias du choletais
SIREN,200071397,1,1,1,1,1 (single),"Syndicat Mixte pour les Inondations, l'Aménagement et la Gestion de l'Eau (06)","Syndicat Mixte pour les Inondations, l'Aménagement et la Gestion de l'Eau (06)",syndicat mixte pour les inondations l amenagement et la gestion de l eau 06,syndicat mixte pour les inondations l amenagement et la gestion de l eau 06,"Syndicat Mixte pour les Inondations, l'Aménagement et la Gestion de l'Eau (06)",syndicat mixte pour les inondations l amenagement et la gestion de l eau 06
SIREN,412471526,1,1,1,1,1 (single),Région Bretagne,Région Bretagne,region bretagne,region bretagne,Région Bretagne,region bretagne
SIREN,328023981,1,1,1,1,1 (single),CAF de Loire-Atlantique,CAF de Loire-Atlantique,caf de loire-atlantique,caf de loire-atlantique,CAF de Loire-Atlantique,caf de loire-atlantique
SIREN,489626135,1,1,1,1,1 (single),DDT de l'Orne,DDT de l'Orne,ddt de l orne,ddt de l orne,DDT de l'Orne,ddt de l orne
SIREN,849792833,1,1,1,1,1 (single),Ville de Saumur,Ville de Saumur,ville de saumur,ville de saumur,Ville de Saumur,ville de saumur
SIREN,531318780,1,1,1,1,1 (single),Département de Maine-et-Loire,Département de Maine-et-Loire,departement de maine-et-loire,departement de maine-et-loire,Département de Maine-et-Loire,departement de maine-et-loire
SIREN,248300493,1,1,1,1,1 (single),Dracénie Provence Verdon Agglomération,Dracénie Provence Verdon Agglomération,dracenie provence verdon agglomeration,dracenie provence verdon agglomeration,Dracénie Provence Verdon Agglomération,dracenie provence verdon agglomeration
SIREN,778128462,1,1,1,1,1 (single),Les Sables d'Olonne Agglomération,Les Sables d'Olonne Agglomération,les sables d olonne agglomeration,les sables d olonne agglomeration,Les Sables d'Olonne Agglomération,les sables d olonne agglomeration
SIREN,528590615,1,1,1,1,1 (single),CHD VENDEE,CHD VENDEE,chd vendee,chd vendee,CHD VENDEE,chd vendee
SIREN,382473957,1,1,1,1,1 (single),LAVAL AGGLOMERATION,LAVAL AGGLOMERATION,laval agglomeration,laval agglomeration,LAVAL AGGLOMERATION,laval agglomeration
SIREN,337587422,1,1,1,1,1 (single),VILLE DE CHOLET,VILLE DE CHOLET,ville de cholet,ville de cholet,VILLE DE CHOLET,ville de cholet
SIREN,920343571,1,1,1,1,1 (single),CENTRE HOSPITALIER DU MANS - Ets support du GHT 72,CENTRE HOSPITALIER DU MANS - Ets support du GHT 72,centre hospitalier du mans - ets support du ght 72,centre hospitalier du mans - ets support du ght 72,CENTRE HOSPITALIER DU MANS - Ets support du GHT 72,centre hospitalier du mans - ets support du ght 72
SIREN,431815588,1,1,1,1,1 (single),GIE SESAM-Vitale,GIE SESAM-Vitale,gie sesam-vitale,gie sesam-vitale,GIE SESAM-Vitale,gie sesam-vitale
SIREN,919738898,1,1,1,1,1 (single),CHOLET AGGLOMERATION,CHOLET AGGLOMERATION,cholet agglomeration,cholet agglomeration,CHOLET AGGLOMERATION,cholet agglomeration
SIREN,333977684,1,1,1,1,1 (single),CHU ANGERS POUR UNIHA,CHU ANGERS POUR UNIHA,chu angers pour uniha,chu angers pour uniha,CHU ANGERS POUR UNIHA,chu angers pour uniha
SIREN,217202712,1,1,1,1,1 (single),Commune de Saint-Célerin,Commune de Saint-Célerin,commune de saint-celerin,commune de saint-celerin,Commune de Saint-Célerin,commune de saint-celerin
SIREN,517663027,1,1,1,1,1 (single),ALTER CITES,ALTER CITES,alter cites,alter cites,ALTER CITES,alter cites
SIREN,150001618,1,1,1,1,1 (single),Service historique de la Défense,Service historique de la Défense,service historique de la defense,service historique de la defense,Service historique de la Défense,service historique de la defense
SIREN,213501158,1,1,1,1,1 (single),Ville de Fougères,Ville de Fougères,ville de fougeres,ville de fougeres,Ville de Fougères,ville de fougeres
SIREN,478067796,1,1,1,1,1 (single),ARS Pays de la Loire,ARS Pays de la Loire,ars pays de la loire,ars pays de la loire,ARS Pays de la Loire,ars pays de la loire
SIREN,215601071,1,1,1,1,1 (single),"COMMUNE DE LARMOR-PLAGE
4 AVENUE DES 4 FRERES LEROY QUERET 
56260 LARMOR PLAGE","COMMUNE DE LARMOR-PLAGE
4 AVENUE DES 4 FRERES LEROY QUERET 
56260 LARMOR PLAGE",commune de larmor-plage 4 avenue des 4 freres leroy queret 56260 larmor plage,commune de larmor-plage 4 avenue des 4 freres leroy queret 56260 larmor plage,"COMMUNE DE LARMOR-PLAGE
4 AVENUE DES 4 FRERES LEROY QUERET 
56260 LARMOR PLAGE",commune de larmor-plage 4 avenue des 4 freres leroy queret 56260 larmor plage
SIREN,866800352,1,1,1,1,1 (single),Alter Cités,Alter Cités,alter cites,alter cites,Alter Cités,alter cites
SIREN,130006869,1,1,1,1,1 (single),ACOSS,ACOSS,acoss,acoss,ACOSS,acoss
SIREN,214401366,1,1,1,1,1 (single),Mairie de Préfailles,Mairie de Préfailles,mairie de prefailles,mairie de prefailles,Mairie de Préfailles,mairie de prefailles
SIREN,414309641,1,1,1,1,1 (single),INESAAE - L'INSTITUT AGRO,INESAAE - L'INSTITUT AGRO,inesaae - l institut agro,inesaae - l institut agro,INESAAE - L'INSTITUT AGRO,inesaae - l institut agro
SIREN,380410837,1,1,1,1,1 (single),Alter Cités au nom et pour le compte du SIEML,Alter Cités au nom et pour le compte du SIEML,alter cites au nom et pour le compte du sieml,alter cites au nom et pour le compte du sieml,Alter Cités au nom et pour le compte du SIEML,alter cites au nom et pour le compte du sieml
SIREN,266900273,1,1,1,1,1 (single),Nantes Université,Nantes Université,nantes universite,nantes universite,Nantes Université,nantes universite
SIREN,214400228,1,1,1,1,1 (single),Commune de BOUSSAY,Commune de BOUSSAY,commune de boussay,commune de boussay,Commune de BOUSSAY,commune de boussay
SIREN,252802053,1,1,1,1,1 (single),SIVOS AUNEAU,SIVOS AUNEAU,sivos auneau,sivos auneau,SIVOS AUNEAU,sivos auneau
SIREN,200096949,1,1,1,1,1 (single),SIVU de production et distribution d'eau potable La Ferté Bernard et Cherré-Au,SIVU de production et distribution d'eau potable La Ferté Bernard et Cherré-Au,sivu de production et distribution d eau potable la ferte bernard et cherre-au,sivu de production et distribution d eau potable la ferte bernard et cherre-au,SIVU de production et distribution d'eau potable La Ferté Bernard et Cherré-Au,sivu de production et distribution d eau potable la ferte bernard et cherre-au
SIREN,827613886,1,1,1,1,1 (single),Commune du Plessis Grammoire (49),Commune du Plessis Grammoire (49),commune du plessis grammoire 49,commune du plessis grammoire 49,Commune du Plessis Grammoire (49),commune du plessis grammoire 49
SIREN,481160745,1,1,1,1,1 (single),Ville de Quiberon,Ville de Quiberon,ville de quiberon,ville de quiberon,Ville de Quiberon,ville de quiberon
SIREN,814420980,1,1,1,1,1 (single),Mairie de Pornic,Mairie de Pornic,mairie de pornic,mairie de pornic,Mairie de Pornic,mairie de pornic
SIREN,379753684,1,1,1,1,1 (single),VILLE DE CHOLET,VILLE DE CHOLET,ville de cholet,ville de cholet,VILLE DE CHOLET,ville de cholet
SIREN,835083023,1,1,1,1,1 (single),ARS Pays de la Loire,ARS Pays de la Loire,ars pays de la loire,ars pays de la loire,ARS Pays de la Loire,ars pays de la loire
SIREN,330319435,1,1,1,1,1 (single),STRAN,STRAN,stran,stran,STRAN,stran
SIREN,481945517,1,1,1,1,1 (single),CA PORNIC AGGLO PAYS DE RETZ,CA PORNIC AGGLO PAYS DE RETZ,ca pornic agglo pays de retz,ca pornic agglo pays de retz,CA PORNIC AGGLO PAYS DE RETZ,ca pornic agglo pays de retz
SIREN,304497852,1,1,1,1,1 (single),Plate-forme commissariat Ouest (Rennes),Plate-forme commissariat Ouest (Rennes),plate-forme commissariat ouest rennes,plate-forme commissariat ouest rennes,Plate-forme commissariat Ouest (Rennes),plate-forme commissariat ouest rennes
SIREN,342582632,1,1,1,1,1 (single),France Travail Nouvelle-Aquitaine,France Travail Nouvelle-Aquitaine,france travail nouvelle-aquitaine,france travail nouvelle-aquitaine,France Travail Nouvelle-Aquitaine,france travail nouvelle-aquitaine
SIREN,218500700,1,1,1,1,1 (single),Commune de Coëx (85),Commune de Coëx (85),commune de coex 85,commune de coex 85,Commune de Coëx (85),commune de coex 85
SIREN,477896419,1,1,1,1,1 (single),Cholet Agglomération,Cholet Agglomération,cholet agglomeration,cholet agglomeration,Cholet Agglomération,cholet agglomeration
SIREN,785750266,1,1,1,1,1 (single),"CH DU MANS 
Etablissement support du GHT 72","CH DU MANS 
Etablissement support du GHT 72",ch du mans etablissement support du ght 72,ch du mans etablissement support du ght 72,"CH DU MANS 
Etablissement support du GHT 72",ch du mans etablissement support du ght 72
SIREN,483819611,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIREN,409065984,1,1,1,1,1 (single),COMMUNE DE PORNIC,COMMUNE DE PORNIC,commune de pornic,commune de pornic,COMMUNE DE PORNIC,commune de pornic
SIREN,802044131,1,1,1,1,1 (single),Mairie de Saint-Herblain,Mairie de Saint-Herblain,mairie de saint-herblain,mairie de saint-herblain,Mairie de Saint-Herblain,mairie de saint-herblain
SIREN,385392550,1,1,1,1,1 (single),CARIFOREF des Pays de la Loire,CARIFOREF des Pays de la Loire,cariforef des pays de la loire,cariforef des pays de la loire,CARIFOREF des Pays de la Loire,cariforef des pays de la loire
SIREN,964506463,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIREN,391455920,1,1,1,1,1 (single),Département de Maine-et-Loire,Département de Maine-et-Loire,departement de maine-et-loire,departement de maine-et-loire,Département de Maine-et-Loire,departement de maine-et-loire
SIREN,547220137,1,1,1,1,1 (single),SDIS 44,SDIS 44,sdis 44,sdis 44,SDIS 44,sdis 44
SIREN,868800343,1,1,1,1,1 (single),Mairie de Saint-Herblain,Mairie de Saint-Herblain,mairie de saint-herblain,mairie de saint-herblain,Mairie de Saint-Herblain,mairie de saint-herblain
SIREN,893235952,1,1,1,1,1 (single),CHD VENDEE,CHD VENDEE,chd vendee,chd vendee,CHD VENDEE,chd vendee
SIREN,213501778,1,1,1,1,1 (single),Mairie de La Mézière,Mairie de La Mézière,mairie de la meziere,mairie de la meziere,Mairie de La Mézière,mairie de la meziere
SIREN,849650544,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIREN,844855965,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIREN,320651706,1,1,1,1,1 (single),Direction Territoriale du bassin de la Seine et Loire aval,Direction Territoriale du bassin de la Seine et Loire aval,direction territoriale du bassin de la seine et loire aval,direction territoriale du bassin de la seine et loire aval,Direction Territoriale du bassin de la Seine et Loire aval,direction territoriale du bassin de la seine et loire aval
SIREN,504720061,1,1,1,1,1 (single),CHU NANTES,CHU NANTES,chu nantes,chu nantes,CHU NANTES,chu nantes
SIREN,980626808,1,1,1,1,1 (single),SPL ERDRE CENS CHEZINE RESTAURATION DURABLE,SPL ERDRE CENS CHEZINE RESTAURATION DURABLE,spl erdre cens chezine restauration durable,spl erdre cens chezine restauration durable,SPL ERDRE CENS CHEZINE RESTAURATION DURABLE,spl erdre cens chezine restauration durable
SIREN,412442519,1,1,1,1,1 (single),"ALTER PUBLIC
au nom et pour le compte de la Ville d'Angers","ALTER PUBLIC
au nom et pour le compte de la Ville d'Angers",alter public au nom et pour le compte de la ville d angers,alter public au nom et pour le compte de la ville d angers,"ALTER PUBLIC
au nom et pour le compte de la Ville d'Angers",alter public au nom et pour le compte de la ville d angers
SIREN,176400026,1,1,1,1,1 (single),CCI Pau Béarn,CCI Pau Béarn,cci pau bearn,cci pau bearn,CCI Pau Béarn,cci pau bearn
SIREN,980664676,1,1,1,1,1 (single),CROUS de Nantes Pays de la Loire,CROUS de Nantes Pays de la Loire,crous de nantes pays de la loire,crous de nantes pays de la loire,CROUS de Nantes Pays de la Loire,crous de nantes pays de la loire
SIREN,322148230,1,1,1,1,1 (single),Mutualité Sociale Agricole Mayenne-Orne-Sarthe,Mutualité Sociale Agricole Mayenne-Orne-Sarthe,mutualite sociale agricole mayenne-orne-sarthe,mutualite sociale agricole mayenne-orne-sarthe,Mutualité Sociale Agricole Mayenne-Orne-Sarthe,mutualite sociale agricole mayenne-orne-sarthe
SIREN,177600053,1,1,1,1,1 (single),DRAGAGES PORTS,DRAGAGES PORTS,dragages ports,dragages ports,DRAGAGES PORTS,dragages ports
SIREN,130029531,1,1,1,1,1 (single),"Rectorat de la région académique Grand Est, rectorat de l'académie de Nancy-Metz","Rectorat de la région académique Grand Est, rectorat de l'académie de Nancy-Metz",rectorat de la region academique grand est rectorat de l academie de nancy-metz,rectorat de la region academique grand est rectorat de l academie de nancy-metz,"Rectorat de la région académique Grand Est, rectorat de l'académie de Nancy-Metz",rectorat de la region academique grand est rectorat de l academie de nancy-metz
