notice_family_id,notice_id,publication_date,lifecycle_role,schema_family,first_call_date,delay_days
NF052626,25-91803,2025-08-12,CORRECTION,LEGACY,2025-07-16,27
NF052543,25-93422,2025-08-20,CORRECTION,LEGACY,2025-07-16,35
NF052903,25-95458,2025-08-27,CORRECTION,LEGACY,2025-08-26,1
NF052714,25-101633,2025-09-12,CORRECTION,LEGACY,2025-07-22,52
NF053208,25-103432,2025-09-17,CORRECTION,LEGACY,2025-09-16,1
NF053307,25-100280,2025-09-11,CORRECTION,EFORMS,2025-09-06,5
NF053080,25-105857,2025-09-25,CORRECTION,EFORMS,2025-08-16,40
NF052894,25-98607,2025-09-04,CORRECTION,LEGACY,2025-08-22,13
NF053014,25-99184,2025-09-07,CORRECTION,EFORMS,2025-08-26,12
NF052916,25-103626,2025-09-19,CORRECTION,EFORMS,2025-08-06,44
NF052901,25-103886,2025-09-19,CORRECTION,EFORMS,2025-08-27,23
NF052355,25-97637,2025-09-04,CORRECTION,EFORMS,2025-06-21,75
NF053026,25-98500,2025-09-05,CORRECTION,EFORMS,2025-08-03,33
NF053096,25-100703,2025-09-11,CORRECTION,EFORMS,2025-08-28,14
NF053515,25-102212,2025-09-16,CORRECTION,EFORMS,2025-09-04,12
NF052667,25-106290,2025-09-26,CORRECTION,EFORMS,2025-07-12,76
NF052483,25-99576,2025-09-09,CORRECTION,EFORMS,2025-07-18,53
NF052916,25-103366,2025-09-18,CORRECTION,EFORMS,2025-08-06,43
NF052904,25-103493,2025-09-19,CORRECTION,EFORMS,2025-08-28,22
NF053002,25-103528,2025-09-17,CORRECTION,LEGACY,2025-08-14,34
NF053358,25-105117,2025-09-24,CORRECTION,EFORMS,2025-09-05,19
NF052759,25-98147,2025-09-05,CORRECTION,EFORMS,2025-07-01,66
NF052939,25-101149,2025-09-12,CORRECTION,EFORMS,2025-08-10,33
NF052708,25-101789,2025-09-14,CORRECTION,EFORMS,2025-07-18,58
NF053187,25-103329,2025-09-18,CORRECTION,EFORMS,2025-09-04,14
NF052904,25-103494,2025-09-19,CORRECTION,EFORMS,2025-08-28,22
NF053039,25-100304,2025-09-09,CORRECTION,LEGACY,2025-06-20,81
NF053476,25-104597,2025-09-19,CORRECTION,LEGACY,2025-09-04,15
NF052891,25-104760,2025-09-21,CORRECTION,EFORMS,2025-08-20,32
NF052453,25-106525,2025-09-25,CORRECTION,LEGACY,2025-07-29,58
NF053225,25-106961,2025-09-28,CORRECTION,EFORMS,2025-09-26,2
NF050758,25-107362,2025-09-28,CORRECTION,EFORMS,2025-03-21,191
NF053022,25-97530,2025-09-03,CORRECTION,EFORMS,2025-08-31,3
NF053039,25-100392,2025-09-09,CORRECTION,LEGACY,2025-06-20,81
NF053018,25-104728,2025-09-21,CORRECTION,EFORMS,2025-08-28,24
NF052653,25-106237,2025-09-24,CORRECTION,LEGACY,2025-07-20,66
NF052866,25-99465,2025-09-08,CORRECTION,LEGACY,2025-07-10,60
NF053617,25-108209,2025-09-30,CORRECTION,LEGACY,2025-09-05,25
NF053039,25-108275,2025-09-30,CORRECTION,LEGACY,2025-06-20,102
NF053564,25-104311,2025-09-19,CORRECTION,LEGACY,2025-09-05,14
NF053608,25-105816,2025-09-25,CORRECTION,EFORMS,2025-09-03,22
NF052323,25-98395,2025-09-04,CORRECTION,LEGACY,2025-06-30,66
NF052954,25-98530,2025-09-04,CORRECTION,LEGACY,2025-08-27,8
NF053564,25-99632,2025-09-08,CORRECTION,LEGACY,2025-09-05,3
NF052465,25-99753,2025-09-08,CORRECTION,LEGACY,2025-07-07,63
NF053524,25-107806,2025-09-29,CORRECTION,LEGACY,2025-09-08,21
NF053066,25-100362,2025-09-09,CORRECTION,LEGACY,2025-08-04,36
NF053409,25-102623,2025-09-16,CORRECTION,LEGACY,2025-09-02,14
NF053432,25-102748,2025-09-16,CORRECTION,LEGACY,2025-09-12,4
NF053025,25-103491,2025-09-17,CORRECTION,LEGACY,2025-08-31,17
NF052767,25-104162,2025-09-20,CORRECTION,EFORMS,2025-07-10,72
NF052710,25-97014,2025-09-02,CORRECTION,EFORMS,2025-07-20,44
NF053039,25-97659,2025-09-02,CORRECTION,LEGACY,2025-06-20,74
NF052822,25-98269,2025-09-04,CORRECTION,LEGACY,2025-07-24,42
NF050754,25-107110,2025-09-26,CORRECTION,LEGACY,2025-03-18,192
NF053504,25-107034,2025-09-26,CORRECTION,LEGACY,2025-09-24,2
NF052740,25-99438,2025-09-09,CORRECTION,EFORMS,2025-07-27,44
NF052648,25-99454,2025-09-09,CORRECTION,EFORMS,2025-07-17,54
NF052785,25-100701,2025-09-11,CORRECTION,EFORMS,2025-07-20,53
NF051441,25-105229,2025-09-22,CORRECTION,LEGACY,2025-05-16,129
NF053011,25-107958,2025-09-29,CORRECTION,LEGACY,2025-08-21,39
NF053358,25-108241,2025-10-01,CORRECTION,EFORMS,2025-09-05,26
NF053571,25-109388,2025-10-03,CORRECTION,EFORMS,2025-09-10,23
NF053521,25-110191,2025-10-03,CORRECTION,LEGACY,2025-09-05,28
NF054070,25-112977,2025-10-10,CORRECTION,LEGACY,2025-10-06,4
NF053874,25-114684,2025-10-15,CORRECTION,LEGACY,2025-10-01,14
NF053540,25-120316,2025-10-28,CORRECTION,LEGACY,2025-09-25,33
NF053542,25-118483,2025-10-23,CORRECTION,LEGACY,2025-09-24,29
NF053893,25-109627,2025-10-04,CORRECTION,EFORMS,2025-10-01,3
NF053402,25-109757,2025-10-05,CORRECTION,EFORMS,2025-09-27,8
NF054121,25-120899,2025-10-29,CORRECTION,LEGACY,2025-10-09,20
NF053600,25-113463,2025-10-13,CORRECTION,LEGACY,2025-09-29,14
NF053697,25-114355,2025-10-14,CORRECTION,LEGACY,2025-10-02,12
NF053594,25-109736,2025-10-05,CORRECTION,EFORMS,2025-09-23,12
NF053410,25-109874,2025-10-05,CORRECTION,EFORMS,2025-09-04,31
NF054061,25-112705,2025-10-09,CORRECTION,LEGACY,2025-10-03,6
NF052934,25-113020,2025-10-12,CORRECTION,EFORMS,2025-08-31,42
NF053559,25-116542,2025-10-20,CORRECTION,LEGACY,2025-09-12,38
NF053988,25-117707,2025-10-23,CORRECTION,EFORMS,2025-10-16,7
NF053258,25-109301,2025-10-02,CORRECTION,LEGACY,2025-09-12,20
NF054043,25-119734,2025-10-27,CORRECTION,LEGACY,2025-10-07,20
NF053018,25-107987,2025-10-01,CORRECTION,EFORMS,2025-08-28,34
NF053219,25-110513,2025-10-06,CORRECTION,LEGACY,2025-09-22,14
NF053473,25-111225,2025-10-08,CORRECTION,EFORMS,2025-09-04,34
NF053646,25-114300,2025-10-16,CORRECTION,EFORMS,2025-10-12,4
NF054132,25-115254,2025-10-17,CORRECTION,EFORMS,2025-10-16,1
NF053224,25-116341,2025-10-19,CORRECTION,EFORMS,2025-09-26,23
NF053116,25-116527,2025-10-21,CORRECTION,EFORMS,2025-08-08,74
NF053598,25-118019,2025-10-22,CORRECTION,LEGACY,2025-09-22,30
NF054021,25-118377,2025-10-23,CANCELLATION,LEGACY,2025-10-22,1
NF053351,25-121145,2025-10-30,CANCELLATION,LEGACY,2025-09-01,59
NF053386,25-108727,2025-10-01,CORRECTION,LEGACY,2025-09-22,9
NF053503,25-109947,2025-10-05,CORRECTION,EFORMS,2025-09-25,10
NF052667,25-110260,2025-10-05,CORRECTION,EFORMS,2025-07-12,85
NF054069,25-112740,2025-10-09,CORRECTION,LEGACY,2025-10-06,3
NF053181,25-110490,2025-10-06,CORRECTION,LEGACY,2025-09-25,11
NF054130,25-118527,2025-10-24,CORRECTION,EFORMS,2025-10-15,9
NF053080,25-109650,2025-10-04,CORRECTION,EFORMS,2025-08-16,49
NF053020,25-109541,2025-10-02,CORRECTION,LEGACY,2025-08-28,35
NF053799,25-119896,2025-10-29,CORRECTION,EFORMS,2025-10-26,3
NF054070,25-114721,2025-10-15,CANCELLATION,LEGACY,2025-10-06,9
NF053928,25-117825,2025-10-23,CORRECTION,EFORMS,2025-10-22,1
NF053715,25-118136,2025-10-22,CORRECTION,LEGACY,2025-10-16,6
NF053191,25-111415,2025-10-07,CORRECTION,LEGACY,2025-09-04,33
NF053544,25-113462,2025-10-14,CORRECTION,EFORMS,2025-09-26,18
NF053712,25-123389,2025-11-05,CORRECTION,LEGACY,2025-10-23,13
NF053715,25-125438,2025-11-12,CORRECTION,LEGACY,2025-10-16,27
NF053708,25-127513,2025-11-18,CORRECTION,LEGACY,2025-10-23,26
NF054014,25-128226,2025-11-21,CORRECTION,EFORMS,2025-10-19,33
NF053992,25-129091,2025-11-23,CORRECTION,EFORMS,2025-10-24,30
NF054050,25-122480,2025-11-05,CORRECTION,EFORMS,2025-10-12,24
NF054243,25-128076,2025-11-19,CORRECTION,LEGACY,2025-11-06,13
NF053847,25-129350,2025-11-23,CORRECTION,EFORMS,2025-10-15,39
NF054221,25-130129,2025-11-26,CORRECTION,EFORMS,2025-11-14,12
NF054081,25-123016,2025-11-04,CORRECTION,LEGACY,2025-10-30,5
NF053336,25-124200,2025-11-07,CORRECTION,LEGACY,2025-09-24,44
NF054480,25-124605,2025-11-07,CORRECTION,LEGACY,2025-11-03,4
NF053803,25-126142,2025-11-13,CORRECTION,LEGACY,2025-10-27,17
NF054072,25-126945,2025-11-17,CORRECTION,LEGACY,2025-10-24,24
NF053799,25-121973,2025-11-02,CORRECTION,EFORMS,2025-10-26,7
NF053756,25-122305,2025-11-04,CORRECTION,EFORMS,2025-10-04,31
NF053792,25-122828,2025-11-04,CORRECTION,LEGACY,2025-10-21,14
NF054546,25-124737,2025-11-09,CORRECTION,EFORMS,2025-11-06,3
NF054549,25-125220,2025-11-13,CORRECTION,EFORMS,2025-11-06,7
NF054239,25-130148,2025-11-25,CORRECTION,LEGACY,2025-11-04,21
NF053622,25-122003,2025-11-02,CORRECTION,EFORMS,2025-10-02,31
NF053782,25-126319,2025-11-14,CORRECTION,LEGACY,2025-10-16,29
NF054011,25-126776,2025-11-16,CORRECTION,EFORMS,2025-10-19,28
NF054257,25-130136,2025-11-26,CORRECTION,EFORMS,2025-11-16,10
NF054546,25-130147,2025-11-26,CORRECTION,EFORMS,2025-11-06,20
NF053623,25-122302,2025-11-04,CORRECTION,EFORMS,2025-10-03,32
NF054092,25-124519,2025-11-09,CORRECTION,EFORMS,2025-10-19,21
NF054154,25-131403,2025-11-27,CORRECTION,LEGACY,2025-11-17,10
NF053921,25-122195,2025-11-03,CORRECTION,LEGACY,2025-10-17,17
NF054397,25-130936,2025-11-26,CANCELLATION,LEGACY,2025-11-06,20
NF053739,25-124692,2025-11-07,CORRECTION,LEGACY,2025-10-08,30
NF054180,25-126549,2025-11-16,CORRECTION,EFORMS,2025-11-05,11
NF054081,25-129293,2025-11-21,CORRECTION,LEGACY,2025-10-30,22
NF053926,25-131365,2025-11-29,CORRECTION,EFORMS,2025-10-21,39
NF053739,25-122515,2025-11-03,CORRECTION,LEGACY,2025-10-08,26
NF053602,25-129361,2025-11-21,CORRECTION,LEGACY,2025-09-30,52
NF054012,25-129440,2025-11-23,CORRECTION,EFORMS,2025-10-19,35
NF053949,25-129489,2025-11-25,CORRECTION,EFORMS,2025-10-31,25
NF054106,25-122079,2025-11-03,CORRECTION,LEGACY,2025-10-22,12
NF053759,25-122370,2025-11-03,CORRECTION,LEGACY,2025-10-03,31
NF054082,25-124337,2025-11-09,CORRECTION,EFORMS,2025-10-16,24
NF053861,25-124831,2025-11-07,CORRECTION,LEGACY,2025-10-17,21
NF053116,25-127619,2025-11-19,CORRECTION,EFORMS,2025-08-08,103
NF054403,25-127816,2025-11-20,CORRECTION,EFORMS,2025-11-12,8
NF053819,25-122111,2025-11-03,CORRECTION,LEGACY,2025-10-23,11
NF054528,25-136942,2025-12-12,CORRECTION,LEGACY,2025-11-24,18
NF054427,25-133080,2025-12-04,CORRECTION,EFORMS,2025-11-27,7
NF054727,25-135953,2025-12-11,CORRECTION,EFORMS,2025-10-24,48
NF053721,25-133945,2025-12-06,CORRECTION,EFORMS,2025-10-22,45
NF054210,25-135053,2025-12-10,CORRECTION,EFORMS,2025-11-06,34
NF054790,25-136120,2025-12-12,CORRECTION,EFORMS,2025-12-04,8
NF054386,25-140953,2025-12-22,CORRECTION,LEGACY,2025-11-28,24
NF054539,25-136439,2025-12-12,CORRECTION,EFORMS,2025-11-30,12
NF054265,25-138294,2025-12-17,CORRECTION,EFORMS,2025-11-21,26
NF054272,25-138298,2025-12-16,CORRECTION,LEGACY,2025-11-21,25
NF054138,25-141785,2025-12-24,CORRECTION,EFORMS,2025-11-09,45
NF054012,25-135283,2025-12-10,CORRECTION,EFORMS,2025-10-19,52
NF054270,25-138793,2025-12-18,CORRECTION,EFORMS,2025-11-22,26
NF054849,25-138940,2025-12-18,CORRECTION,EFORMS,2025-12-12,6
NF054842,25-141462,2025-12-22,CORRECTION,LEGACY,2025-12-05,17
NF054499,25-135355,2025-12-10,CORRECTION,EFORMS,2025-11-13,27
NF054521,25-138004,2025-12-17,CORRECTION,EFORMS,2025-11-23,24
NF054416,25-138028,2025-12-17,CORRECTION,EFORMS,2025-11-19,28
NF054185,25-133513,2025-12-05,CORRECTION,EFORMS,2025-11-30,5
NF054540,25-133514,2025-12-03,CORRECTION,LEGACY,2025-11-28,5
NF054726,25-133521,2025-12-03,CORRECTION,LEGACY,2025-12-01,2
NF054924,25-139424,2025-12-18,CORRECTION,LEGACY,2025-12-01,17
NF054891,25-139425,2025-12-18,CORRECTION,LEGACY,2025-12-16,2
NF054275,25-140197,2025-12-19,CORRECTION,LEGACY,2025-11-24,25
NF054889,25-140308,2025-12-21,CORRECTION,EFORMS,2025-12-17,4
NF054747,25-140918,2025-12-23,CORRECTION,EFORMS,2025-12-10,13
NF054270,25-142093,2025-12-25,CORRECTION,EFORMS,2025-11-22,33
NF054323,25-132225,2025-12-01,CORRECTION,LEGACY,2025-11-28,3
NF054727,25-132286,2025-12-02,CORRECTION,EFORMS,2025-10-24,39
NF054536,25-136492,2025-12-11,CORRECTION,LEGACY,2025-11-28,13
NF054797,25-136741,2025-12-11,CORRECTION,LEGACY,2025-12-08,3
NF054620,25-138730,2025-12-18,CORRECTION,EFORMS,2025-12-07,11
NF054654,25-140901,2025-12-22,CORRECTION,LEGACY,2025-12-08,14
NF054647,25-133189,2025-12-03,CORRECTION,LEGACY,2025-12-01,2
NF054533,25-133673,2025-12-05,CORRECTION,EFORMS,2025-11-27,8
NF054453,25-134496,2025-12-07,CORRECTION,EFORMS,2025-10-29,39
NF054483,25-135263,2025-12-10,CORRECTION,EFORMS,2025-11-07,33
NF054795,25-140529,2025-12-19,CORRECTION,LEGACY,2025-12-05,14
NF054784,25-140830,2025-12-21,CORRECTION,EFORMS,2025-12-02,19
NF054428,25-142816,2025-12-29,CORRECTION,LEGACY,2025-11-27,32
NF054407,25-136639,2025-12-11,CORRECTION,LEGACY,2025-11-13,28
NF054614,25-137109,2025-12-12,CORRECTION,LEGACY,2025-12-02,10
NF055317,25-137636,2025-12-16,CORRECTION,EFORMS,2025-12-14,2
NF054838,25-137592,2025-12-15,CORRECTION,LEGACY,2025-12-04,11
NF054276,25-138394,2025-12-17,CORRECTION,EFORMS,2025-11-26,21
NF054670,25-138711,2025-12-18,CORRECTION,EFORMS,2025-12-17,1
NF054901,25-139499,2025-12-18,CORRECTION,LEGACY,2025-12-03,15
NF050045,25-139701,2025-12-18,CANCELLATION,LEGACY,2024-10-24,420
NF054528,25-140507,2025-12-19,CORRECTION,LEGACY,2025-11-24,25
NF054219,25-134484,2025-12-05,CORRECTION,LEGACY,2025-11-13,22
NF054753,25-136485,2025-12-11,CORRECTION,LEGACY,2025-12-11,0
NF054713,25-137161,2025-12-14,CORRECTION,EFORMS,2025-12-07,7
NF054778,26-5966,2026-01-20,CORRECTION,EFORMS,2025-12-24,27
NF054731,26-3893,2026-01-13,CORRECTION,LEGACY,2025-12-02,42
NF055243,26-6068,2026-01-19,CORRECTION,LEGACY,2026-01-13,6
NF054537,26-2707,2026-01-09,CORRECTION,LEGACY,2025-11-28,42
NF055180,26-9989,2026-01-29,CORRECTION,LEGACY,2026-01-28,1
NF054960,26-10145,2026-01-29,CORRECTION,LEGACY,2026-01-29,0
NF055155,26-9390,2026-01-27,CORRECTION,LEGACY,2026-01-13,14
NF054295,26-889,2026-01-06,CORRECTION,LEGACY,2025-11-21,46
NF054602,26-2334,2026-01-10,CORRECTION,EFORMS,2025-12-07,34
NF054997,26-7685,2026-01-23,CORRECTION,EFORMS,2026-01-21,2
NF055269,26-9245,2026-01-28,CORRECTION,EFORMS,2026-01-24,4
NF054983,26-7666,2026-01-23,CORRECTION,EFORMS,2026-01-14,9
NF054606,26-1731,2026-01-07,CORRECTION,LEGACY,2025-12-08,30
NF054555,26-3035,2026-01-12,CORRECTION,LEGACY,2025-12-11,32
NF054932,26-5760,2026-01-16,CANCELLATION,LEGACY,2026-01-16,0
NF054714,26-6074,2026-01-19,CORRECTION,LEGACY,2025-12-05,45
NF054667,26-1263,2026-01-07,CORRECTION,LEGACY,2025-12-15,23
NF054629,26-4264,2026-01-14,CORRECTION,LEGACY,2025-12-23,22
NF054582,25-143350,2026-01-02,CORRECTION,EFORMS,2025-12-23,10
NF054474,26-1991,2026-01-08,CORRECTION,LEGACY,2025-11-27,42
NF052592,26-1966,2026-01-08,CORRECTION,LEGACY,2025-07-23,169
NF054742,26-793,2026-01-06,CORRECTION,LEGACY,2025-12-08,29
NF054824,26-1488,2026-01-07,CORRECTION,LEGACY,2025-12-19,19
NF054694,26-3925,2026-01-14,CORRECTION,EFORMS,2025-12-17,28
NF054818,26-8785,2026-01-26,CORRECTION,LEGACY,2025-12-18,39
NF054768,26-5651,2026-01-18,CORRECTION,EFORMS,2025-12-19,30
NF054729,26-4575,2026-01-14,CORRECTION,LEGACY,2025-12-01,44
NF054790,26-7292,2026-01-23,CORRECTION,EFORMS,2025-12-04,50
NF055154,26-7873,2026-01-22,CORRECTION,LEGACY,2026-01-12,10
NF055178,26-8755,2026-01-26,CORRECTION,LEGACY,2026-01-26,0
NF054838,26-9214,2026-01-27,CORRECTION,LEGACY,2025-12-04,54
NF054475,26-224,2026-01-05,CORRECTION,LEGACY,2025-11-28,38
NF054694,26-5880,2026-01-18,CORRECTION,EFORMS,2025-12-17,32
NF052866,26-9518,2026-01-28,CORRECTION,LEGACY,2025-07-10,202
NF055000,26-8008,2026-01-23,CORRECTION,LEGACY,2026-01-22,1
NF054791,26-766,2026-01-06,CORRECTION,LEGACY,2025-12-03,34
NF054901,26-3670,2026-01-13,CORRECTION,LEGACY,2025-12-03,41
NF054823,26-7018,2026-01-21,CORRECTION,LEGACY,2025-12-19,33
NF054561,26-6598,2026-01-21,CORRECTION,EFORMS,2025-12-16,36
NF054569,26-7892,2026-01-24,CORRECTION,EFORMS,2025-12-20,35
NF055067,26-9542,2026-01-28,CORRECTION,LEGACY,2026-01-14,14
NF055177,26-10900,2026-01-30,CORRECTION,LEGACY,2025-10-07,115
NF055050,26-11526,2026-02-03,CORRECTION,LEGACY,2026-01-21,13
NF055276,26-19204,2026-02-24,CANCELLATION,LEGACY,2026-01-30,25
NF052866,26-14927,2026-02-11,CORRECTION,LEGACY,2025-07-10,216
NF055193,26-17351,2026-02-20,CORRECTION,EFORMS,2026-01-14,37
NF055317,26-16987,2026-02-19,CORRECTION,EFORMS,2025-12-14,67
NF054933,26-15395,2026-02-14,CORRECTION,EFORMS,2026-01-20,25
NF055165,26-16997,2026-02-17,CORRECTION,LEGACY,2026-01-20,28
NF054823,26-13024,2026-02-06,CORRECTION,LEGACY,2025-12-19,49
NF055498,26-13329,2026-02-06,CORRECTION,LEGACY,2026-02-05,1
NF054978,26-17219,2026-02-19,CORRECTION,EFORMS,2026-01-15,35
NF054831,26-13815,2026-02-09,CORRECTION,LEGACY,2025-12-24,47
NF055261,26-17410,2026-02-20,CORRECTION,EFORMS,2026-01-21,30
NF054731,26-18257,2026-02-20,CORRECTION,LEGACY,2025-12-02,80
NF054998,26-12476,2026-02-05,CORRECTION,LEGACY,2026-01-20,16
NF055594,26-16166,2026-02-16,CORRECTION,LEGACY,2026-02-13,3
NF055493,26-13594,2026-02-10,CORRECTION,EFORMS,2026-02-05,5
NF055217,26-14216,2026-02-10,CORRECTION,LEGACY,2026-01-22,19
NF055066,26-14819,2026-02-12,CORRECTION,EFORMS,2026-01-13,30
NF055227,26-17612,2026-02-20,CORRECTION,EFORMS,2026-01-30,21
NF054978,26-12787,2026-02-07,CORRECTION,EFORMS,2026-01-15,23
NF055371,26-18816,2026-02-23,CORRECTION,LEGACY,2026-02-12,11
NF055401,26-19657,2026-02-25,CORRECTION,LEGACY,2026-02-17,8
NF055281,26-17546,2026-02-19,CORRECTION,LEGACY,2026-02-03,16
NF055449,26-16680,2026-02-18,CORRECTION,EFORMS,2026-02-08,10
NF055560,26-16412,2026-02-17,CORRECTION,EFORMS,2026-02-12,5
NF054776,26-14656,2026-02-11,CORRECTION,LEGACY,2025-12-22,51
NF055048,26-13443,2026-02-06,CORRECTION,LEGACY,2026-01-20,17
NF054838,26-20314,2026-02-26,CORRECTION,LEGACY,2025-12-04,84
NF055578,26-20292,2026-02-28,CORRECTION,EFORMS,2026-02-10,18
NF055100,26-11215,2026-02-02,CORRECTION,LEGACY,2026-01-09,24
NF055270,26-11970,2026-02-05,CORRECTION,EFORMS,2026-01-24,12
NF055165,26-12697,2026-02-05,CORRECTION,LEGACY,2026-01-20,16
NF055374,26-16250,2026-02-16,CORRECTION,LEGACY,2026-02-13,3
NF055018,26-15675,2026-02-13,CORRECTION,LEGACY,2026-01-27,17
NF055591,26-14365,2026-02-10,CORRECTION,LEGACY,2026-02-09,1
NF054823,26-17406,2026-02-18,CORRECTION,LEGACY,2025-12-19,61
NF055498,26-17831,2026-02-19,CORRECTION,LEGACY,2026-02-05,14
NF055002,26-15923,2026-02-13,CORRECTION,LEGACY,2026-01-28,16
NF055053,26-18051,2026-02-22,CORRECTION,EFORMS,2026-01-25,28
NF055331,26-17196,2026-02-19,CORRECTION,EFORMS,2026-02-18,1
NF055538,26-26706,2026-03-15,CORRECTION,EFORMS,2026-02-27,16
NF055504,26-26691,2026-03-13,CORRECTION,LEGACY,2026-02-19,22
NF055689,26-29858,2026-03-24,CORRECTION,EFORMS,2026-03-01,23
NF055494,26-32774,2026-03-31,CANCELLATION,LEGACY,2026-02-05,54
NF055498,26-21704,2026-03-03,CORRECTION,LEGACY,2026-02-05,26
NF055562,26-24218,2026-03-11,CORRECTION,EFORMS,2026-02-08,31
NF056012,26-29062,2026-03-20,CORRECTION,LEGACY,2026-03-10,10
NF054978,26-29175,2026-03-22,CORRECTION,EFORMS,2026-01-15,66
NF055320,26-28806,2026-03-19,CORRECTION,LEGACY,2026-02-16,31
NF055355,26-24445,2026-03-10,CORRECTION,LEGACY,2026-02-03,35
NF055424,26-27043,2026-03-17,CORRECTION,EFORMS,2026-02-22,23
NF055323,26-23398,2026-03-06,CORRECTION,LEGACY,2026-02-05,29
NF055912,26-27887,2026-03-19,CORRECTION,EFORMS,2026-03-06,13
NF055965,26-30495,2026-03-24,CORRECTION,LEGACY,2026-03-18,6
NF055775,26-23527,2026-03-08,CORRECTION,EFORMS,2026-03-06,2
NF055906,26-32644,2026-03-30,CORRECTION,LEGACY,2026-03-06,24
NF055733,26-27617,2026-03-18,CORRECTION,EFORMS,2026-03-12,6
NF055371,26-23906,2026-03-09,CORRECTION,LEGACY,2026-02-12,25
NF055426,26-26872,2026-03-16,CORRECTION,LEGACY,2026-02-23,21
NF055053,26-28037,2026-03-19,CORRECTION,EFORMS,2026-01-25,53
NF055492,26-29141,2026-03-22,CORRECTION,EFORMS,2026-02-05,45
NF055652,26-31616,2026-03-26,CORRECTION,LEGACY,2026-03-02,24
NF055584,26-29615,2026-03-24,CORRECTION,EFORMS,2026-02-18,34
NF055376,26-30364,2026-03-25,CORRECTION,EFORMS,2026-02-17,36
NF055634,26-25863,2026-03-12,CORRECTION,LEGACY,2026-03-06,6
NF055938,26-26583,2026-03-15,CORRECTION,EFORMS,2026-03-04,11
NF055787,26-25362,2026-03-11,CORRECTION,LEGACY,2026-03-09,2
NF055305,26-23004,2026-03-07,CORRECTION,EFORMS,2026-02-21,14
NF055297,26-29087,2026-03-20,CORRECTION,LEGACY,2026-02-27,21
NF055376,26-27315,2026-03-18,CORRECTION,EFORMS,2026-02-17,29
NF055734,26-27480,2026-03-18,CORRECTION,EFORMS,2026-03-15,3
NF055363,26-32309,2026-03-31,CORRECTION,EFORMS,2026-02-27,32
NF052003,26-28927,2026-03-21,CORRECTION,EFORMS,2025-06-26,268
NF055315,26-28872,2026-03-21,CORRECTION,EFORMS,2026-02-15,34
NF055322,26-21643,2026-03-04,CORRECTION,EFORMS,2026-02-05,27
NF055306,26-24871,2026-03-12,CORRECTION,EFORMS,2026-02-12,28
NF055898,26-34445,2026-04-03,CORRECTION,LEGACY,2026-03-04,30
NF056062,26-39410,2026-04-19,CORRECTION,EFORMS,2026-04-16,3
NF055986,26-40456,2026-04-22,CORRECTION,EFORMS,2026-03-19,34
NF056051,26-42032,2026-04-26,CORRECTION,EFORMS,2026-04-24,2
NF056181,26-37859,2026-04-14,CORRECTION,LEGACY,2026-04-13,1
NF056093,26-42978,2026-04-29,CORRECTION,EFORMS,2026-04-28,1
NF056372,26-43023,2026-04-28,CORRECTION,LEGACY,2026-04-07,21
NF056183,26-42322,2026-04-27,CORRECTION,LEGACY,2026-04-02,25
NF056212,26-43865,2026-04-30,CORRECTION,LEGACY,2026-04-13,17
NF056046,26-44347,2026-04-30,CORRECTION,LEGACY,2026-04-22,8
NF056204,26-40310,2026-04-21,CORRECTION,LEGACY,2026-04-08,13
NF055932,26-40595,2026-04-23,CORRECTION,EFORMS,2026-03-15,39
NF055745,26-43275,2026-04-30,CORRECTION,EFORMS,2026-04-29,1
NF055622,26-36357,2026-04-11,CORRECTION,EFORMS,2026-03-17,25
NF055709,26-37039,2026-04-12,CORRECTION,EFORMS,2026-03-29,14
NF056076,26-40144,2026-04-20,CORRECTION,LEGACY,2026-04-15,5
NF056000,26-37929,2026-04-14,CORRECTION,LEGACY,2026-03-13,32
NF056147,26-43106,2026-04-28,CORRECTION,LEGACY,2026-04-03,25
NF056363,26-39637,2026-04-21,CORRECTION,EFORMS,2026-04-18,3
NF056191,26-39938,2026-04-21,CORRECTION,EFORMS,2026-04-12,9
NF056028,26-42816,2026-04-28,CORRECTION,LEGACY,2026-04-03,25
NF055875,26-35223,2026-04-09,CORRECTION,EFORMS,2026-03-26,14
NF055919,26-36328,2026-04-11,CORRECTION,EFORMS,2026-03-15,27
NF055889,26-38477,2026-04-17,CORRECTION,EFORMS,2026-03-25,23
NF056152,26-39225,2026-04-19,CORRECTION,EFORMS,2026-04-01,18
NF055811,26-41785,2026-04-26,CORRECTION,EFORMS,2026-03-17,40
NF056249,26-43401,2026-04-29,CORRECTION,LEGACY,2026-04-22,7
NF055757,26-33470,2026-04-02,CORRECTION,EFORMS,2026-03-08,25
NF055652,26-35309,2026-04-07,CORRECTION,LEGACY,2026-03-02,36
NF056005,26-40590,2026-04-23,CORRECTION,EFORMS,2026-03-15,39
NF055835,26-41769,2026-04-24,CORRECTION,LEGACY,2026-03-30,25
NF055808,26-41868,2026-04-24,CORRECTION,LEGACY,2026-03-27,28
NF055622,26-37646,2026-04-15,CORRECTION,EFORMS,2026-03-17,29
NF056000,26-34280,2026-04-02,CORRECTION,LEGACY,2026-03-13,20
NF056163,26-42480,2026-04-28,CORRECTION,EFORMS,2026-04-01,27
NF055875,26-39275,2026-04-19,CORRECTION,EFORMS,2026-03-26,24
NF056230,26-37283,2026-04-14,CORRECTION,EFORMS,2026-04-02,12
