environment_family,environment,horizon_months,horizon_label,source_universe,stratum_dim,stratum_value,n_sources,zero_candidate_rate,mean_candidate_count,median_candidate_count,p75_candidate_count,p90_candidate_count,p95_candidate_count,p99_candidate_count,max_candidate_count,median_time_to_first_candidate_days,p90_time_to_first_candidate_days,median_candidate_notice_family_count,p90_candidate_notice_family_count,cap_reached_rate,median_top1_top2_similarity_margin,buyer_identifier_source,buyer_key_type,buyer_activity_tier,schema_family,publication_year,cpv_division,duration_availability,digital_segment
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,cpv_division,90,4,0.25,4.75,1.0,5.0,12.200000000000003,14.599999999999994,16.519999999999996,17,1154.0,1207.6,1.0,12.200000000000003,0.0,0.1278339903635567,,,,,,90,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,cpv_division,92,13,0.0,4.615384615384615,3.0,7.0,7.800000000000001,10.79999999999999,14.159999999999993,15,356.0,504.6000000000001,3.0,6.800000000000001,0.0,0.0598069910243102,,,,,,92,,
production_candidate_environment,production_enriched,6,expected_end_plus_minus_6m_cap30,production_digital_appel_offre_sources,cpv_division,nan,682,0.41348973607038125,3.2873900293255134,1.0,4.0,10.0,17.0,23.18999999999994,30,64.5,269.20000000000005,1.0,9.0,0.0,0.09288108778365095,,,,,,,,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.0,3366.728672745694,3709.0,3899.0,4087.0,4161.0,4246.0,4277,1.0,1.0,,,0.0,,,,,,,,declared_duration_observed,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.0,3688.4100178890876,3699.0,3868.0,4023.0,4084.0,4314.0,4341,1.0,1.0,,,0.0,,,,,,,,duration_imputed,
ambient_future_environment,all_future_notices,6,future_6m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.0,3700.6663379139545,3717.0,3889.0,4041.0,4097.0,4314.0,4342,1.0,1.0,,,0.0,,,,,,,,duration_missing,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.0,5980.317223910841,7358.0,7718.0,7785.0,7799.0,7844.3099999999995,7866,1.0,1.0,,,0.0,,,,,,,,declared_duration_observed,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.0,7373.250089445438,7371.0,7725.0,7856.0,7971.0,8058.0,8090,1.0,1.0,,,0.0,,,,,,,,duration_imputed,
ambient_future_environment,all_future_notices,12,future_12m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.0,7357.377517697854,7402.0,7728.0,7861.0,7987.0,8059.0,8107,1.0,1.0,,,0.0,,,,,,,,duration_missing,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.0,8768.305977710233,8940.0,13611.0,15146.0,15228.0,15391.0,15416,1.0,1.0,,,0.0,,,,,,,,declared_duration_observed,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.0,14734.392844364937,14851.0,15410.5,15694.0,15736.0,15798.06,15868,1.0,1.0,,,0.0,,,,,,,,duration_imputed,
ambient_future_environment,all_future_notices,24,future_24m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.0,14606.113112849847,14854.0,15408.0,15694.0,15737.0,15806.0,15868,1.0,1.0,,,0.0,,,,,,,,duration_missing,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.0,9105.44062816616,8940.0,13611.0,16842.0,17823.0,18613.0,18820,1.0,1.0,,,0.0,,,,,,,,declared_duration_observed,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.0,21850.171735241503,22182.0,23104.0,23413.0,23446.3,23484.06,23520,1.0,1.0,,,0.0,,,,,,,,duration_imputed,
ambient_future_environment,all_future_notices,36,future_36m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.0,21533.797269160805,22179.0,23100.0,23405.0,23449.0,23487.0,23520,1.0,1.0,,,0.0,,,,,,,,duration_missing,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.0,9105.44062816616,8940.0,13611.0,16842.0,17823.0,18613.0,18820,1.0,1.0,,,0.0,,,,,,,,declared_duration_observed,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.0,33966.74096601074,36647.0,37796.0,38090.2,38325.0,38525.06,38549,1.0,1.0,,,0.0,,,,,,,,duration_imputed,
ambient_future_environment,all_future_notices,60,future_60m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.0,33192.11767155412,36622.0,37794.0,38105.0,38359.0,38531.0,38558,1.0,1.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.17325227963525835,20.382978723404257,6.0,25.0,65.0,100.0,121.0,207,8.0,76.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.08228980322003578,33.002504472271916,15.0,46.0,89.0,123.0,200.0,233,7.0,58.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_boamp_key,6,future_6m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.10436802770289522,27.048392399237294,11.0,35.0,73.0,107.0,200.0,237,8.0,71.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,alias_compatible_boamp_key,12,future_12m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.14954407294832828,34.15633232016211,10.0,41.0,112.0,163.0,224.0,304,9.0,91.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_boamp_key,12,future_12m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.059033989266547404,63.88443649373882,29.0,89.0,167.5999999999999,224.89999999999918,401.1199999999999,426,7.0,71.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_boamp_key,12,future_12m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.07640213031757512,51.878580664957155,20.0,67.0,138.0,209.0,388.0,426,8.0,89.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,alias_compatible_boamp_key,24,future_24m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.14295845997973658,46.48662613981763,12.0,50.0,149.0,227.0,374.0,465,9.0,96.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_boamp_key,24,future_24m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.046511627906976744,119.26618962432916,51.0,159.0,295.5999999999999,430.0,790.2999999999997,825,7.0,81.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_boamp_key,24,future_24m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.06134525609836281,95.57575558331689,34.0,122.0,258.0,408.6999999999971,783.0,827,9.0,99.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,alias_compatible_boamp_key,36,future_36m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.1425531914893617,47.718439716312055,12.0,51.0,150.0,230.0,402.619999999999,513,9.0,96.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_boamp_key,36,future_36m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.04221824686940966,165.71055456171734,68.0,221.5,408.5999999999999,641.0,1167.0,1212,7.0,84.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_boamp_key,36,future_36m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.05617288009292743,131.43290157143795,44.0,158.0,361.0,567.0,1129.0,1212,9.0,103.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,alias_compatible_boamp_key,60,future_60m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.1425531914893617,47.718439716312055,12.0,51.0,150.0,230.0,402.619999999999,513,9.0,96.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_boamp_key,60,future_60m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.03935599284436494,231.895885509839,84.0,300.0,614.7999999999997,987.0999999999981,1812.3599999999997,1892,7.0,87.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_boamp_key,60,future_60m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.05209634646152497,181.31281916409145,54.0,211.0,502.0,735.0,1751.0,1897,9.0,107.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,alias_compatible_l2_key,6,future_6m,production_digital_appel_offre_sources,duration_availability,declared_duration_observed,378,0.5687830687830688,1.1534391534391535,0.0,2.0,4.0,5.149999999999977,8.0,9,37.0,126.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_l2_key,6,future_6m,production_digital_appel_offre_sources,duration_availability,duration_imputed,2781,0.44588277597986337,1.8432218626393384,1.0,3.0,5.0,8.0,12.199999999999818,18,41.0,136.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_l2_key,12,future_12m,production_digital_appel_offre_sources,duration_availability,declared_duration_observed,378,0.4894179894179894,1.8624338624338623,1.0,3.0,6.0,8.0,11.0,14,49.0,216.60000000000002,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_l2_key,12,future_12m,production_digital_appel_offre_sources,duration_availability,duration_imputed,2781,0.34987414599065086,3.4631427544048905,1.0,5.0,10.0,15.0,23.0,30,53.0,233.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_l2_key,24,future_24m,production_digital_appel_offre_sources,duration_availability,declared_duration_observed,378,0.4576719576719577,2.5978835978835977,1.0,3.0,9.0,12.0,19.0,21,55.0,257.59999999999997,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_l2_key,24,future_24m,production_digital_appel_offre_sources,duration_availability,duration_imputed,2781,0.280834232290543,6.299172959367134,2.0,8.0,17.0,28.0,44.0,49,64.0,354.2000000000003,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_l2_key,36,future_36m,production_digital_appel_offre_sources,duration_availability,declared_duration_observed,378,0.4576719576719577,2.6375661375661377,1.0,3.0,9.0,12.0,19.230000000000018,22,55.0,257.59999999999997,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_l2_key,36,future_36m,production_digital_appel_offre_sources,duration_availability,duration_imputed,2781,0.25026968716289105,8.611650485436893,3.0,11.0,24.0,33.0,65.0,71,70.0,440.60000000000014,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,alias_compatible_l2_key,60,future_60m,production_digital_appel_offre_sources,duration_availability,declared_duration_observed,378,0.4576719576719577,2.6375661375661377,1.0,3.0,9.0,12.0,19.230000000000018,22,55.0,257.59999999999997,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,alias_compatible_l2_key,60,future_60m,production_digital_appel_offre_sources,duration_availability,duration_imputed,2781,0.22761596548004315,11.931319669183747,4.0,15.0,33.0,44.0,103.0,110,73.0,525.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_normalized_name,6,future_6m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.16028368794326242,24.502634245187437,8.0,31.0,68.0,107.0,181.0,206,7.0,68.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_normalized_name,6,future_6m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.06583184257602863,41.0525939177102,20.0,58.0,120.0,153.29999999999973,200.0,233,5.0,51.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_normalized_name,6,future_6m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.08797422578736275,32.896201810331604,14.0,46.0,89.0,134.6999999999971,201.0,237,7.0,64.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_normalized_name,12,future_12m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.13850050658561297,42.21621073961499,12.0,52.0,126.0,171.0,346.0,379,7.0,84.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_normalized_name,12,future_12m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.049731663685152055,79.47155635062612,37.0,112.0,247.5999999999999,303.0,401.1199999999999,426,6.0,58.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_normalized_name,12,future_12m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.0639314441010805,63.125123282267076,25.0,90.0,167.0,273.0,388.0,426,7.0,79.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.1326241134751773,60.29371833839919,16.0,67.75,193.0,275.0,522.0,712,8.0,88.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.04042933810375671,149.57316636851522,63.0,215.0,482.1999999999998,587.0,790.2999999999997,825,6.0,64.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.05054025029039823,117.79891292436496,44.0,168.0,309.0,548.6999999999971,783.0,827,7.0,88.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.13242147922998987,62.43718338399189,16.0,69.0,197.0,284.0,538.3099999999995,852,8.0,88.80000000000018,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.03506261180679785,211.1355992844365,81.0,301.0,651.3999999999992,868.0,1167.0,1212,6.0,68.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.04670480198128301,164.86295395270344,58.0,231.0,428.0,793.0,1129.0,1212,7.0,91.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_normalized_name,60,future_60m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.13242147922998987,62.43718338399189,16.0,69.0,197.0,284.0,538.3099999999995,852,8.0,88.80000000000018,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_normalized_name,60,future_60m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.03363148479427549,306.23470483005366,111.0,447.0,829.5999999999999,1394.099999999998,1812.3599999999997,1892,6.0,68.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_normalized_name,60,future_60m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.04330769062178096,235.58699892607447,74.0,291.0,641.0,1224.3999999999942,1756.0,1897,7.0,93.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_siren,6,future_6m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.5862208713272543,11.785714285714286,0.0,6.0,38.100000000000364,84.0,123.0,207,8.0,77.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_siren,6,future_6m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.8125223613595707,5.8007155635062615,0.0,0.0,18.0,47.0,94.05999999999995,144,7.0,67.89999999999992,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_siren,6,future_6m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.8189230061148004,4.644530650711202,0.0,0.0,10.0,36.0,88.0,207,9.0,84.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_siren,12,future_12m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.5764944275582573,19.26585612968592,0.0,10.0,57.0,138.0,236.0,304,8.0,89.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_siren,12,future_12m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.8050089445438283,11.318067978533096,0.0,0.0,37.0,90.29999999999973,177.05999999999995,249,7.0,95.20000000000016,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_siren,12,future_12m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.8114712779713766,8.97003966949394,0.0,0.0,18.0,72.0,167.0,302,10.0,105.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_siren,24,future_24m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.5742654508611955,26.004154002026343,0.0,13.0,72.0,168.0,388.0,465,8.5,91.90000000000009,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_siren,24,future_24m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.8028622540250447,21.068336314847944,0.0,0.0,72.0,167.89999999999918,303.05999999999995,462,7.0,104.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_siren,24,future_24m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.8075262454248581,16.220571153045345,0.0,0.0,31.0,129.0,290.73999999999796,467,11.0,120.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_siren,36,future_36m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.5740628166160081,26.65369807497467,0.0,13.0,72.0,169.0,408.0,513,9.0,92.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_siren,36,future_36m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.8025044722719141,29.24830053667263,0.0,0.0,95.79999999999973,251.49999999999864,396.05999999999995,591,7.0,104.90000000000003,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_siren,36,future_36m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.8060139829486926,21.866285313520503,0.0,0.0,40.0,177.0,391.0,607,11.0,128.0,,,0.0,,,,,,,,duration_missing,
buyer_compatible_environment,same_siren,60,future_60m,all_appel_offre_sources,duration_availability,declared_duration_observed,9870,0.5740628166160081,26.65369807497467,0.0,13.0,72.0,169.0,408.0,513,9.0,92.0,,,0.0,,,,,,,,declared_duration_observed,
buyer_compatible_environment,same_siren,60,future_60m,all_appel_offre_sources,duration_availability,duration_imputed,2795,0.8010733452593918,39.39212880143113,0.0,0.0,111.59999999999991,341.0,581.06,811,7.0,109.0,,,0.0,,,,,,,,duration_imputed,
buyer_compatible_environment,same_siren,60,future_60m,all_appel_offre_sources,duration_availability,duration_missing,45627,0.8046770552523725,28.931685186402788,0.0,0.0,49.0,229.0,547.739999999998,831,11.0,134.0,,,0.0,,,,,,,,duration_missing,
