notice_family_id,family_size,n_calls,n_corrections,n_modifications,n_awards,n_cancellations,n_followups,first_date,last_date,n_schemas,n_notice_types,n_buyers,n_cpv,family_span_days,awards_per_call,family_pattern
NF047682,3,2,1,0,0,0,0,2024-08-12,2024-09-19,1,2,1,1,38,0.0,call_with_lifecycle_updates_no_award
NF047683,2,1,0,0,1,0,0,2024-08-14,2024-12-13,1,2,2,1,121,1.0,call_with_award
NF047684,2,1,0,0,1,0,0,2024-08-16,2025-01-08,1,2,2,1,145,1.0,call_with_award
NF047685,2,1,0,0,1,0,0,2024-08-20,2024-11-15,1,2,2,1,87,1.0,call_with_award
NF047686,1,0,0,0,1,0,0,2024-08-23,2024-08-23,1,1,1,1,0,,award_without_observed_call
NF047687,2,1,1,0,0,0,0,2024-08-21,2024-09-16,1,2,1,1,26,0.0,call_with_lifecycle_updates_no_award
NF047688,1,1,0,0,0,0,0,2024-08-23,2024-08-23,1,1,1,0,0,0.0,single_notice
NF047689,3,1,1,0,1,0,0,2024-08-26,2024-12-12,1,3,1,1,108,1.0,call_with_award
NF047690,1,1,0,0,0,0,0,2024-08-30,2024-08-30,1,1,1,1,0,0.0,single_notice
NF047691,1,1,0,0,0,0,0,2024-08-31,2024-08-31,1,1,1,1,0,0.0,single_notice
NF047692,1,1,0,0,0,0,0,2024-08-08,2024-08-08,1,1,1,1,0,0.0,single_notice
NF047693,2,1,0,0,1,0,0,2024-08-09,2025-01-24,1,2,2,1,168,1.0,call_with_award
NF047694,3,1,2,0,0,0,0,2024-08-09,2024-09-23,1,2,1,1,45,0.0,call_with_lifecycle_updates_no_award
NF047695,4,3,0,0,1,0,0,2024-08-16,2025-02-25,1,2,1,1,193,0.3333333333333333,call_with_award
NF047696,1,1,0,0,0,0,0,2024-08-13,2024-08-13,1,1,1,1,0,0.0,single_notice
NF047697,1,1,0,0,0,0,0,2024-08-13,2024-08-13,1,1,1,1,0,0.0,single_notice
NF047698,1,1,0,0,0,0,0,2024-08-13,2024-08-13,1,1,1,1,0,0.0,single_notice
NF047699,1,1,0,0,0,0,0,2024-08-13,2024-08-13,1,1,1,1,0,0.0,single_notice
NF047700,2,1,0,0,1,0,0,2024-08-16,2024-11-30,1,2,1,1,106,1.0,call_with_award
NF047701,1,1,0,0,0,0,0,2024-08-14,2024-08-14,1,1,1,0,0,0.0,single_notice
NF047702,1,1,0,0,0,0,0,2024-08-16,2024-08-16,1,1,1,1,0,0.0,single_notice
NF047703,1,1,0,0,0,0,0,2024-08-16,2024-08-16,1,1,1,1,0,0.0,single_notice
NF047704,1,1,0,0,0,0,0,2024-08-19,2024-08-19,1,1,1,1,0,0.0,single_notice
NF047705,1,1,0,0,0,0,0,2024-08-19,2024-08-19,1,1,1,1,0,0.0,single_notice
NF047706,2,1,0,0,1,0,0,2024-08-21,2025-02-11,1,2,2,1,174,1.0,call_with_award
NF047707,1,0,0,0,1,0,0,2024-08-21,2024-08-21,1,1,1,1,0,,award_without_observed_call
NF047708,1,1,0,0,0,0,0,2024-08-23,2024-08-23,1,1,1,1,0,0.0,single_notice
NF047709,1,0,0,0,1,0,0,2024-08-23,2024-08-23,1,1,1,1,0,,award_without_observed_call
NF047710,1,1,0,0,0,0,0,2024-08-23,2024-08-23,1,1,1,1,0,0.0,single_notice
NF047711,3,2,1,0,0,0,0,2024-08-23,2024-12-06,1,2,1,1,105,0.0,call_with_lifecycle_updates_no_award
NF047712,2,1,0,0,1,0,0,2024-08-26,2024-11-21,1,2,1,1,87,1.0,call_with_award
NF047713,1,1,0,0,0,0,0,2024-08-28,2024-08-28,1,1,1,1,0,0.0,single_notice
NF047714,1,1,0,0,0,0,0,2024-08-28,2024-08-28,1,1,1,1,0,0.0,single_notice
NF047715,1,1,0,0,0,0,0,2024-08-02,2024-08-02,1,1,1,1,0,0.0,single_notice
NF047716,3,1,1,0,1,0,0,2024-08-01,2025-02-13,1,2,1,1,196,1.0,call_with_award
NF047717,1,0,0,0,1,0,0,2024-08-03,2024-08-03,1,1,1,1,0,,award_without_observed_call
NF047718,1,1,0,0,0,0,0,2024-08-01,2024-08-01,1,1,1,1,0,0.0,single_notice
NF047719,1,0,0,0,1,0,0,2024-08-04,2024-08-04,1,1,1,1,0,,award_without_observed_call
NF047720,1,1,0,0,0,0,0,2024-08-04,2024-08-04,1,1,1,1,0,0.0,single_notice
NF047721,1,1,0,0,0,0,0,2024-08-02,2024-08-02,1,1,1,1,0,0.0,single_notice
NF047722,2,2,0,0,0,0,0,2024-08-06,2024-08-08,1,1,1,1,2,0.0,call_with_lifecycle_updates_no_award
NF047723,2,1,0,0,1,0,0,2024-08-05,2024-11-07,1,2,1,1,94,1.0,call_with_award
NF047724,2,1,0,0,1,0,0,2024-08-05,2024-10-01,1,2,1,0,57,1.0,call_with_award
NF047725,1,1,0,0,0,0,0,2024-08-07,2024-08-07,1,1,1,1,0,0.0,single_notice
NF047726,2,1,0,0,1,0,0,2024-08-09,2024-11-14,1,2,2,1,97,1.0,call_with_award
NF047727,2,1,0,0,1,0,0,2024-08-28,2025-01-15,1,2,1,1,140,1.0,call_with_award
NF047728,1,1,0,0,0,0,0,2024-08-28,2024-08-28,1,1,1,1,0,0.0,single_notice
NF047729,2,1,1,0,0,0,0,2024-08-29,2024-09-25,1,2,2,1,27,0.0,call_with_lifecycle_updates_no_award
NF047730,1,1,0,0,0,0,0,2024-08-30,2024-08-30,1,1,1,1,0,0.0,single_notice
NF047731,1,1,0,0,0,0,0,2024-08-30,2024-08-30,1,1,1,1,0,0.0,single_notice
NF047732,2,1,0,0,1,0,0,2024-08-08,2025-01-18,1,2,1,1,163,1.0,call_with_award
NF047733,1,0,0,0,1,0,0,2024-08-11,2024-08-11,1,1,1,1,0,,award_without_observed_call
NF047734,2,0,0,0,2,0,0,2024-08-13,2024-08-13,1,1,1,1,0,,award_without_observed_call
NF047735,2,1,0,0,1,0,0,2024-08-16,2025-04-03,1,2,2,1,230,1.0,call_with_award
NF047736,1,1,0,0,0,0,0,2024-08-13,2024-08-13,1,1,1,1,0,0.0,single_notice
NF047737,2,1,0,0,1,0,0,2024-08-16,2024-12-05,1,2,2,1,111,1.0,call_with_award
NF047738,1,1,0,0,0,0,0,2024-08-18,2024-08-18,1,1,1,1,0,0.0,single_notice
NF047739,1,1,0,0,0,0,0,2024-08-19,2024-08-19,1,1,1,1,0,0.0,single_notice
NF047740,1,1,0,0,0,0,0,2024-08-19,2024-08-19,1,1,1,1,0,0.0,single_notice
NF047741,2,1,0,0,1,0,0,2024-08-22,2025-01-09,1,2,1,1,140,1.0,call_with_award
NF047742,2,1,0,0,1,0,0,2024-08-21,2025-03-05,1,2,2,2,196,1.0,call_with_award
NF047743,2,1,0,0,1,0,0,2024-08-22,2024-11-12,1,2,1,1,82,1.0,call_with_award
NF047744,1,1,0,0,0,0,0,2024-08-01,2024-08-01,1,1,1,1,0,0.0,single_notice
NF047745,2,1,0,0,1,0,0,2024-08-02,2025-02-19,1,2,2,1,201,1.0,call_with_award
NF047746,2,1,0,0,1,0,0,2024-08-02,2024-12-19,1,2,2,1,139,1.0,call_with_award
NF047747,2,1,0,0,1,0,0,2024-08-03,2024-12-28,1,2,2,1,147,1.0,call_with_award
NF047748,2,1,1,0,0,0,0,2024-08-02,2024-08-22,1,2,1,0,20,0.0,call_with_lifecycle_updates_no_award
NF047749,1,1,0,0,0,0,0,2024-08-02,2024-08-02,1,1,1,1,0,0.0,single_notice
NF047750,2,1,0,0,1,0,0,2024-08-05,2024-11-14,1,2,1,0,101,1.0,call_with_award
NF047751,1,0,0,0,1,0,0,2024-08-07,2024-08-07,1,1,1,1,0,,award_without_observed_call
NF047752,2,1,0,0,1,0,0,2024-08-25,2024-12-28,1,2,2,1,125,1.0,call_with_award
NF047753,1,1,0,0,0,0,0,2024-08-23,2024-08-23,1,1,1,1,0,0.0,single_notice
NF047754,1,1,0,0,0,0,0,2024-08-27,2024-08-27,1,1,1,1,0,0.0,single_notice
NF047755,1,1,0,0,0,0,0,2024-08-28,2024-08-28,1,1,1,1,0,0.0,single_notice
NF047756,1,1,0,0,0,0,0,2024-08-27,2024-08-27,1,1,1,0,0,0.0,single_notice
NF047757,1,0,0,0,1,0,0,2024-08-29,2024-08-29,1,1,1,1,0,,award_without_observed_call
NF047758,3,1,1,0,1,0,0,2024-08-29,2025-01-31,1,2,1,1,155,1.0,call_with_award
NF047759,2,1,0,0,1,0,0,2024-08-30,2024-12-21,1,2,2,1,113,1.0,call_with_award
NF047760,1,0,0,0,1,0,0,2024-08-30,2024-08-30,1,1,1,1,0,,award_without_observed_call
NF047761,2,1,0,0,1,0,0,2024-08-29,2024-11-25,1,2,1,1,88,1.0,call_with_award
NF047762,1,1,0,0,0,0,0,2024-08-29,2024-08-29,1,1,1,1,0,0.0,single_notice
NF047763,1,1,0,0,0,0,0,2024-08-30,2024-08-30,1,1,1,0,0,0.0,single_notice
NF047764,2,1,0,0,1,0,0,2024-08-30,2024-12-19,1,2,1,1,111,1.0,call_with_award
NF047765,2,1,0,0,1,0,0,2024-08-05,2024-10-09,1,2,1,0,65,1.0,call_with_award
NF047766,1,1,0,0,0,0,0,2024-08-06,2024-08-06,1,1,1,1,0,0.0,single_notice
NF047767,1,1,0,0,0,0,0,2024-08-07,2024-08-07,1,1,1,0,0,0.0,single_notice
NF047768,1,1,0,0,0,0,0,2024-08-09,2024-08-09,1,1,1,1,0,0.0,single_notice
NF047769,1,0,0,0,1,0,0,2024-08-09,2024-08-09,1,1,1,1,0,,award_without_observed_call
NF047770,1,1,0,0,0,0,0,2024-08-08,2024-08-08,1,1,1,1,0,0.0,single_notice
NF047771,1,1,0,0,0,0,0,2024-08-09,2024-08-09,1,1,1,0,0,0.0,single_notice
NF047772,4,1,2,0,1,0,0,2024-08-11,2025-02-27,1,2,2,1,200,1.0,call_with_award
NF047773,1,1,0,0,0,0,0,2024-08-11,2024-08-11,1,1,1,1,0,0.0,single_notice
NF047774,1,0,0,0,1,0,0,2024-08-11,2024-08-11,1,1,1,1,0,,award_without_observed_call
NF047775,1,0,0,0,1,0,0,2024-08-14,2024-08-14,1,1,1,1,0,,award_without_observed_call
NF047776,1,0,0,0,1,0,0,2024-08-14,2024-08-14,1,1,1,1,0,,award_without_observed_call
NF047777,2,1,0,0,1,0,0,2024-08-13,2024-11-18,1,2,1,1,97,1.0,call_with_award
NF047778,1,1,0,0,0,0,0,2024-08-13,2024-08-13,1,1,1,1,0,0.0,single_notice
NF047779,3,1,1,0,1,0,0,2024-08-16,2025-02-25,1,2,2,1,193,1.0,call_with_award
NF047780,2,1,0,0,1,0,0,2024-08-16,2024-12-01,1,2,1,1,107,1.0,call_with_award
NF047781,1,0,0,0,1,0,0,2024-08-14,2024-08-14,1,1,1,1,0,,award_without_observed_call
NF047782,1,1,0,0,0,0,0,2024-08-14,2024-08-14,1,1,1,1,0,0.0,single_notice
NF047783,1,1,0,0,0,0,0,2024-08-20,2024-08-20,1,1,1,1,0,0.0,single_notice
NF047784,1,1,0,0,0,0,0,2024-08-21,2024-08-21,1,1,1,1,0,0.0,single_notice
NF047785,2,1,0,0,1,0,0,2024-08-22,2025-01-18,1,2,1,1,149,1.0,call_with_award
NF047786,1,0,0,0,1,0,0,2024-08-22,2024-08-22,1,1,1,1,0,,award_without_observed_call
NF047787,1,1,0,0,0,0,0,2024-08-21,2024-08-21,1,1,1,1,0,0.0,single_notice
NF047788,1,1,0,0,0,0,0,2024-08-22,2024-08-22,1,1,1,1,0,0.0,single_notice
NF047789,1,1,0,0,0,0,0,2024-08-22,2024-08-22,1,1,1,1,0,0.0,single_notice
NF047790,1,0,0,0,1,0,0,2024-08-23,2024-08-23,1,1,1,1,0,,award_without_observed_call
NF047791,1,1,0,0,0,0,0,2024-08-23,2024-08-23,1,1,1,1,0,0.0,single_notice
NF047792,1,1,0,0,0,0,0,2024-08-26,2024-08-26,1,1,1,0,0,0.0,single_notice
NF047793,1,1,0,0,0,0,0,2024-08-26,2024-08-26,1,1,1,1,0,0.0,single_notice
NF047794,1,1,0,0,0,0,0,2024-08-26,2024-08-26,1,1,1,1,0,0.0,single_notice
NF047795,2,1,0,0,1,0,0,2024-08-27,2024-12-13,1,2,1,1,108,1.0,call_with_award
NF047796,3,1,1,0,1,0,0,2024-08-29,2024-12-19,1,2,2,1,112,1.0,call_with_award
NF047797,1,1,0,0,0,0,0,2024-08-28,2024-08-28,1,1,1,1,0,0.0,single_notice
NF047798,3,1,1,0,1,0,0,2024-08-30,2025-03-13,1,2,1,1,195,1.0,call_with_award
NF047799,1,1,0,0,0,0,0,2024-08-31,2024-08-31,1,1,1,1,0,0.0,single_notice
NF047800,2,1,0,0,1,0,0,2024-08-29,2024-12-09,1,2,1,2,102,1.0,call_with_award
NF047801,1,1,0,0,0,0,0,2024-08-02,2024-08-02,1,1,1,1,0,0.0,single_notice
NF047802,1,1,0,0,0,0,0,2024-08-01,2024-08-01,1,1,1,1,0,0.0,single_notice
NF047803,1,1,0,0,0,0,0,2024-08-01,2024-08-01,1,1,1,0,0,0.0,single_notice
NF047804,1,1,0,0,0,0,0,2024-08-04,2024-08-04,1,1,1,1,0,0.0,single_notice
NF047805,1,0,0,0,0,0,1,2024-08-03,2024-08-03,1,1,1,1,0,,single_notice
NF047806,1,1,0,0,0,0,0,2024-08-23,2024-08-23,1,1,1,0,0,0.0,single_notice
NF047807,1,1,0,0,0,0,0,2024-08-26,2024-08-26,1,1,1,1,0,0.0,single_notice
NF047808,2,1,0,0,1,0,0,2024-08-28,2024-12-26,1,2,1,1,120,1.0,call_with_award
NF047809,1,0,0,0,1,0,0,2024-08-29,2024-08-29,1,1,1,1,0,,award_without_observed_call
NF047810,1,1,0,0,0,0,0,2024-08-30,2024-08-30,1,1,1,1,0,0.0,single_notice
NF047811,2,1,1,0,0,0,0,2024-08-29,2024-09-23,1,2,1,1,25,0.0,call_with_lifecycle_updates_no_award
NF047812,3,1,1,0,1,0,0,2024-08-30,2024-12-05,1,3,1,1,97,1.0,call_with_award
NF047813,1,1,0,0,0,0,0,2024-08-08,2024-08-08,1,1,1,1,0,0.0,single_notice
NF047814,1,1,0,0,0,0,0,2024-08-08,2024-08-08,1,1,1,1,0,0.0,single_notice
NF047815,1,1,0,0,0,0,0,2024-08-12,2024-08-12,1,1,1,0,0,0.0,single_notice
NF047816,2,2,0,0,0,0,0,2024-08-15,2024-09-11,1,1,1,1,27,0.0,call_with_lifecycle_updates_no_award
NF047817,1,1,0,0,0,0,0,2024-08-13,2024-08-13,1,1,1,1,0,0.0,single_notice
NF047818,1,1,0,0,0,0,0,2024-08-13,2024-08-13,1,1,1,1,0,0.0,single_notice
NF047819,1,1,0,0,0,0,0,2024-08-14,2024-08-14,1,1,1,1,0,0.0,single_notice
NF047820,1,1,0,0,0,0,0,2024-08-16,2024-08-16,1,1,1,1,0,0.0,single_notice
NF047821,2,1,1,0,0,0,0,2024-08-16,2024-09-12,1,2,1,1,27,0.0,call_with_lifecycle_updates_no_award
NF047822,1,1,0,0,0,0,0,2024-08-20,2024-08-20,1,1,1,1,0,0.0,single_notice
NF047823,1,0,0,0,1,0,0,2024-08-22,2024-08-22,1,1,1,1,0,,award_without_observed_call
NF047824,2,1,0,0,1,0,0,2024-08-23,2024-12-28,1,2,2,1,127,1.0,call_with_award
NF047825,1,1,0,0,0,0,0,2024-08-21,2024-08-21,1,1,1,1,0,0.0,single_notice
NF047826,2,2,0,0,0,0,0,2024-08-01,2024-08-02,1,1,1,1,1,0.0,call_with_lifecycle_updates_no_award
NF047827,1,0,0,0,1,0,0,2024-08-03,2024-08-03,1,1,1,1,0,,award_without_observed_call
NF047828,1,1,0,0,0,0,0,2024-08-02,2024-08-02,1,1,1,1,0,0.0,single_notice
NF047829,2,1,0,0,1,0,0,2024-08-01,2024-11-22,1,2,1,1,113,1.0,call_with_award
NF047830,1,1,0,0,0,0,0,2024-08-01,2024-08-01,1,1,1,1,0,0.0,single_notice
NF047831,2,1,1,0,0,0,0,2024-08-01,2024-08-22,1,2,2,0,21,0.0,call_with_lifecycle_updates_no_award
NF047832,1,0,0,0,1,0,0,2024-08-02,2024-08-02,1,1,1,1,0,,award_without_observed_call
NF047833,1,1,0,0,0,0,0,2024-08-04,2024-08-04,1,1,1,1,0,0.0,single_notice
NF047834,2,1,1,0,0,0,0,2024-08-02,2024-08-05,1,2,1,1,3,0.0,call_with_lifecycle_updates_no_award
NF047835,2,1,0,0,1,0,0,2024-08-07,2025-02-07,1,2,2,1,184,1.0,call_with_award
NF047836,2,1,0,0,1,0,0,2024-09-11,2025-02-08,1,2,1,1,150,1.0,call_with_award
NF047837,2,1,0,0,1,0,0,2024-09-11,2025-01-15,1,2,1,1,126,1.0,call_with_award
NF047838,2,1,0,0,1,0,0,2024-09-11,2025-01-07,1,2,1,1,118,1.0,call_with_award
NF047839,2,1,0,0,1,0,0,2024-09-10,2025-01-09,1,2,1,1,121,1.0,call_with_award
NF047840,1,1,0,0,0,0,0,2024-09-11,2024-09-11,1,1,1,1,0,0.0,single_notice
NF047841,2,1,0,0,1,0,0,2024-09-13,2025-01-14,1,2,2,1,123,1.0,call_with_award
NF047842,1,1,0,0,0,0,0,2024-09-13,2024-09-13,1,1,1,1,0,0.0,single_notice
NF047843,1,1,0,0,0,0,0,2024-09-12,2024-09-12,1,1,1,1,0,0.0,single_notice
NF047844,1,1,0,0,0,0,0,2024-09-17,2024-09-17,1,1,1,1,0,0.0,single_notice
NF047845,2,1,0,0,1,0,0,2024-09-17,2025-01-14,1,2,1,1,119,1.0,call_with_award
NF047846,1,1,0,0,0,0,0,2024-09-17,2024-09-17,1,1,1,1,0,0.0,single_notice
NF047847,1,1,0,0,0,0,0,2024-09-18,2024-09-18,1,1,1,1,0,0.0,single_notice
NF047848,3,1,1,0,1,0,0,2024-09-19,2025-03-20,1,2,1,1,182,1.0,call_with_award
NF047849,1,1,0,0,0,0,0,2024-09-18,2024-09-18,1,1,1,1,0,0.0,single_notice
NF047850,1,1,0,0,0,0,0,2024-09-18,2024-09-18,1,1,1,1,0,0.0,single_notice
NF047851,1,1,0,0,0,0,0,2024-09-18,2024-09-18,1,1,1,1,0,0.0,single_notice
NF047852,2,1,0,0,1,0,0,2024-09-20,2025-02-26,1,2,1,1,159,1.0,call_with_award
NF047853,1,1,0,0,0,0,0,2024-09-22,2024-09-22,1,1,1,1,0,0.0,single_notice
NF047854,2,1,0,0,1,0,0,2024-09-22,2025-01-07,1,2,1,1,107,1.0,call_with_award
NF047855,3,1,1,0,1,0,0,2024-09-22,2025-01-15,1,2,1,1,115,1.0,call_with_award
NF047856,1,1,0,0,0,0,0,2024-09-22,2024-09-22,1,1,1,1,0,0.0,single_notice
NF047857,2,1,1,0,0,0,0,2024-09-20,2024-10-08,1,2,1,1,18,0.0,call_with_lifecycle_updates_no_award
NF047858,4,2,0,0,2,0,0,2024-07-23,2025-03-10,1,2,1,2,230,1.0,call_with_award
NF047859,1,1,0,0,0,0,0,2024-09-23,2024-09-23,1,1,1,1,0,0.0,single_notice
NF047860,1,1,0,0,0,0,0,2024-09-23,2024-09-23,1,1,1,1,0,0.0,single_notice
NF047861,1,1,0,0,0,0,0,2024-09-24,2024-09-24,1,1,1,1,0,0.0,single_notice
NF047862,1,1,0,0,0,0,0,2024-09-25,2024-09-25,1,1,1,1,0,0.0,single_notice
NF047863,2,1,0,0,1,0,0,2024-09-26,2025-06-13,1,2,1,1,260,1.0,call_with_award
NF047864,2,1,0,0,1,0,0,2024-09-26,2025-02-07,1,2,1,1,134,1.0,call_with_award
NF047865,1,1,0,0,0,0,0,2024-09-26,2024-09-26,1,1,1,1,0,0.0,single_notice
NF047866,1,1,0,0,0,0,0,2024-09-26,2024-09-26,1,1,1,1,0,0.0,single_notice
NF047867,2,1,0,0,1,0,0,2024-09-27,2025-04-03,1,2,1,1,188,1.0,call_with_award
NF047868,1,1,0,0,0,0,0,2024-09-27,2024-09-27,1,1,1,1,0,0.0,single_notice
NF047869,1,1,0,0,0,0,0,2024-09-27,2024-09-27,1,1,1,0,0,0.0,single_notice
NF047870,1,1,0,0,0,0,0,2024-09-29,2024-09-29,1,1,1,1,0,0.0,single_notice
NF047871,1,0,0,0,1,0,0,2024-09-29,2024-09-29,1,1,1,1,0,,award_without_observed_call
NF047872,2,1,0,0,1,0,0,2024-09-29,2025-07-09,1,2,1,1,283,1.0,call_with_award
NF047873,2,1,0,0,1,0,0,2024-09-05,2024-11-29,1,2,1,1,85,1.0,call_with_award
NF047874,3,1,1,0,1,0,0,2024-09-06,2025-04-02,1,2,2,1,208,1.0,call_with_award
NF047875,1,1,0,0,0,0,0,2024-09-04,2024-09-04,1,1,1,1,0,0.0,single_notice
NF047876,2,1,1,0,0,0,0,2024-09-04,2024-09-30,1,2,1,1,26,0.0,call_with_lifecycle_updates_no_award
NF047877,1,1,0,0,0,0,0,2024-09-04,2024-09-04,1,1,1,1,0,0.0,single_notice
NF047878,1,1,0,0,0,0,0,2024-09-05,2024-09-05,1,1,1,1,0,0.0,single_notice
NF047879,1,1,0,0,0,0,0,2024-09-05,2024-09-05,1,1,1,1,0,0.0,single_notice
NF047880,2,1,0,0,1,0,0,2024-09-07,2025-07-20,1,2,2,1,316,1.0,call_with_award
NF047881,2,1,0,0,1,0,0,2024-09-08,2025-08-06,1,2,2,1,332,1.0,call_with_award
NF047882,1,0,0,0,1,0,0,2024-09-10,2024-09-10,1,1,1,1,0,,award_without_observed_call
NF047883,1,1,0,0,0,0,0,2024-09-30,2024-09-30,1,1,1,1,0,0.0,single_notice
NF047884,1,1,0,0,0,0,0,2024-09-01,2024-09-01,1,1,1,1,0,0.0,single_notice
NF047885,2,1,0,0,1,0,0,2024-09-01,2025-03-11,1,2,1,1,191,1.0,call_with_award
NF047886,1,1,0,0,0,0,0,2024-09-03,2024-09-03,1,1,1,1,0,0.0,single_notice
NF047887,2,1,0,0,1,0,0,2024-09-04,2024-12-12,1,2,1,1,99,1.0,call_with_award
NF047888,2,1,0,0,1,0,0,2024-09-05,2025-03-16,1,2,2,1,192,1.0,call_with_award
NF047889,1,1,0,0,0,0,0,2024-09-06,2024-09-06,1,1,1,1,0,0.0,single_notice
NF047890,2,1,0,0,0,1,0,2024-09-04,2024-10-18,1,2,1,1,44,0.0,call_with_lifecycle_updates_no_award
NF047891,1,1,0,0,0,0,0,2024-09-04,2024-09-04,1,1,1,1,0,0.0,single_notice
NF047892,1,0,0,0,1,0,0,2024-09-06,2024-09-06,1,1,1,1,0,,award_without_observed_call
NF047893,2,1,0,0,1,0,0,2024-09-08,2025-03-28,1,2,2,1,201,1.0,call_with_award
NF047894,2,1,0,0,1,0,0,2024-09-08,2025-02-09,1,2,1,1,154,1.0,call_with_award
NF047895,1,1,0,0,0,0,0,2024-09-10,2024-09-10,1,1,1,1,0,0.0,single_notice
NF047896,1,1,0,0,0,0,0,2024-09-10,2024-09-10,1,1,1,1,0,0.0,single_notice
NF047897,1,1,0,0,0,0,0,2024-09-10,2024-09-10,1,1,1,1,0,0.0,single_notice
NF047898,2,1,0,0,1,0,0,2024-09-10,2025-04-17,1,2,1,1,219,1.0,call_with_award
NF047899,2,1,0,0,1,0,0,2024-09-11,2025-11-09,1,2,2,1,424,1.0,call_with_award
NF047900,2,1,0,0,1,0,0,2024-09-12,2025-01-29,1,2,1,1,139,1.0,call_with_award
NF047901,2,1,0,0,1,0,0,2024-09-12,2025-04-20,1,2,1,1,220,1.0,call_with_award
NF047902,1,1,0,0,0,0,0,2024-09-11,2024-09-11,1,1,1,1,0,0.0,single_notice
NF047903,2,1,0,0,1,0,0,2024-09-12,2025-01-16,1,2,1,1,126,1.0,call_with_award
NF047904,2,1,0,0,1,0,0,2024-09-14,2025-01-29,1,2,1,1,137,1.0,call_with_award
NF047905,2,1,0,0,1,0,0,2024-09-13,2024-11-27,1,2,1,1,75,1.0,call_with_award
NF047906,1,1,0,0,0,0,0,2024-09-15,2024-09-15,1,1,1,1,0,0.0,single_notice
NF047907,1,1,0,0,0,0,0,2024-09-13,2024-09-13,1,1,1,1,0,0.0,single_notice
NF047908,3,1,2,0,0,0,0,2024-09-15,2024-10-16,1,1,1,1,31,0.0,call_with_lifecycle_updates_no_award
NF047909,1,1,0,0,0,0,0,2024-09-16,2024-09-16,1,1,1,1,0,0.0,single_notice
NF047910,1,1,0,0,0,0,0,2024-09-17,2024-09-17,1,1,1,1,0,0.0,single_notice
NF047911,1,1,0,0,0,0,0,2024-09-16,2024-09-16,1,1,1,1,0,0.0,single_notice
NF047912,2,1,0,0,1,0,0,2024-09-18,2024-11-28,1,2,1,1,71,1.0,call_with_award
NF047913,2,2,0,0,0,0,0,2024-09-16,2024-10-14,1,1,1,1,28,0.0,call_with_lifecycle_updates_no_award
NF047914,1,1,0,0,0,0,0,2024-09-17,2024-09-17,1,1,1,0,0,0.0,single_notice
NF047915,1,1,0,0,0,0,0,2024-09-19,2024-09-19,1,1,1,1,0,0.0,single_notice
NF047916,1,0,0,0,1,0,0,2024-09-19,2024-09-19,1,1,1,1,0,,award_without_observed_call
NF047917,2,1,0,0,1,0,0,2024-09-19,2025-04-02,1,2,1,1,195,1.0,call_with_award
NF047918,2,1,0,0,1,0,0,2024-09-20,2025-02-25,1,2,1,1,158,1.0,call_with_award
NF047919,3,1,2,0,0,0,0,2024-09-18,2024-10-16,1,2,1,1,28,0.0,call_with_lifecycle_updates_no_award
NF047920,1,1,0,0,0,0,0,2024-09-18,2024-09-18,1,1,1,1,0,0.0,single_notice
NF047921,1,1,0,0,0,0,0,2024-09-18,2024-09-18,1,1,1,1,0,0.0,single_notice
NF047922,1,1,0,0,0,0,0,2024-09-20,2024-09-20,1,1,1,1,0,0.0,single_notice
NF047923,1,1,0,0,0,0,0,2024-09-19,2024-09-19,1,1,1,1,0,0.0,single_notice
NF047924,1,1,0,0,0,0,0,2024-09-20,2024-09-20,1,1,1,1,0,0.0,single_notice
NF047925,1,1,0,0,0,0,0,2024-09-20,2024-09-20,1,1,1,1,0,0.0,single_notice
NF047926,1,1,0,0,0,0,0,2024-09-20,2024-09-20,1,1,1,1,0,0.0,single_notice
NF047927,1,1,0,0,0,0,0,2024-09-21,2024-09-21,1,1,1,1,0,0.0,single_notice
NF047928,1,1,0,0,0,0,0,2024-09-23,2024-09-23,1,1,1,1,0,0.0,single_notice
NF047929,1,1,0,0,0,0,0,2024-09-24,2024-09-24,1,1,1,0,0,0.0,single_notice
NF047930,1,1,0,0,0,0,0,2024-09-24,2024-09-24,1,1,1,0,0,0.0,single_notice
NF047931,1,1,0,0,0,0,0,2024-09-24,2024-09-24,1,1,1,0,0,0.0,single_notice
NF047932,1,1,0,0,0,0,0,2024-09-25,2024-09-25,1,1,1,1,0,0.0,single_notice
NF047933,1,1,0,0,0,0,0,2024-09-26,2024-09-26,1,1,1,1,0,0.0,single_notice
NF047934,2,1,1,0,0,0,0,2024-09-27,2024-10-29,1,1,1,1,32,0.0,call_with_lifecycle_updates_no_award
NF047935,2,1,0,0,1,0,0,2024-09-27,2025-03-04,1,2,1,1,158,1.0,call_with_award
NF047936,1,0,0,0,1,0,0,2024-09-27,2024-09-27,1,1,1,1,0,,award_without_observed_call
NF047937,1,1,0,0,0,0,0,2024-09-26,2024-09-26,1,1,1,1,0,0.0,single_notice
NF047938,2,1,0,0,1,0,0,2024-09-29,2025-01-16,1,2,1,1,109,1.0,call_with_award
NF047939,1,1,0,0,0,0,0,2024-09-30,2024-09-30,1,1,1,1,0,0.0,single_notice
NF047940,2,1,0,0,1,0,0,2024-09-04,2025-03-02,1,2,2,1,179,1.0,call_with_award
NF047941,1,1,0,0,0,0,0,2024-09-30,2024-09-30,1,1,1,0,0,0.0,single_notice
